EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 13-12-2024
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 PP   : sea level pressure in 0.1 hPa
23-27 Q_PP : Quality code for PP (0='valid'; 1='suspect'; 9='missing')

This is the series of GERMANY, KOLN-BONN (SOUID: 121041)
See file sources.txt for more info.



 SOUID,    DATE,   PP, Q_PP
121041,19960918,10156,    0
121041,19960919,10100,    0
121041,19960920,10073,    0
121041,19960921,10062,    0
121041,19960922,10083,    0
121041,19960923,10085,    0
121041,19960924,10103,    0
121041,19960925,10117,    0
121041,19960926,10163,    0
121041,19960927,10124,    0
121041,19960928,10224,    0
121041,19960929,10193,    0
121041,19960930,10116,    0
121041,19961001,10046,    0
121041,19961002,10171,    0
121041,19961003,10246,    0
121041,19961004,10168,    0
121041,19961005,10145,    0
121041,19961006,10227,    0
121041,19961007,10226,    0
121041,19961008,10203,    0
121041,19961009,10201,    0
121041,19961010,10234,    0
121041,19961011,10218,    0
121041,19961012,10152,    0
121041,19961013,10123,    0
121041,19961014,10099,    0
121041,19961015,10080,    0
121041,19961016,10096,    0
121041,19961017,10106,    0
121041,19961018,10134,    0
121041,19961019,10164,    0
121041,19961020,10202,    0
121041,19961021,10176,    0
121041,19961022,10268,    0
121041,19961023,10268,    0
121041,19961024,10235,    0
121041,19961025,10211,    0
121041,19961026,10237,    0
121041,19961027,10188,    0
121041,19961028,10076,    0
121041,19961029,10045,    0
121041,19961030,10244,    0
121041,19961031,10211,    0
121041,19961101,10201,    0
121041,19961102,10248,    0
121041,19961103,10206,    0
121041,19961104,10100,    0
121041,19961105,10080,    0
121041,19961106,10099,    0
121041,19961107,10084,    0
121041,19961108,10224,    0
121041,19961109,10248,    0
121041,19961110,10139,    0
121041,19961111, 9994,    0
121041,19961112, 9987,    0
121041,19961113,10095,    0
121041,19961114,10222,    0
121041,19961115,10242,    0
121041,19961116,10236,    0
121041,19961117,10125,    0
121041,19961118,10018,    0
121041,19961119, 9940,    0
121041,19961120, 9827,    0
121041,19961121,10036,    0
121041,19961122,10126,    0
121041,19961123,10123,    0
121041,19961124,10208,    0
121041,19961125,10018,    0
121041,19961126,10033,    0
121041,19961127,10092,    0
121041,19961128,10144,    0
121041,19961129,10045,    0
121041,19961130,10001,    0
121041,19961201,10155,    0
121041,19961202,10104,    0
121041,19961203,10076,    0
121041,19961204,10062,    0
121041,19961205,10138,    0
121041,19961206,10190,    0
121041,19961207,10252,    0
121041,19961208,10274,    0
121041,19961209,10221,    0
121041,19961210,10182,    0
121041,19961211,10172,    0
121041,19961212,10120,    0
121041,19961213,10042,    0
121041,19961214,10098,    0
121041,19961215,10130,    0
121041,19961216,10168,    0
121041,19961217,10128,    0
121041,19961218,10080,    0
121041,19961219,10013,    0
121041,19961220,10049,    0
121041,19961221,10149,    0
121041,19961222,10157,    0
121041,19961223,10069,    0
121041,19961224,10110,    0
121041,19961225,10204,    0
121041,19961226,10401,    0
121041,19961227,10319,    0
121041,19961228,10244,    0
121041,19961229,10182,    0
121041,19961230,10071,    0
121041,19961231,10168,    0
121041,19970101,10224,    0
121041,19970102,10210,    0
121041,19970103,10117,    0
121041,19970104,10059,    0
121041,19970105,10130,    0
121041,19970106,10202,    0
121041,19970107,10210,    0
121041,19970108,10138,    0
121041,19970109,10091,    0
121041,19970110,10193,    0
121041,19970111,10279,    0
121041,19970112,10304,    0
121041,19970113,10285,    0
121041,19970114,10262,    0
121041,19970115,10256,    0
121041,19970116,10230,    0
121041,19970117,10181,    0
121041,19970118,10187,    0
121041,19970119,10133,    0
121041,19970120,10209,    0
121041,19970121,10292,    0
121041,19970122,10212,    0
121041,19970123,10230,    0
121041,19970124,10277,    0
121041,19970125,10341,    0
121041,19970126,10303,    0
121041,19970127,10310,    0
121041,19970128,10391,    0
121041,19970129,10411,    0
121041,19970130,10385,    0
121041,19970131,10346,    0
121041,19970201,10327,    0
121041,19970202,10278,    0
121041,19970203,10282,    0
121041,19970204,10207,    0
121041,19970205,10173,    0
121041,19970206,10321,    0
121041,19970207,10296,    0
121041,19970208,10319,    0
121041,19970209,10276,    0
121041,19970210,10182,    0
121041,19970211,10195,    0
121041,19970212,10079,    0
121041,19970213, 9982,    0
121041,19970214,10034,    0
121041,19970215,10156,    0
121041,19970216,10245,    0
121041,19970217,10202,    0
121041,19970218,10113,    0
121041,19970219,10222,    0
121041,19970220,10197,    0
121041,19970221,10228,    0
121041,19970222,10274,    0
121041,19970223,10151,    0
121041,19970224,10026,    0
121041,19970225, 9966,    0
121041,19970226,10064,    0
121041,19970227,10295,    0
121041,19970228,10285,    0
121041,19970301,10254,    0
121041,19970302,10223,    0
121041,19970303,10322,    0
121041,19970304,10301,    0
121041,19970305,10264,    0
121041,19970306,10318,    0
121041,19970307,10331,    0
121041,19970308,10345,    0
121041,19970309,10350,    0
121041,19970310,10333,    0
121041,19970311,10349,    0
121041,19970312,10294,    0
121041,19970313,10277,    0
121041,19970314,10219,    0
121041,19970315,10223,    0
121041,19970316,10236,    0
121041,19970317,10244,    0
121041,19970318,10137,    0
121041,19970319,10038,    0
121041,19970320,10173,    0
121041,19970321,10200,    0
121041,19970322,10269,    0
121041,19970323,10133,    0
121041,19970324,10102,    0
121041,19970325,10157,    0
121041,19970326,10189,    0
121041,19970327,10163,    0
121041,19970328,10136,    0
121041,19970329,10206,    0
121041,19970330,10255,    0
121041,19970331,10265,    0
121041,19970401,10224,    0
121041,19970402,10193,    0
121041,19970403,10131,    0
121041,19970404,10213,    0
121041,19970405,10145,    0
121041,19970406,10244,    0
121041,19970407,10336,    0
121041,19970408,10312,    0
121041,19970409,10292,    0
121041,19970410,10299,    0
121041,19970411,10228,    0
121041,19970412,10253,    0
121041,19970413,10260,    0
121041,19970414,10222,    0
121041,19970415,10248,    0
121041,19970416,10257,    0
121041,19970417,10232,    0
121041,19970418,10199,    0
121041,19970419,10135,    0
121041,19970420,10170,    0
121041,19970421,10164,    0
121041,19970422,10146,    0
121041,19970423,10196,    0
121041,19970424,10185,    0
121041,19970425,10161,    0
121041,19970426,10124,    0
121041,19970427,10078,    0
121041,19970428,10091,    0
121041,19970429,10084,    0
121041,19970430,10228,    0
121041,19970501,10296,    0
121041,19970502,10259,    0
121041,19970503,10155,    0
121041,19970504,10068,    0
121041,19970505, 9945,    0
121041,19970506, 9900,    0
121041,19970507,10026,    0
121041,19970508,10041,    0
121041,19970509,10014,    0
121041,19970510,10103,    0
121041,19970511,10120,    0
121041,19970512,10201,    0
121041,19970513,10216,    0
121041,19970514,10197,    0
121041,19970515,10202,    0
121041,19970516,10146,    0
121041,19970517,10127,    0
121041,19970518,10117,    0
121041,19970519,10089,    0
121041,19970520,10061,    0
121041,19970521,10058,    0
121041,19970522,10131,    0
121041,19970523,10191,    0
121041,19970524,10253,    0
121041,19970525,10271,    0
121041,19970526,10232,    0
121041,19970527,10220,    0
121041,19970528,10268,    0
121041,19970529,10275,    0
121041,19970530,10277,    0
121041,19970531,10257,    0
121041,19970601,10193,    0
121041,19970602,10157,    0
121041,19970603,10152,    0
121041,19970604,10155,    0
121041,19970605,10094,    0
121041,19970606,10096,    0
121041,19970607,10114,    0
121041,19970608,10147,    0
121041,19970609,10230,    0
121041,19970610,10188,    0
121041,19970611,10103,    0
121041,19970612,10100,    0
121041,19970613,10069,    0
121041,19970614,10081,    0
121041,19970615,10176,    0
121041,19970616,10195,    0
121041,19970617,10180,    0
121041,19970618,10183,    0
121041,19970619,10101,    0
121041,19970620,10046,    0
121041,19970621, 9997,    0
121041,19970622,10014,    0
121041,19970623,10055,    0
121041,19970624,10129,    0
121041,19970625,10091,    0
121041,19970626, 9963,    0
121041,19970627, 9986,    0
121041,19970628,10069,    0
121041,19970629,10036,    0
121041,19970630,10015,    0
121041,19970701,10079,    0
121041,19970702,10104,    0
121041,19970703,10141,    0
121041,19970704,10180,    0
121041,19970705,10204,    0
121041,19970706,10258,    0
121041,19970707,10256,    0
121041,19970708,10239,    0
121041,19970709,10194,    0
121041,19970710,10154,    0
121041,19970711,10142,    0
121041,19970712,10149,    0
121041,19970713,10163,    0
121041,19970714,10184,    0
121041,19970715,10207,    0
121041,19970716,10179,    0
121041,19970717,10120,    0
121041,19970718,10108,    0
121041,19970719,10185,    0
121041,19970720,10212,    0
121041,19970721,10189,    0
121041,19970722,10192,    0
121041,19970723,10193,    0
121041,19970724,10150,    0
121041,19970725,10103,    0
121041,19970726,10162,    0
121041,19970727,10174,    0
121041,19970728,10224,    0
121041,19970729,10214,    0
121041,19970730,10173,    0
121041,19970731,10150,    0
121041,19970801,10140,    0
121041,19970802,10158,    0
121041,19970803,10177,    0
121041,19970804,10181,    0
121041,19970805,10172,    0
121041,19970806,10151,    0
121041,19970807,10158,    0
121041,19970808,10172,    0
121041,19970809,10193,    0
121041,19970810,10187,    0
121041,19970811,10180,    0
121041,19970812,10209,    0
121041,19970813,10207,    0
121041,19970814,10216,    0
121041,19970815,10212,    0
121041,19970816,10200,    0
121041,19970817,10182,    0
121041,19970818,10178,    0
121041,19970819,10178,    0
121041,19970820,10173,    0
121041,19970821,10182,    0
121041,19970822,10198,    0
121041,19970823,10171,    0
121041,19970824,10138,    0
121041,19970825,10089,    0
121041,19970826,10104,    0
121041,19970827,10063,    0
121041,19970828,10031,    0
121041,19970829,10116,    0
121041,19970830,10152,    0
121041,19970831,10168,    0
121041,19970901,10162,    0
121041,19970902,10201,    0
121041,19970903,10212,    0
121041,19970904,10194,    0
121041,19970905,10190,    0
121041,19970906,10218,    0
121041,19970907,10246,    0
121041,19970908,10248,    0
121041,19970909,10214,    0
121041,19970910,10240,    0
121041,19970911,10151,    0
121041,19970912,10076,    0
121041,19970913,10134,    0
121041,19970914,10244,    0
121041,19970915,10263,    0
121041,19970916,10220,    0
121041,19970917,10218,    0
121041,19970918,10221,    0
121041,19970919,10249,    0
121041,19970920,10282,    0
121041,19970921,10256,    0
121041,19970922,10247,    0
121041,19970923,10243,    0
121041,19970924,10262,    0
121041,19970925,10267,    0
121041,19970926,10244,    0
121041,19970927,10181,    0
121041,19970928,10164,    0
121041,19970929,10205,    0
121041,19970930,10231,    0
121041,19971001,10164,    0
121041,19971002,10143,    0
121041,19971003,10208,    0
121041,19971004,10208,    0
121041,19971005,10165,    0
121041,19971006,10076,    0
121041,19971007,10030,    0
121041,19971008,10082,    0
121041,19971009,10056,    0
121041,19971010,10024,    0
121041,19971011,10034,    0
121041,19971012,10036,    0
121041,19971013,10124,    0
121041,19971014,10184,    0
121041,19971015,10145,    0
121041,19971016,10161,    0
121041,19971017,10186,    0
121041,19971018,10215,    0
121041,19971019,10181,    0
121041,19971020,10161,    0
121041,19971021,10200,    0
121041,19971022,10154,    0
121041,19971023,10159,    0
121041,19971024,10227,    0
121041,19971025,10262,    0
121041,19971026,10258,    0
121041,19971027,10291,    0
121041,19971028,10357,    0
121041,19971029,10376,    0
121041,19971030,10327,    0
121041,19971031,10288,    0
121041,19971101,10254,    0
121041,19971102,10219,    0
121041,19971103,10188,    0
121041,19971104,10126,    0
121041,19971105,10037,    0
121041,19971106, 9907,    0
121041,19971107, 9926,    0
121041,19971108, 9973,    0
121041,19971109, 9954,    0
121041,19971110, 9985,    0
121041,19971111, 9998,    0
121041,19971112, 9998,    0
121041,19971113,10066,    0
121041,19971114,10138,    0
121041,19971115,10171,    0
121041,19971116,10187,    0
121041,19971117,10210,    0
121041,19971118,10140,    0
121041,19971119,10076,    0
121041,19971120,10027,    0
121041,19971121,10092,    0
121041,19971122,10157,    0
121041,19971123,10212,    0
121041,19971124,10179,    0
121041,19971125,10098,    0
121041,19971126,10117,    0
121041,19971127,10157,    0
121041,19971128,10113,    0
121041,19971129,10048,    0
121041,19971130,10051,    0
121041,19971201,10137,    0
121041,19971202,10056,    0
121041,19971203,10110,    0
121041,19971204,10186,    0
121041,19971205,10242,    0
121041,19971206,10230,    0
121041,19971207,10183,    0
121041,19971208,10095,    0
121041,19971209,10103,    0
121041,19971210,10061,    0
121041,19971211,10036,    0
121041,19971212,10085,    0
121041,19971213,10272,    0
121041,19971214,10264,    0
121041,19971215,10297,    0
121041,19971216,10262,    0
121041,19971217,10138,    0
121041,19971218,10076,    0
121041,19971219,10023,    0
121041,19971220,10032,    0
121041,19971221,10073,    0
121041,19971222,10147,    0
121041,19971223,10198,    0
121041,19971224,10193,    0
121041,19971225,10102,    0
121041,19971226,10021,    0
121041,19971227,10069,    0
121041,19971228,10108,    0
121041,19971229,10102,    0
121041,19971230,10108,    0
121041,19971231,10081,    0
121041,19980101,10123,    0
121041,19980102, 9945,    0
121041,19980103, 9985,    0
121041,19980104,10018,    0
121041,19980105,10002,    0
121041,19980106,10100,    0
121041,19980107,10120,    0
121041,19980108,10205,    0
121041,19980109,10279,    0
121041,19980110,10274,    0
121041,19980111,10218,    0
121041,19980112,10193,    0
121041,19980113,10104,    0
121041,19980114,10101,    0
121041,19980115,10168,    0
121041,19980116,10094,    0
121041,19980117,10228,    0
121041,19980118,10072,    0
121041,19980119, 9943,    0
121041,19980120,10153,    0
121041,19980121,10348,    0
121041,19980122,10337,    0
121041,19980123,10290,    0
121041,19980124,10252,    0
121041,19980125,10294,    0
121041,19980126,10321,    0
121041,19980127,10253,    0
121041,19980128,10214,    0
121041,19980129,10224,    0
121041,19980130,10195,    0
121041,19980131,10206,    0
121041,19980201,10202,    0
121041,19980202,10122,    0
121041,19980203,10122,    0
121041,19980204,10164,    0
121041,19980205,10208,    0
121041,19980206,10238,    0
121041,19980207,10206,    0
121041,19980208,10290,    0
121041,19980209,10279,    0
121041,19980210,10285,    0
121041,19980211,10290,    0
121041,19980212,10295,    0
121041,19980213,10328,    0
121041,19980214,10338,    0
121041,19980215,10308,    0
121041,19980216,10203,    0
121041,19980217,10329,    0
121041,19980218,10346,    0
121041,19980219,10284,    0
121041,19980220,10238,    0
121041,19980221,10154,    0
121041,19980222,10203,    0
121041,19980223,10326,    0
121041,19980224,10348,    0
121041,19980225,10372,    0
121041,19980226,10321,    0
121041,19980227,10206,    0
121041,19980228,10106,    0
121041,19980301,10154,    0
121041,19980302,10162,    0
121041,19980303,10096,    0
121041,19980304,10015,    0
121041,19980305,10123,    0
121041,19980306,10156,    0
121041,19980307,10069,    0
121041,19980308,10065,    0
121041,19980309,10257,    0
121041,19980310,10291,    0
121041,19980311,10129,    0
121041,19980312,10197,    0
121041,19980313,10261,    0
121041,19980314,10264,    0
121041,19980315,10284,    0
121041,19980316,10288,    0
121041,19980317,10308,    0
121041,19980318,10335,    0
121041,19980319,10384,    0
121041,19980320,10335,    0
121041,19980321,10324,    0
121041,19980322,10322,    0
121041,19980323,10281,    0
121041,19980324,10330,    0
121041,19980325,10316,    0
121041,19980326,10218,    0
121041,19980327,10186,    0
121041,19980328,10184,    0
121041,19980329,10122,    0
121041,19980330,10134,    0
121041,19980331,10157,    0
121041,19980401,10110,    0
121041,19980402,10049,    0
121041,19980403, 9969,    0
121041,19980404, 9984,    0
121041,19980405,10030,    0
121041,19980406,10055,    0
121041,19980407, 9988,    0
121041,19980408,10018,    0
121041,19980409, 9985,    0
121041,19980410, 9951,    0
121041,19980411, 9966,    0
121041,19980412,10016,    0
121041,19980413,10054,    0
121041,19980414,10059,    0
121041,19980415, 9967,    0
121041,19980416, 9940,    0
121041,19980417, 9905,    0
121041,19980418, 9993,    0
121041,19980419,10092,    0
121041,19980420,10124,    0
121041,19980421,10173,    0
121041,19980422,10162,    0
121041,19980423,10127,    0
121041,19980424,10168,    0
121041,19980425,10150,    0
121041,19980426,10076,    0
121041,19980427,10024,    0
121041,19980428,10066,    0
121041,19980429,10059,    0
121041,19980430,10065,    0
121041,19980501,10094,    0
121041,19980502,10090,    0
121041,19980503,10127,    0
121041,19980504,10136,    0
121041,19980505,10108,    0
121041,19980506,10086,    0
121041,19980507,10175,    0
121041,19980508,10228,    0
121041,19980509,10215,    0
121041,19980510,10198,    0
121041,19980511,10154,    0
121041,19980512,10172,    0
121041,19980513,10199,    0
121041,19980514,10208,    0
121041,19980515,10204,    0
121041,19980516,10207,    0
121041,19980517,10234,    0
121041,19980518,10257,    0
121041,19980519,10246,    0
121041,19980520,10212,    0
121041,19980521,10186,    0
121041,19980522,10226,    0
121041,19980523,10205,    0
121041,19980524,10140,    0
121041,19980525,10092,    0
121041,19980526,10058,    0
121041,19980527,10071,    0
121041,19980528,10073,    0
121041,19980529,10114,    0
121041,19980530,10131,    0
121041,19980531,10106,    0
121041,19980601,10133,    0
121041,19980602,10098,    0
121041,19980603,10146,    0
121041,19980604,10189,    0
121041,19980605,10147,    0
121041,19980606,10111,    0
121041,19980607,10111,    0
121041,19980608,10173,    0
121041,19980609,10119,    0
121041,19980610,10047,    0
121041,19980611,10041,    0
121041,19980612,10137,    0
121041,19980613,10175,    0
121041,19980614,10109,    0
121041,19980615,10117,    0
121041,19980616,10162,    0
121041,19980617,10237,    0
121041,19980618,10245,    0
121041,19980619,10236,    0
121041,19980620,10225,    0
121041,19980621,10174,    0
121041,19980622,10207,    0
121041,19980623,10204,    0
121041,19980624,10160,    0
121041,19980625,10124,    0
121041,19980626,10145,    0
121041,19980627,10116,    0
121041,19980628,10159,    0
121041,19980629,10181,    0
121041,19980630,10132,    0
121041,19980701,10124,    0
121041,19980702,10151,    0
121041,19980703,10176,    0
121041,19980704,10206,    0
121041,19980705,10160,    0
121041,19980706,10117,    0
121041,19980707,10101,    0
121041,19980708,10125,    0
121041,19980709,10124,    0
121041,19980710,10121,    0
121041,19980711,10104,    0
121041,19980712,10072,    0
121041,19980713,10068,    0
121041,19980714,10120,    0
121041,19980715,10144,    0
121041,19980716,10136,    0
121041,19980717,10126,    0
121041,19980718,10134,    0
121041,19980719,10152,    0
121041,19980720,10102,    0
121041,19980721,10109,    0
121041,19980722,10180,    0
121041,19980723,10153,    0
121041,19980724,10200,    0
121041,19980725,10216,    0
121041,19980726,10163,    0
121041,19980727,10112,    0
121041,19980728,10113,    0
121041,19980729,10082,    0
121041,19980730,10076,    0
121041,19980731,10135,    0
121041,19980801,10165,    0
121041,19980802,10196,    0
121041,19980803,10217,    0
121041,19980804,10227,    0
121041,19980805,10279,    0
121041,19980806,10253,    0
121041,19980807,10223,    0
121041,19980808,10182,    0
121041,19980809,10183,    0
121041,19980810,10166,    0
121041,19980811,10165,    0
121041,19980812,10134,    0
121041,19980813,10164,    0
121041,19980814,10156,    0
121041,19980815,10152,    0
121041,19980816,10209,    0
121041,19980817,10176,    0
121041,19980818,10173,    0
121041,19980819,10198,    0
121041,19980820,10149,    0
121041,19980821,10048,    0
121041,19980822,10084,    0
121041,19980823,10129,    0
121041,19980824,10082,    0
121041,19980825,10194,    0
121041,19980826,10138,    0
121041,19980827,10176,    0
121041,19980828,10197,    0
121041,19980829,10210,    0
121041,19980830,10194,    0
121041,19980831,10178,    0
121041,19980901,10169,    0
121041,19980902,10147,    0
121041,19980903,10106,    0
121041,19980904,10102,    0
121041,19980905,10053,    0
121041,19980906,10089,    0
121041,19980907,10077,    0
121041,19980908,10081,    0
121041,19980909,10060,    0
121041,19980910,10057,    0
121041,19980911,10032,    0
121041,19980912, 9958,    0
121041,19980913, 9932,    0
121041,19980914, 9929,    0
121041,19980915,10026,    0
121041,19980916,10044,    0
121041,19980917,10089,    0
121041,19980918,10237,    0
121041,19980919,10300,    0
121041,19980920,10327,    0
121041,19980921,10322,    0
121041,19980922,10263,    0
121041,19980923,10230,    0
121041,19980924,10188,    0
121041,19980925,10131,    0
121041,19980926,10052,    0
121041,19980927,10013,    0
121041,19980928,10025,    0
121041,19980929,10073,    0
121041,19980930,10052,    0
121041,19981001,10068,    0
121041,19981002,10096,    0
121041,19981003,10113,    0
121041,19981004,10075,    0
121041,19981005,10096,    0
121041,19981006,10145,    0
121041,19981007,10151,    0
121041,19981008,10177,    0
121041,19981009,10199,    0
121041,19981010,10095,    0
121041,19981011,10095,    0
121041,19981012,10095,    0
121041,19981013,10196,    0
121041,19981014,10164,    0
121041,19981015,10210,    0
121041,19981016,10179,    0
121041,19981017,10059,    0
121041,19981018,10172,    0
121041,19981019,10177,    0
121041,19981020,10210,    0
121041,19981021,10184,    0
121041,19981022,10210,    0
121041,19981023,10143,    0
121041,19981024,10063,    0
121041,19981025, 9942,    0
121041,19981026,10086,    0
121041,19981027,10108,    0
121041,19981028,10000,    0
121041,19981029,10074,    0
121041,19981030,10120,    0
121041,19981031,10088,    0
121041,19981101, 9981,    0
121041,19981102,10054,    0
121041,19981103, 9942,    0
121041,19981104,10002,    0
121041,19981105,10146,    0
121041,19981106,10216,    0
121041,19981107,10297,    0
121041,19981108,10226,    0
121041,19981109,10173,    0
121041,19981110,10151,    0
121041,19981111,10233,    0
121041,19981112,10140,    0
121041,19981113,10085,    0
121041,19981114,10004,    0
121041,19981115,10102,    0
121041,19981116,10199,    0
121041,19981117,10292,    0
121041,19981118,10267,    0
121041,19981119,10261,    0
121041,19981120,10362,    0
121041,19981121,10394,    0
121041,19981122,10313,    0
121041,19981123,10252,    0
121041,19981124,10233,    0
121041,19981125,10189,    0
121041,19981126,10193,    0
121041,19981127,10167,    0
121041,19981128,10194,    0
121041,19981129,10154,    0
121041,19981130,10261,    0
121041,19981201,10333,    0
121041,19981202,10301,    0
121041,19981203,10211,    0
121041,19981204,10084,    0
121041,19981205,10071,    0
121041,19981206,10161,    0
121041,19981207,10263,    0
121041,19981208,10312,    0
121041,19981209,10260,    0
121041,19981210,10214,    0
121041,19981211,10177,    0
121041,19981212,10192,    0
121041,19981213,10238,    0
121041,19981214,10288,    0
121041,19981215,10267,    0
121041,19981216,10318,    0
121041,19981217,10280,    0
121041,19981218,10197,    0
121041,19981219,10103,    0
121041,19981220,10108,    0
121041,19981221,10201,    0
121041,19981222,10252,    0
121041,19981223,10235,    0
121041,19981224,10209,    0
121041,19981225,10223,    0
121041,19981226,10142,    0
121041,19981227,10060,    0
121041,19981228,10106,    0
121041,19981229,10175,    0
121041,19981230,10141,    0
121041,19981231,10128,    0
121041,19990101,10129,    0
121041,19990102,10077,    0
121041,19990103,10044,    0
121041,19990104,10119,    0
121041,19990105,10165,    0
121041,19990106,10148,    0
121041,19990107,10084,    0
121041,19990108,10024,    0
121041,19990109,10066,    0
121041,19990110,10131,    0
121041,19990111,10101,    0
121041,19990112,10111,    0
121041,19990113,10045,    0
121041,19990114,10061,    0
121041,19990115,10100,    0
121041,19990116,10047,    0
121041,19990117,10115,    0
121041,19990118,10225,    0
121041,19990119,10210,    0
121041,19990120,10204,    0
121041,19990121,10222,    0
121041,19990122,10247,    0
121041,19990123,10220,    0
121041,19990124,10210,    0
121041,19990125,10164,    0
121041,19990126,10115,    0
121041,19990127,10050,    0
121041,19990128,10061,    0
121041,19990129,10272,    0
121041,19990130,10389,    0
121041,19990131,10402,    0
121041,19990201,10356,    0
121041,19990202,10363,    0
121041,19990203,10342,    0
121041,19990204,10238,    0
121041,19990205,10110,    0
121041,19990206,10082,    0
121041,19990207, 9989,    0
121041,19990208,10030,    0
121041,19990209,10008,    0
121041,19990210,10065,    0
121041,19990211,10179,    0
121041,19990212,10293,    0
121041,19990213,10352,    0
121041,19990214,10309,    0
121041,19990215,10231,    0
121041,19990216,10098,    0
121041,19990217,10085,    0
121041,19990218,10155,    0
121041,19990219,10133,    0
121041,19990220,10137,    0
121041,19990221,10041,    0
121041,19990222, 9966,    0
121041,19990223,10055,    0
121041,19990224,10111,    0
121041,19990225,10200,    0
121041,19990226,10159,    0
121041,19990227,10123,    0
121041,19990228,10201,    0
121041,19990301,10122,    0
121041,19990302,10077,    0
121041,19990303, 9957,    0
121041,19990304, 9907,    0
121041,19990305, 9918,    0
121041,19990306, 9988,    0
121041,19990307,10035,    0
121041,19990308,10048,    0
121041,19990309,10033,    0
121041,19990310,10116,    0
121041,19990311,10176,    0
121041,19990312,10140,    0
121041,19990313,10157,    0
121041,19990314,10238,    0
121041,19990315,10292,    0
121041,19990316,10300,    0
121041,19990317,10294,    0
121041,19990318,10223,    0
121041,19990319,10220,    0
121041,19990320,10245,    0
121041,19990321,10101,    0
121041,19990322,10053,    0
121041,19990323,10101,    0
121041,19990324,10126,    0
121041,19990325,10032,    0
121041,19990326,10002,    0
121041,19990327,10047,    0
121041,19990328,10136,    0
121041,19990329,10195,    0
121041,19990330,10194,    0
121041,19990331,10200,    0
121041,19990401,10166,    0
121041,19990402,10158,    0
121041,19990403,10204,    0
121041,19990404,10234,    0
121041,19990405,10272,    0
121041,19990406,10200,    0
121041,19990407,10147,    0
121041,19990408,10216,    0
121041,19990409,10246,    0
121041,19990410,10181,    0
121041,19990411,10156,    0
121041,19990412, 9998,    0
121041,19990413, 9979,    0
121041,19990414, 9960,    0
121041,19990415,10018,    0
121041,19990416,10062,    0
121041,19990417,10065,    0
121041,19990418,10128,    0
121041,19990419,10175,    0
121041,19990420,10122,    0
121041,19990421,10034,    0
121041,19990422,10094,    0
121041,19990423,10120,    0
121041,19990424,10149,    0
121041,19990425,10164,    0
121041,19990426,10134,    0
121041,19990427,10182,    0
121041,19990428,10208,    0
121041,19990429,10158,    0
121041,19990430,10144,    0
121041,19990501,10168,    0
121041,19990502,10204,    0
121041,19990503,10198,    0
121041,19990504,10142,    0
121041,19990505,10121,    0
121041,19990506,10165,    0
121041,19990507,10122,    0
121041,19990508,10120,    0
121041,19990509,10171,    0
121041,19990510,10134,    0
121041,19990511,10130,    0
121041,19990512,10110,    0
121041,19990513,10114,    0
121041,19990514,10105,    0
121041,19990515,10153,    0
121041,19990516,10196,    0
121041,19990517,10167,    0
121041,19990518,10142,    0
121041,19990519,10118,    0
121041,19990520,10102,    0
121041,19990521,10124,    0
121041,19990522,10161,    0
121041,19990523,10216,    0
121041,19990524,10209,    0
121041,19990525,10192,    0
121041,19990526,10195,    0
121041,19990527,10174,    0
121041,19990528,10199,    0
121041,19990529,10182,    0
121041,19990530,10138,    0
121041,19990531,10206,    0
121041,19990601,10193,    0
121041,19990602,10102,    0
121041,19990603,10112,    0
121041,19990604,10091,    0
121041,19990605,10070,    0
121041,19990606,10085,    0
121041,19990607,10148,    0
121041,19990608,10196,    0
121041,19990609,10248,    0
121041,19990610,10241,    0
121041,19990611,10232,    0
121041,19990612,10224,    0
121041,19990613,10199,    0
121041,19990614,10214,    0
121041,19990615,10241,    0
121041,19990616,10227,    0
121041,19990617,10190,    0
121041,19990618,10223,    0
121041,19990619,10212,    0
121041,19990620,10132,    0
121041,19990621,10140,    0
121041,19990622,10216,    0
121041,19990623,10230,    0
121041,19990624,10242,    0
121041,19990625,10204,    0
121041,19990626,10098,    0
121041,19990627,10056,    0
121041,19990628,10134,    0
121041,19990629,10166,    0
121041,19990630,10174,    0
121041,19990701,10192,    0
121041,19990702,10162,    0
121041,19990703,10103,    0
121041,19990704,10095,    0
121041,19990705,10084,    0
121041,19990706,10136,    0
121041,19990707,10217,    0
121041,19990708,10269,    0
121041,19990709,10259,    0
121041,19990710,10192,    0
121041,19990711,10158,    0
121041,19990712,10120,    0
121041,19990713,10060,    0
121041,19990714,10076,    0
121041,19990715,10134,    0
121041,19990716,10184,    0
121041,19990717,10188,    0
121041,19990718,10147,    0
121041,19990719,10124,    0
121041,19990720,10118,    0
121041,19990721,10138,    0
121041,19990722,10159,    0
121041,19990723,10222,    0
121041,19990724,10232,    0
121041,19990725,10193,    0
121041,19990726,10192,    0
121041,19990727,10196,    0
