EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 13-12-2024
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 QQ   : global radiation in W/m2
23-27 Q_QQ : Quality code for QQ (0='valid'; 1='suspect'; 9='missing')

This is the series of GERMANY, KOLN-BONN (SOUID: 210447)
See file sources.txt for more info.



 SOUID,    DATE,   QQ, Q_QQ
210447,19750811,   63,    0
210447,19750812,  206,    0
210447,19750813,  161,    0
210447,19750814,  228,    0
210447,19750815,  110,    0
210447,19750816,   81,    0
210447,19750817,  147,    0
210447,19750818,  177,    0
210447,19750819,  210,    0
210447,19750820,  148,    0
210447,19750821,  228,    0
210447,19750822,   58,    0
210447,19750823,  184,    0
210447,19750824,  230,    0
210447,19750825,  176,    0
210447,19750826,  237,    0
210447,19750827,  257,    0
210447,19750828,  254,    0
210447,19750829,  249,    0
210447,19750830,  234,    0
210447,19750831,   53,    0
210447,19750901,   52,    0
210447,19750902,  164,    0
210447,19750903,   51,    0
210447,19750904,  183,    0
210447,19750905,  141,    0
210447,19750906,  150,    0
210447,19750907,  143,    0
210447,19750908,  204,    0
210447,19750909,  174,    0
210447,19750910,   47,    0
210447,19750911,   71,    0
210447,19750912,  105,    0
210447,19750913,  173,    0
210447,19750914,   73,    0
210447,19750915,  121,    0
210447,19750916,  193,    0
210447,19750917,  146,    0
210447,19750918,   80,    0
210447,19750919,  139,    0
210447,19750920,  152,    0
210447,19750921,   88,    0
210447,19750922,  163,    0
210447,19750923,  148,    0
210447,19750924,   46,    0
210447,19750925,   61,    0
210447,19750926,   71,    0
210447,19750927,   63,    0
210447,19750928,   71,    0
210447,19750929,  117,    0
210447,19750930,  125,    0
210447,19751001,  132,    0
210447,19751002,  133,    0
210447,19751003,   55,    0
210447,19751004,  118,    0
210447,19751005,   34,    0
210447,19751006,   39,    0
210447,19751007,   82,    0
210447,19751008,   47,    0
210447,19751009,   55,    0
210447,19751010,   83,    0
210447,19751011,  134,    0
210447,19751012,  133,    0
210447,19751013,   30,    0
210447,19751014,   29,    0
210447,19751015,   66,    0
210447,19751016,   99,    0
210447,19751017,   45,    0
210447,19751018,   28,    0
210447,19751019,   27,    0
210447,19751020,   27,    0
210447,19751021,   33,    0
210447,19751022,   86,    0
210447,19751023,  100,    0
210447,19751024,  107,    0
210447,19751025,   45,    0
210447,19751026,  109,    0
210447,19751027,   24,    0
210447,19751028,   59,    0
210447,19751029,   98,    0
210447,19751030,   98,    0
210447,19751031,   95,    0
210447,19751101,   59,    0
210447,19751102,   72,    0
210447,19751103,   69,    0
210447,19751104,   21,    0
210447,19751105,   20,    0
210447,19751106,   25,    0
210447,19751107,   20,    0
210447,19751108,   74,    0
210447,19751109,   67,    0
210447,19751110,   19,    0
210447,19751111,   74,    0
210447,19751112,   29,    0
210447,19751113,   18,    0
210447,19751114,   17,    0
210447,19751115,   48,    0
210447,19751116,   17,    0
210447,19751117,   21,    0
210447,19751118,   16,    0
210447,19751119,   16,    0
210447,19751120,   19,    0
210447,19751121,   38,    0
210447,19751122,   66,    0
210447,19751123,   61,    0
210447,19751124,   64,    0
210447,19751125,   56,    0
210447,19751126,   15,    0
210447,19751127,   42,    0
210447,19751128,   33,    0
210447,19751129,   14,    0
210447,19751130,   17,    0
210447,19751201,   33,    0
210447,19751202,   13,    0
210447,19751203,   26,    0
210447,19751204,   33,    0
210447,19751205,   13,    0
210447,19751206,   13,    0
210447,19751207,   12,    0
210447,19751208,   26,    0
210447,19751209,   15,    0
210447,19751210,   12,    0
210447,19751211,   12,    0
210447,19751212,   12,    0
210447,19751213,   16,    0
210447,19751214,   52,    0
210447,19751215,   50,    0
210447,19751216,   12,    0
210447,19751217,   12,    0
210447,19751218,   50,    0
210447,19751219,   12,    0
210447,19751220,   12,    0
210447,19751221,   12,    0
210447,19751222,   12,    0
210447,19751223,   12,    0
210447,19751224,   12,    0
210447,19751225,   12,    0
210447,19751226,   12,    0
210447,19751227,   12,    0
210447,19751228,   12,    0
210447,19751229,   20,    0
210447,19751230,   37,    0
210447,19751231,   16,    0
210447,19760101,   12,    0
210447,19760102,   32,    0
210447,19760103,   27,    0
210447,19760104,   40,    0
210447,19760105,   13,    0
210447,19760106,   13,    0
210447,19760107,   13,    0
210447,19760108,   13,    0
210447,19760109,   22,    0
210447,19760110,   13,    0
210447,19760111,   13,    0
210447,19760112,   14,    0
210447,19760113,   14,    0
210447,19760114,   14,    0
210447,19760115,   18,    0
210447,19760116,   14,    0
210447,19760117,   20,    0
210447,19760118,   15,    0
210447,19760119,   28,    0
210447,19760120,   15,    0
210447,19760121,   15,    0
210447,19760122,   16,    0
210447,19760123,   36,    0
210447,19760124,   33,    0
210447,19760125,   16,    0
210447,19760126,   57,    0
210447,19760127,   17,    0
210447,19760128,   73,    0
210447,19760129,   75,    0
210447,19760130,   72,    0
210447,19760131,   28,    0
210447,19760201,   19,    0
210447,19760202,   19,    0
210447,19760203,   19,    0
210447,19760204,   82,    0
210447,19760205,   32,    0
210447,19760206,   27,    0
210447,19760207,   21,    0
210447,19760208,   21,    0
210447,19760209,   21,    0
210447,19760210,   22,    0
210447,19760211,   34,    0
210447,19760212,   22,    0
210447,19760213,   23,    0
210447,19760214,   44,    0
210447,19760215,   46,    0
210447,19760216,   32,    0
210447,19760217,   28,    0
210447,19760218,   95,    0
210447,19760219,   87,    0
210447,19760220,   48,    0
210447,19760221,   30,    0
210447,19760222,  104,    0
210447,19760223,  119,    0
210447,19760224,   28,    0
210447,19760225,   83,    0
210447,19760226,   81,    0
210447,19760227,   29,    0
210447,19760228,  129,    0
210447,19760229,  132,    0
210447,19760301,  107,    0
210447,19760302,   94,    0
210447,19760303,  152,    0
210447,19760304,  155,    0
210447,19760305,  154,    0
210447,19760306,  127,    0
210447,19760307,  126,    0
210447,19760308,   72,    0
210447,19760309,   85,    0
210447,19760310,  149,    0
210447,19760311,  143,    0
210447,19760312,   83,    0
210447,19760313,  126,    0
210447,19760314,  154,    0
210447,19760315,   63,    0
210447,19760316,   57,    0
210447,19760317,   62,    0
210447,19760318,   76,    0
210447,19760319,  111,    0
210447,19760320,  186,    0
210447,19760321,  194,    0
210447,19760322,  194,    0
210447,19760323,  192,    0
210447,19760324,  173,    0
210447,19760325,   45,    0
210447,19760326,   77,    0
210447,19760327,   91,    0
210447,19760328,  190,    0
210447,19760329,  187,    0
210447,19760330,   69,    0
210447,19760331,  182,    0
210447,19760401,  216,    0
210447,19760402,  146,    0
210447,19760403,  184,    0
210447,19760404,   51,    0
210447,19760405,  193,    0
210447,19760406,   84,    0
210447,19760407,   99,    0
210447,19760408,  127,    0
210447,19760409,  187,    0
210447,19760410,  234,    0
210447,19760411,  243,    0
210447,19760412,  225,    0
210447,19760413,  239,    0
210447,19760414,  120,    0
210447,19760415,  199,    0
210447,19760416,  152,    0
210447,19760417,  238,    0
210447,19760418,  249,    0
210447,19760419,  256,    0
210447,19760420,  251,    0
210447,19760421,  206,    0
210447,19760422,  259,    0
210447,19760423,  243,    0
210447,19760424,   61,    0
210447,19760425,   77,    0
210447,19760426,  216,    0
210447,19760427,  156,    0
210447,19760428,  251,    0
210447,19760429,  285,    0
210447,19760430,  201,    0
210447,19760501,  263,    0
210447,19760502,  113,    0
210447,19760503,   65,    0
210447,19760504,  159,    0
210447,19760505,  251,    0
210447,19760506,  309,    0
210447,19760507,  308,    0
210447,19760508,  302,    0
210447,19760509,  306,    0
210447,19760510,  279,    0
210447,19760511,  167,    0
210447,19760512,  106,    0
210447,19760513,  154,    0
210447,19760514,  314,    0
210447,19760515,  320,    1
210447,19760516,  231,    0
210447,19760517,  318,    1
210447,19760518,  252,    0
210447,19760519,  175,    0
210447,19760520,  196,    0
210447,19760521,  173,    0
210447,19760522,   71,    0
210447,19760523,  292,    0
210447,19760524,  289,    0
210447,19760525,  281,    0
210447,19760526,  187,    0
210447,19760527,   81,    0
210447,19760528,  198,    0
210447,19760529,  237,    0
210447,19760530,  191,    0
210447,19760531,  149,    0
210447,19760601,   82,    0
210447,19760602,  106,    0
210447,19760603,   74,    0
210447,19760604,  179,    0
210447,19760605,  309,    1
210447,19760606,  334,    1
210447,19760607,  314,    1
210447,19760608,  339,    1
210447,19760609,  314,    1
210447,19760610,  235,    0
210447,19760611,  287,    0
210447,19760612,  276,    0
210447,19760613,  321,    1
210447,19760614,  338,    1
210447,19760615,  159,    0
210447,19760616,  232,    0
210447,19760617,  323,    1
210447,19760618,  328,    1
210447,19760619,  181,    0
210447,19760620,  105,    0
210447,19760621,  238,    0
210447,19760622,  293,    0
210447,19760623,  346,    1
210447,19760624,  341,    1
210447,19760625,  336,    1
210447,19760626,  317,    1
210447,19760627,  337,    1
210447,19760628,  288,    0
210447,19760629,  334,    1
210447,19760630,  349,    1
210447,19760701,  337,    1
210447,19760702,  343,    1
210447,19760703,  335,    1
210447,19760704,  329,    1
210447,19760705,  326,    1
210447,19760706,  321,    1
210447,19760707,  341,    1
210447,19760708,  330,    1
210447,19760709,  307,    1
210447,19760710,  201,    0
210447,19760711,  279,    0
210447,19760712,  266,    0
210447,19760713,  157,    0
210447,19760714,  174,    0
210447,19760715,  271,    0
210447,19760716,  284,    0
210447,19760717,  238,    0
210447,19760718,  151,    0
210447,19760719,  257,    0
210447,19760720,  175,    0
210447,19760721,  116,    0
210447,19760722,   70,    0
210447,19760723,  252,    0
210447,19760724,  156,    0
210447,19760725,  179,    0
210447,19760726,  151,    0
210447,19760727,  291,    0
210447,19760728,  144,    0
210447,19760729,  220,    0
210447,19760730,  229,    0
210447,19760731,   95,    0
210447,19760801,  234,    0
210447,19760802,   91,    0
210447,19760803,  117,    0
210447,19760804,  203,    0
210447,19760805,  129,    0
210447,19760806,  243,    0
210447,19760807,  276,    0
210447,19760808,  256,    0
210447,19760809,  255,    0
210447,19760810,  170,    0
210447,19760811,  251,    0
210447,19760812,  245,    0
210447,19760813,  267,    0
210447,19760814,  210,    0
210447,19760815,  241,    0
210447,19760816,  278,    0
210447,19760817,  224,    0
210447,19760818,  235,    0
210447,19760819,  237,    0
210447,19760820,  199,    0
210447,19760821,  239,    0
210447,19760822,  269,    0
210447,19760823,  266,    0
210447,19760824,  264,    0
210447,19760825,  260,    0
210447,19760826,  223,    0
210447,19760827,  118,    0
210447,19760828,  146,    0
210447,19760829,  127,    0
210447,19760830,  126,    0
210447,19760831,  114,    0
210447,19760901,  115,    0
210447,19760902,   58,    0
210447,19760903,  159,    0
210447,19760904,   73,    0
210447,19760905,   75,    0
210447,19760906,  199,    0
210447,19760907,  209,    0
210447,19760908,  196,    0
210447,19760909,   47,    0
210447,19760910,   47,    0
210447,19760911,   71,    0
210447,19760912,   46,    0
210447,19760913,  111,    0
210447,19760914,  110,    0
210447,19760915,  104,    0
210447,19760916,   44,    0
210447,19760917,   88,    0
210447,19760918,  149,    0
210447,19760919,  160,    0
210447,19760920,  116,    0
210447,19760921,  163,    0
210447,19760922,  162,    0
210447,19760923,  119,    0
210447,19760924,   75,    0
210447,19760925,  145,    0
210447,19760926,   92,    0
210447,19760927,   76,    0
210447,19760928,   56,    0
210447,19760929,   99,    0
210447,19760930,   86,    0
210447,19761001,   51,    0
210447,19761002,   92,    0
210447,19761003,  137,    0
210447,19761004,   93,    0
210447,19761005,  121,    0
210447,19761006,   44,    0
210447,19761007,  124,    0
210447,19761008,  126,    0
210447,19761009,  116,    0
210447,19761010,  102,    0
210447,19761011,  106,    0
210447,19761012,   71,    0
210447,19761013,   29,    0
210447,19761014,   68,    0
210447,19761015,   45,    0
210447,19761016,  127,    0
210447,19761017,  113,    0
210447,19761018,   88,    0
210447,19761019,   43,    0
210447,19761020,   46,    0
210447,19761021,   71,    0
210447,19761022,   42,    0
210447,19761023,   37,    0
210447,19761024,   38,    0
210447,19761025,  101,    0
210447,19761026,   90,    0
210447,19761027,   23,    0
210447,19761028,   23,    0
210447,19761029,   76,    0
210447,19761030,   22,    0
210447,19761031,   44,    0
210447,19761101,   21,    0
210447,19761102,   58,    0
210447,19761103,   21,    0
210447,19761104,   24,    0
210447,19761105,   49,    0
210447,19761106,   75,    0
210447,19761107,   19,    0
210447,19761108,   53,    0
210447,19761109,   43,    0
210447,19761110,   18,    0
210447,19761111,   18,    0
210447,19761112,   27,    0
210447,19761113,   17,    0
210447,19761114,   17,    0
210447,19761115,   17,    0
210447,19761116,   17,    0
210447,19761117,   16,    0
210447,19761118,   16,    0
210447,19761119,   33,    0
210447,19761120,   47,    0
210447,19761121,   51,    0
210447,19761122,   15,    0
210447,19761123,   37,    0
210447,19761124,   15,    0
210447,19761125,   15,    0
210447,19761126,   14,    0
210447,19761127,   14,    0
210447,19761128,   14,    0
210447,19761129,   39,    0
210447,19761130,   16,    0
210447,19761201,   32,    0
210447,19761202,   13,    0
210447,19761203,   32,    0
210447,19761204,   30,    0
210447,19761205,   32,    0
210447,19761206,   12,    0
210447,19761207,   38,    0
210447,19761208,   19,    0
210447,19761209,   14,    0
210447,19761210,   44,    0
210447,19761211,   12,    0
210447,19761212,   14,    0
210447,19761213,   12,    0
210447,19761214,   12,    0
210447,19761215,   12,    0
210447,19761216,   12,    0
210447,19761217,   12,    0
210447,19761218,   12,    0
210447,19761219,   23,    0
210447,19761220,   12,    0
210447,19761221,   12,    0
210447,19761222,   15,    0
210447,19761223,   12,    0
210447,19761224,   12,    0
210447,19761225,   52,    0
210447,19761226,   48,    0
210447,19761227,   12,    0
210447,19761228,   12,    0
210447,19761229,   45,    0
210447,19761230,   17,    0
210447,19761231,   12,    0
210447,19770101,   12,    0
210447,19770102,   19,    0
210447,19770103,   27,    0
210447,19770104,   13,    0
210447,19770105,   43,    0
210447,19770106,   13,    0
210447,19770107,   13,    0
210447,19770108,   13,    0
210447,19770109,   13,    0
210447,19770110,   30,    0
210447,19770111,   31,    0
210447,19770112,   14,    0
210447,19770113,   41,    0
210447,19770114,   34,    0
210447,19770115,   14,    0
210447,19770116,   14,    0
210447,19770117,   21,    0
210447,19770118,   27,    0
210447,19770119,   15,    0
210447,19770120,   30,    0
210447,19770121,   31,    0
210447,19770122,   24,    0
210447,19770123,   16,    0
210447,19770124,   28,    0
210447,19770125,   16,    0
210447,19770126,   31,    0
210447,19770127,   22,    0
210447,19770128,   38,    0
210447,19770129,   18,    0
210447,19770130,   78,    0
210447,19770131,   80,    0
210447,19770201,   79,    0
210447,19770202,   24,    0
210447,19770203,   41,    0
210447,19770204,   31,    0
210447,19770205,   41,    0
210447,19770206,   45,    0
210447,19770207,   21,    0
210447,19770208,   63,    0
210447,19770209,   61,    0
210447,19770210,   40,    0
210447,19770211,   41,    0
210447,19770212,   22,    0
210447,19770213,   34,    0
210447,19770214,   62,    0
210447,19770215,   24,    0
210447,19770216,   45,    0
210447,19770217,   47,    0
210447,19770218,   48,    0
210447,19770219,   62,    0
210447,19770220,   26,    0
210447,19770221,   74,    0
210447,19770222,  115,    0
210447,19770223,   59,    0
210447,19770224,   63,    0
210447,19770225,   71,    0
210447,19770226,   82,    0
210447,19770227,  109,    0
210447,19770228,  131,    0
210447,19770301,   89,    0
210447,19770302,   32,    0
210447,19770303,   43,    0
210447,19770304,   46,    0
210447,19770305,  115,    0
210447,19770306,   94,    0
210447,19770307,  118,    0
210447,19770308,  101,    0
210447,19770309,  157,    0
210447,19770310,   92,    0
210447,19770311,   53,    0
210447,19770312,  111,    0
210447,19770313,   77,    0
210447,19770314,   91,    0
210447,19770315,   88,    0
210447,19770316,   80,    0
210447,19770317,   63,    0
210447,19770318,  129,    0
210447,19770319,  110,    0
210447,19770320,  144,    0
210447,19770321,   43,    0
210447,19770322,   58,    0
210447,19770323,   72,    0
210447,19770324,   71,    0
210447,19770325,   45,    0
210447,19770326,   81,    0
210447,19770327,   46,    0
210447,19770328,  150,    0
210447,19770329,  193,    0
210447,19770330,  217,    0
210447,19770331,  215,    0
210447,19770401,   49,    0
210447,19770402,  179,    0
210447,19770403,   56,    0
210447,19770404,  101,    0
210447,19770405,   95,    0
210447,19770406,   51,    0
210447,19770407,  157,    0
210447,19770408,  189,    0
210447,19770409,  145,    0
210447,19770410,  203,    0
210447,19770411,   92,    0
210447,19770412,   81,    0
210447,19770413,   91,    0
210447,19770414,  125,    0
210447,19770415,  147,    0
210447,19770416,  208,    0
210447,19770417,  191,    0
210447,19770418,  226,    0
210447,19770419,  224,    0
210447,19770420,  258,    0
210447,19770421,   89,    0
210447,19770422,  170,    0
210447,19770423,  125,    0
210447,19770424,  218,    0
210447,19770425,  134,    0
210447,19770426,  163,    0
210447,19770427,  215,    0
210447,19770428,  231,    0
210447,19770429,  185,    0
210447,19770430,  127,    0
210447,19770501,   64,    0
210447,19770502,  259,    0
210447,19770503,  188,    0
210447,19770504,   65,    0
210447,19770505,   65,    0
210447,19770506,  247,    0
210447,19770507,  187,    0
210447,19770508,  186,    0
210447,19770509,  227,    0
210447,19770510,   92,    0
210447,19770511,   96,    0
210447,19770512,  125,    0
210447,19770513,  175,    0
210447,19770514,  129,    0
210447,19770515,  185,    0
210447,19770516,  208,    0
210447,19770517,  228,    0
210447,19770518,  299,    0
210447,19770519,  194,    0
210447,19770520,   71,    0
210447,19770521,   71,    0
210447,19770522,  331,    1
210447,19770523,  327,    1
210447,19770524,  335,    1
210447,19770525,  328,    1
210447,19770526,  329,    1
210447,19770527,  331,    1
210447,19770528,  320,    1
210447,19770529,  331,    1
210447,19770530,  209,    0
210447,19770531,  329,    1
210447,19770601,  315,    1
210447,19770602,   99,    0
210447,19770603,   87,    0
210447,19770604,  106,    0
210447,19770605,   83,    0
210447,19770606,  124,    0
210447,19770607,  170,    0
210447,19770608,  201,    0
210447,19770609,  230,    0
210447,19770610,  233,    0
210447,19770611,  316,    1
210447,19770612,  320,    1
210447,19770613,  333,    1
210447,19770614,   93,    0
210447,19770615,   75,    0
210447,19770616,   75,    0
210447,19770617,   75,    0
210447,19770618,  165,    0
210447,19770619,   75,    0
210447,19770620,   75,    0
210447,19770621,   75,    0
210447,19770622,  128,    0
210447,19770623,  267,    0
210447,19770624,  264,    0
210447,19770625,  101,    0
210447,19770626,  167,    0
210447,19770627,  239,    0
210447,19770628,  196,    0
210447,19770629,  130,    0
210447,19770630,  180,    0
210447,19770701,  124,    0
210447,19770702,  141,    0
210447,19770703,  330,    1
210447,19770704,  315,    1
210447,19770705,  341,    1
210447,19770706,  332,    1
210447,19770707,  208,    0
210447,19770708,  293,    0
210447,19770709,  281,    0
210447,19770710,  306,    0
210447,19770711,  333,    1
210447,19770712,  287,    0
210447,19770713,  122,    0
210447,19770714,  113,    0
210447,19770715,  161,    0
210447,19770716,  275,    0
210447,19770717,  118,    0
210447,19770718,   71,    0
210447,19770719,   85,    0
210447,19770720,  142,    0
210447,19770721,  136,    0
210447,19770722,  174,    0
210447,19770723,  105,    0
210447,19770724,   70,    0
210447,19770725,  101,    0
210447,19770726,  135,    0
210447,19770727,  119,    0
210447,19770728,  128,    0
210447,19770729,   89,    0
210447,19770730,  211,    0
210447,19770731,  167,    0
210447,19770801,  109,    0
210447,19770802,  251,    0
210447,19770803,  191,    0
210447,19770804,  218,    0
210447,19770805,  288,    0
210447,19770806,  247,    0
210447,19770807,  194,    0
210447,19770808,  191,    0
210447,19770809,  211,    0
210447,19770810,  122,    0
210447,19770811,   76,    0
210447,19770812,   63,    0
210447,19770813,  100,    0
210447,19770814,  171,    0
210447,19770815,  204,    0
210447,19770816,  166,    0
210447,19770817,   60,    0
210447,19770818,  146,    0
210447,19770819,  116,    0
210447,19770820,   78,    0
210447,19770821,   58,    0
210447,19770822,   58,    0
210447,19770823,   57,    0
210447,19770824,  141,    0
210447,19770825,  111,    0
210447,19770826,  143,    0
210447,19770827,  162,    0
210447,19770828,  234,    0
210447,19770829,  238,    0
210447,19770830,  182,    0
210447,19770831,  150,    0
210447,19770901,  178,    0
210447,19770902,  210,    0
210447,19770903,   51,    0
210447,19770904,  193,    0
210447,19770905,  163,    0
210447,19770906,  188,    0
210447,19770907,   81,    0
210447,19770908,   48,    0
210447,19770909,  127,    0
210447,19770910,   58,    0
210447,19770911,   47,    0
210447,19770912,  146,    0
210447,19770913,  152,    0
210447,19770914,  170,    0
210447,19770915,   45,    0
210447,19770916,  116,    0
210447,19770917,  151,    0
210447,19770918,  169,    0
210447,19770919,  136,    0
210447,19770920,  122,    0
210447,19770921,   41,    0
210447,19770922,   73,    0
210447,19770923,   40,    0
210447,19770924,  165,    0
210447,19770925,   74,    0
210447,19770926,  111,    0
210447,19770927,  149,    0
210447,19770928,  102,    0
210447,19770929,   84,    0
210447,19770930,   55,    0
210447,19771001,  111,    0
210447,19771002,   67,    0
210447,19771003,   80,    0
210447,19771004,   43,    0
210447,19771005,   97,    0
210447,19771006,   91,    0
210447,19771007,   67,    0
210447,19771008,   59,    0
210447,19771009,   69,    0
210447,19771010,   60,    0
210447,19771011,  107,    0
210447,19771012,  132,    0
210447,19771013,   91,    0
210447,19771014,   54,    0
210447,19771015,  115,    0
210447,19771016,  111,    0
210447,19771017,   87,    0
210447,19771018,  118,    0
210447,19771019,  121,    0
210447,19771020,   47,    0
210447,19771021,   45,    0
210447,19771022,   57,    0
210447,19771023,   25,    0
210447,19771024,   80,    0
210447,19771025,   42,    0
210447,19771026,   62,    0
210447,19771027,   77,    0
210447,19771028,   23,    0
210447,19771029,   23,    0
210447,19771030,   86,    0
210447,19771031,   22,    0
210447,19771101,   93,    0
210447,19771102,   21,    0
210447,19771103,   21,    0
210447,19771104,   49,    0
210447,19771105,   68,    0
210447,19771106,   44,    0
210447,19771107,   45,    0
210447,19771108,   19,    0
210447,19771109,   19,    0
210447,19771110,   50,    0
210447,19771111,   41,    0
210447,19771112,   18,    0
210447,19771113,   37,    0
210447,19771114,   17,    0
210447,19771115,   39,    0
210447,19771116,   28,    0
210447,19771117,   17,    0
210447,19771118,   21,    0
210447,19771119,   34,    0
210447,19771120,   16,    0
210447,19771121,   32,    0
210447,19771122,   29,    0
210447,19771123,   15,    0
210447,19771124,   22,    0
210447,19771125,   21,    0
210447,19771126,   19,    0
210447,19771127,   29,    0
210447,19771128,   59,    0
210447,19771129,   17,    0
210447,19771130,   14,    0
210447,19771201,   20,    0
210447,19771202,   17,    0
210447,19771203,   55,    0
210447,19771204,   56,    0
210447,19771205,   55,    0
210447,19771206,   13,    0
210447,19771207,   26,    0
210447,19771208,   12,    0
210447,19771209,   12,    0
210447,19771210,   16,    0
210447,19771211,   12,    0
210447,19771212,   12,    0
210447,19771213,   16,    0
210447,19771214,   12,    0
210447,19771215,   12,    0
210447,19771216,   48,    0
210447,19771217,   48,    0
210447,19771218,   51,    0
210447,19771219,   29,    0
210447,19771220,   52,    0
210447,19771221,   51,    0
210447,19771222,   18,    0
210447,19771223,   12,    0
210447,19771224,   14,    0
210447,19771225,   12,    0
210447,19771226,   12,    0
210447,19771227,   20,    0
210447,19771228,   12,    0
210447,19771229,   16,    0
210447,19771230,   16,    0
210447,19771231,   16,    0
210447,19780101,   12,    0
210447,19780102,   12,    0
210447,19780103,   12,    0
210447,19780104,   20,    0
210447,19780105,   13,    0
210447,19780106,   13,    0
210447,19780107,   37,    0
210447,19780108,   49,    0
210447,19780109,   22,    0
210447,19780110,   42,    0
210447,19780111,   13,    0
210447,19780112,   14,    0
210447,19780113,   14,    0
210447,19780114,   14,    0
210447,19780115,   54,    0
210447,19780116,   17,    0
210447,19780117,   44,    0
210447,19780118,   15,    0
210447,19780119,   15,    0
210447,19780120,   59,    0
210447,19780121,   31,    0
210447,19780122,   50,    0
210447,19780123,   49,    0
210447,19780124,   24,    0
210447,19780125,   28,    0
210447,19780126,   41,    0
210447,19780127,   53,    0
210447,19780128,   17,    0
210447,19780129,   35,    0
210447,19780130,   23,    0
210447,19780131,   49,    0
210447,19780201,   19,    0
210447,19780202,   19,    0
210447,19780203,   24,    0
210447,19780204,   70,    0
210447,19780205,   20,    0
210447,19780206,   29,    0
210447,19780207,   21,    0
210447,19780208,   60,    0
210447,19780209,   73,    0
210447,19780210,   58,    0
210447,19780211,   22,    0
210447,19780212,   46,    0
210447,19780213,   23,    0
210447,19780214,   63,    0
210447,19780215,   41,    0
210447,19780216,   85,    0
210447,19780217,   60,    0
210447,19780218,   82,    0
210447,19780219,   34,    0
210447,19780220,  113,    0
210447,19780221,   59,    0
210447,19780222,   66,    0
210447,19780223,   27,    0
210447,19780224,   28,    0
210447,19780225,  103,    0
210447,19780226,   75,    0
210447,19780227,   79,    0
210447,19780228,   83,    0
210447,19780301,   88,    0
210447,19780302,  101,    0
210447,19780303,   69,    0
210447,19780304,   93,    0
210447,19780305,   80,    0
210447,19780306,  103,    0
210447,19780307,  104,    0
210447,19780308,   35,    0
210447,19780309,   84,    0
210447,19780310,   37,    0
210447,19780311,   37,    0
210447,19780312,   43,    0
210447,19780313,  119,    0
210447,19780314,   39,    0
210447,19780315,   58,    0
210447,19780316,  100,    0
210447,19780317,  127,    0
210447,19780318,   90,    0
210447,19780319,   65,    0
210447,19780320,   89,    0
210447,19780321,   43,    0
210447,19780322,   94,    0
210447,19780323,  122,    0
210447,19780324,  133,    0
210447,19780325,   67,    0
210447,19780326,  133,    0
210447,19780327,   46,    0
210447,19780328,  122,    0
210447,19780329,   97,    0
210447,19780330,   48,    0
210447,19780331,   54,    0
210447,19780401,  165,    0
210447,19780402,  125,    0
210447,19780403,  104,    0
210447,19780404,  100,    0
210447,19780405,   61,    0
210447,19780406,  232,    0
210447,19780407,  237,    0
210447,19780408,  220,    0
210447,19780409,  225,    0
210447,19780410,   84,    0
210447,19780411,  178,    0
210447,19780412,  176,    0
210447,19780413,   73,    0
210447,19780414,   56,    0
210447,19780415,   97,    0
210447,19780416,  162,    0
210447,19780417,  171,    0
210447,19780418,  231,    0
210447,19780419,  197,    0
210447,19780420,  200,    0
210447,19780421,  177,    0
210447,19780422,  195,    0
210447,19780423,  265,    0
210447,19780424,  255,    0
210447,19780425,  263,    0
210447,19780426,  207,    0
210447,19780427,  182,    0
210447,19780428,  177,    0
210447,19780429,  204,    0
210447,19780430,  203,    0
210447,19780501,   64,    0
210447,19780502,   64,    0
210447,19780503,  196,    0
210447,19780504,  200,    0
210447,19780505,  155,    0
210447,19780506,  118,    0
210447,19780507,   66,    0
210447,19780508,   75,    0
210447,19780509,  296,    0
210447,19780510,  235,    0
210447,19780511,  285,    0
210447,19780512,   96,    0
210447,19780513,   82,    0
210447,19780514,  133,    0
210447,19780515,  152,    0
210447,19780516,  180,    0
210447,19780517,  253,    0
210447,19780518,  234,    0
210447,19780519,   96,    0
210447,19780520,  155,    0
210447,19780521,  222,    0
210447,19780522,   71,    0
210447,19780523,   71,    0
210447,19780524,   72,    0
210447,19780525,   72,    0
210447,19780526,  192,    0
210447,19780527,  308,    0
210447,19780528,  288,    0
210447,19780529,  313,    1
210447,19780530,  290,    0
210447,19780531,  326,    1
210447,19780601,  278,    0
210447,19780602,  225,    0
210447,19780603,  239,    0
210447,19780604,  253,    0
210447,19780605,  184,    0
210447,19780606,  286,    0
210447,19780607,  116,    0
210447,19780608,  143,    0
210447,19780609,  212,    0
210447,19780610,  134,    0
210447,19780611,  144,    0
210447,19780612,  182,    0
210447,19780613,  215,    0
210447,19780614,  311,    1
210447,19780615,  298,    0
210447,19780616,  200,    0
210447,19780617,  142,    0
210447,19780618,  299,    0
210447,19780619,  297,    0
210447,19780620,  183,    0
210447,19780621,  229,    0
210447,19780622,  122,    0
