EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 13-12-2024
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 FX   : wind gust in 0.1 m/s
23-27 Q_FX : Quality code for FX (0='valid'; 1='suspect'; 9='missing')

This is the series of GERMANY, KOLN-BONN (SOUID: 121049)
See file sources.txt for more info.



 SOUID,    DATE,   FX, Q_FX
121049,19870204,   40,    0
121049,19870205,   65,    0
121049,19870206,  117,    0
121049,19870207,  117,    0
121049,19870208,  139,    0
121049,19870209,   91,    0
121049,19870210,  129,    0
121049,19870211,   70,    0
121049,19870212,  101,    0
121049,19870213,   90,    0
121049,19870214,   88,    0
121049,19870215,   36,    0
121049,19870216,   70,    0
121049,19870217,   45,    0
121049,19870218,   56,    0
121049,19870219,   88,    0
121049,19870220,   99,    0
121049,19870221,   70,    0
121049,19870222,   80,    0
121049,19870223,   73,    0
121049,19870224,   85,    0
121049,19870225,  102,    0
121049,19870226,   78,    0
121049,19870227,  103,    0
121049,19870228,  107,    0
121049,19870301,   65,    0
121049,19870302,  211,    0
121049,19870303,  142,    0
121049,19870304,   90,    0
121049,19870305,   66,    0
121049,19870306,   92,    0
121049,19870307,  131,    0
121049,19870308,  130,    0
121049,19870309,  126,    0
121049,19870310,  114,    0
121049,19870311,   88,    0
121049,19870312,   77,    0
121049,19870313,   95,    0
121049,19870314,   76,    0
121049,19870315,  131,    0
121049,19870316,  190,    0
121049,19870317,   77,    0
121049,19870318,  196,    0
121049,19870319,   98,    0
121049,19870320,  153,    0
121049,19870321,  121,    0
121049,19870322,  120,    0
121049,19870323,  118,    0
121049,19870324,   89,    0
121049,19870325,  122,    0
121049,19870326,  120,    0
121049,19870327,  222,    0
121049,19870328,  296,    0
121049,19870329,  174,    0
121049,19870330,   92,    0
121049,19870331,   60,    0
121049,19870401,  110,    0
121049,19870402,  129,    0
121049,19870403,  130,    0
121049,19870404,  106,    0
121049,19870405,  151,    0
121049,19870406,   85,    0
121049,19870407,  150,    0
121049,19870408,  113,    0
121049,19870409,   65,    0
121049,19870410,  155,    0
121049,19870411,  136,    0
121049,19870412,  140,    0
121049,19870413,   89,    0
121049,19870414,   70,    0
121049,19870415,   73,    0
121049,19870416,   77,    0
121049,19870417,   54,    0
121049,19870418,   93,    0
121049,19870419,  106,    0
121049,19870420,  175,    0
121049,19870421,  115,    0
121049,19870422,   61,    0
121049,19870423,  106,    0
121049,19870424,   79,    0
121049,19870425,  130,    0
121049,19870426,   93,    0
121049,19870427,   81,    0
121049,19870428,  148,    0
121049,19870429,  110,    0
121049,19870430,  130,    0
121049,19870501,   65,    0
121049,19870502,  127,    0
121049,19870503,  119,    0
121049,19870504,  134,    0
121049,19870505,  150,    0
121049,19870506,  127,    0
121049,19870507,   88,    0
121049,19870508,   71,    0
121049,19870509,   75,    0
121049,19870510,  162,    0
121049,19870511,  116,    0
121049,19870512,  205,    0
121049,19870513,  149,    0
121049,19870514,  170,    0
121049,19870515,  149,    0
121049,19870516,  142,    0
121049,19870517,   81,    0
121049,19870518,   70,    0
121049,19870519,  113,    0
121049,19870520,  192,    0
121049,19870521,  168,    0
121049,19870522,   70,    0
121049,19870523,   40,    0
121049,19870524,   60,    0
121049,19870525,  120,    0
121049,19870526,   71,    0
121049,19870527,   92,    0
121049,19870528,   91,    0
121049,19870529,  108,    0
121049,19870530,   61,    0
121049,19870531,   72,    0
121049,19870601,  127,    0
121049,19870602,   86,    0
121049,19870603,  105,    0
121049,19870604,  135,    0
121049,19870605,   80,    0
121049,19870606,  149,    0
121049,19870607,  127,    0
121049,19870608,  238,    0
121049,19870609,  168,    0
121049,19870610,   82,    0
121049,19870611,  119,    0
121049,19870612,   52,    0
121049,19870613,   98,    0
121049,19870614,   86,    0
121049,19870615,  109,    0
121049,19870616,  107,    0
121049,19870617,  129,    0
121049,19870618,  109,    0
121049,19870619,   86,    0
121049,19870620,  114,    0
121049,19870621,   86,    0
121049,19870622,   86,    0
121049,19870623,   88,    0
121049,19870624,  116,    0
121049,19870625,   89,    0
121049,19870626,   93,    0
121049,19870627,   89,    0
121049,19870628,   60,    0
121049,19870629,   92,    0
121049,19870630,   98,    0
121049,19870701,  104,    0
121049,19870702,   72,    0
121049,19870703,   76,    0
121049,19870704,  109,    0
121049,19870705,  103,    0
121049,19870706,  101,    0
121049,19870707,   93,    0
121049,19870708,  100,    0
121049,19870709,  126,    0
121049,19870710,   71,    0
121049,19870711,   71,    0
121049,19870712,   93,    0
121049,19870713,   66,    0
121049,19870714,   93,    0
121049,19870715,  132,    0
121049,19870716,  208,    0
121049,19870717,  180,    0
121049,19870718,  102,    0
121049,19870719,  111,    0
121049,19870720,  111,    0
121049,19870721,   72,    0
121049,19870722,  104,    0
121049,19870723,   59,    0
121049,19870724,  110,    0
121049,19870725,  142,    0
121049,19870726,  149,    0
121049,19870727,  209,    0
121049,19870728,   91,    0
121049,19870729,   75,    0
121049,19870730,  118,    0
121049,19870731,  103,    0
121049,19870801,  149,    0
121049,19870802,   80,    0
121049,19870803,  113,    0
121049,19870804,  129,    0
121049,19870805,  147,    0
121049,19870806,  103,    0
121049,19870807,  106,    0
121049,19870808,  106,    0
121049,19870809,   93,    0
121049,19870810,   89,    0
121049,19870811,   51,    0
121049,19870812,   71,    0
121049,19870813,   90,    0
121049,19870814,   93,    0
121049,19870815,  113,    0
121049,19870816,   66,    0
121049,19870817,   44,    0
121049,19870818,   88,    0
121049,19870819,   88,    0
121049,19870820,   47,    0
121049,19870821,   65,    0
121049,19870822,  132,    0
121049,19870823,   79,    0
121049,19870824,   69,    0
121049,19870825,  143,    0
121049,19870826,  153,    0
121049,19870827,  122,    0
121049,19870828,   94,    0
121049,19870829,   89,    0
121049,19870830,   52,    0
121049,19870831,   75,    0
121049,19870901,   91,    0
121049,19870902,   55,    0
121049,19870903,   50,    0
121049,19870904,   78,    0
121049,19870905,   63,    0
121049,19870906,  114,    0
121049,19870907,  143,    0
121049,19870908,   77,    0
121049,19870909,   72,    0
121049,19870910,  149,    0
121049,19870911,   90,    0
121049,19870912,  153,    0
121049,19870913,   99,    0
121049,19870914,  106,    0
121049,19870915,   85,    0
121049,19870916,   58,    0
121049,19870917,   80,    0
121049,19870918,   80,    0
121049,19870919,   68,    0
121049,19870920,  131,    0
121049,19870921,   72,    0
121049,19870922,   96,    0
121049,19870923,   71,    0
121049,19870924,  183,    0
121049,19870925,   84,    0
121049,19870926,  103,    0
121049,19870927,  102,    0
121049,19870928,   44,    0
121049,19870929,   72,    0
121049,19870930,  128,    0
121049,19871001,  145,    0
121049,19871002,  152,    0
121049,19871003,  114,    0
121049,19871004,  122,    0
121049,19871005,   94,    0
121049,19871006,  152,    0
121049,19871007,  150,    0
121049,19871008,  197,    0
121049,19871009,  149,    0
121049,19871010,  160,    0
121049,19871011,  134,    0
121049,19871012,  115,    0
121049,19871013,  105,    0
121049,19871014,  164,    0
121049,19871015,  195,    0
121049,19871016,  228,    0
121049,19871017,   92,    0
121049,19871018,  125,    0
121049,19871019,  118,    0
121049,19871020,  163,    0
121049,19871021,  140,    0
121049,19871022,   60,    0
121049,19871023,   62,    0
121049,19871024,   58,    0
121049,19871025,   50,    0
121049,19871026,  126,    0
121049,19871027,  156,    0
121049,19871028,  124,    0
121049,19871029,   77,    0
121049,19871030,   95,    0
121049,19871031,   98,    0
121049,19871101,   65,    0
121049,19871102,   60,    0
121049,19871103,   74,    0
121049,19871104,   78,    0
121049,19871105,   50,    0
121049,19871106,   51,    0
121049,19871107,   67,    0
121049,19871108,   72,    0
121049,19871109,   73,    0
121049,19871110,   48,    0
121049,19871111,  140,    0
121049,19871112,  228,    0
121049,19871113,  157,    0
121049,19871114,  152,    0
121049,19871115,  120,    0
121049,19871116,  161,    0
121049,19871117,  138,    0
121049,19871118,   72,    0
121049,19871119,  166,    0
121049,19871120,  155,    0
121049,19871121,  152,    0
121049,19871122,   55,    0
121049,19871123,   96,    0
121049,19871124,   89,    0
121049,19871125,  101,    0
121049,19871126,   77,    0
121049,19871127,   50,    0
121049,19871128,   45,    0
121049,19871129,   36,    0
121049,19871130,   40,    0
121049,19871201,  101,    0
121049,19871202,  116,    0
121049,19871203,  154,    0
121049,19871204,  145,    0
121049,19871205,   94,    0
121049,19871206,   61,    0
121049,19871207,  106,    0
121049,19871208,   43,    0
121049,19871209,   32,    0
121049,19871210,   40,    0
121049,19871211,   50,    0
121049,19871212,   26,    0
121049,19871213,  110,    0
121049,19871214,  105,    0
121049,19871215,   88,    0
121049,19871216,  106,    0
121049,19871217,  110,    0
121049,19871218,  134,    0
121049,19871219,  149,    0
121049,19871220,  112,    0
121049,19871221,   78,    0
121049,19871222,   87,    0
121049,19871223,  100,    0
121049,19871224,   96,    0
121049,19871225,   90,    0
121049,19871226,   79,    0
121049,19871227,   80,    0
121049,19871228,   93,    0
121049,19871229,  105,    0
121049,19871230,  117,    0
121049,19871231,  122,    0
121049,19880101,  132,    0
121049,19880102,  227,    0
121049,19880103,  170,    0
121049,19880104,  257,    0
121049,19880105,  165,    0
121049,19880106,  164,    0
121049,19880107,  156,    0
121049,19880108,  103,    0
121049,19880109,  111,    0
121049,19880110,   75,    0
121049,19880111,  135,    0
121049,19880112,  120,    0
121049,19880113,  134,    0
121049,19880114,  144,    0
121049,19880115,   70,    0
121049,19880116,   70,    0
121049,19880117,   67,    0
121049,19880118,  109,    0
121049,19880119,  116,    0
121049,19880120,  142,    0
121049,19880121,   71,    0
121049,19880122,  201,    0
121049,19880123,  161,    0
121049,19880124,  100,    0
121049,19880125,  172,    0
121049,19880126,  170,    0
121049,19880127,  108,    0
121049,19880128,   99,    0
121049,19880129,  155,    0
121049,19880130,  104,    0
121049,19880131,  130,    0
121049,19880201,  184,    0
121049,19880202,  196,    0
121049,19880203,  184,    0
121049,19880204,  238,    0
121049,19880205,  121,    0
121049,19880206,  312,    0
121049,19880207,  121,    0
121049,19880208,  185,    0
121049,19880209,  197,    0
121049,19880210,  204,    0
121049,19880211,  180,    0
121049,19880212,  170,    0
121049,19880213,   91,    0
121049,19880214,  131,    0
121049,19880215,  128,    0
121049,19880216,  119,    0
121049,19880217,  143,    0
121049,19880218,  121,    0
121049,19880219,  157,    0
121049,19880220,  124,    0
121049,19880221,   68,    0
121049,19880222,   68,    0
121049,19880223,  150,    0
121049,19880224,  125,    0
121049,19880225,  113,    0
121049,19880226,  136,    0
121049,19880227,   72,    0
121049,19880228,  185,    0
121049,19880229,  199,    0
121049,19880301,  138,    0
121049,19880302,  120,    0
121049,19880303,  153,    0
121049,19880304,   93,    0
121049,19880305,  129,    0
121049,19880306,  197,    0
121049,19880307,  196,    0
121049,19880308,  116,    0
121049,19880309,   67,    0
121049,19880310,  102,    0
121049,19880311,  134,    0
121049,19880312,  141,    0
121049,19880313,  140,    0
121049,19880314,   42,    0
121049,19880315,  225,    0
121049,19880316,  179,    0
121049,19880317,  180,    0
121049,19880318,  120,    0
121049,19880319,  133,    0
121049,19880320,  173,    0
121049,19880321,  143,    0
121049,19880322,  149,    0
121049,19880323,  163,    0
121049,19880324,  156,    0
121049,19880325,  210,    0
121049,19880326,  189,    0
121049,19880327,  235,    0
121049,19880328,  105,    0
121049,19880329,   79,    0
121049,19880330,  119,    0
121049,19880331,   86,    0
121049,19880401,  104,    0
121049,19880402,   72,    0
121049,19880403,   94,    0
121049,19880404,  116,    0
121049,19880405,  113,    0
121049,19880406,  136,    0
121049,19880407,   68,    0
121049,19880408,   80,    0
121049,19880409,   70,    0
121049,19880410,  102,    0
121049,19880411,   82,    0
121049,19880412,   71,    0
121049,19880413,  149,    0
121049,19880414,  120,    0
121049,19880415,  110,    0
121049,19880416,  117,    0
121049,19880417,   79,    0
121049,19880418,   82,    0
121049,19880419,  114,    0
121049,19880420,  129,    0
121049,19880421,  104,    0
121049,19880422,   89,    0
121049,19880423,  124,    0
121049,19880424,  128,    0
121049,19880425,   90,    0
121049,19880426,   89,    0
121049,19880427,  108,    0
121049,19880428,  135,    0
121049,19880429,  111,    0
121049,19880430,   72,    0
121049,19880501,  150,    0
121049,19880502,  129,    0
121049,19880503,  122,    0
121049,19880504,  133,    0
121049,19880505,   88,    0
121049,19880506,   80,    0
121049,19880507,  148,    0
121049,19880508,  131,    0
121049,19880509,   60,    0
121049,19880510,   87,    0
121049,19880511,  110,    0
121049,19880512,  131,    0
121049,19880513,  127,    0
121049,19880514,  123,    0
121049,19880515,  136,    0
121049,19880516,   87,    0
121049,19880517,  150,    0
121049,19880518,   93,    0
121049,19880519,   71,    0
121049,19880520,  112,    0
121049,19880521,   79,    0
121049,19880522,   99,    0
121049,19880523,  149,    0
121049,19880524,  100,    0
121049,19880525,   95,    0
121049,19880526,  129,    0
121049,19880527,  117,    0
121049,19880528,   79,    0
121049,19880529,  109,    0
121049,19880530,  130,    0
121049,19880531,  153,    0
121049,19880601,  152,    0
121049,19880602,  104,    0
121049,19880603,   73,    0
121049,19880604,  152,    0
121049,19880605,  119,    0
121049,19880606,  103,    0
121049,19880607,   65,    0
121049,19880608,   69,    0
121049,19880609,   40,    0
121049,19880610,   60,    0
121049,19880611,   92,    0
121049,19880612,  111,    0
121049,19880613,  109,    0
121049,19880614,  104,    0
121049,19880615,   83,    0
121049,19880616,   84,    0
121049,19880617,   71,    0
121049,19880618,  104,    0
121049,19880619,  115,    0
121049,19880620,   70,    0
121049,19880621,   84,    0
121049,19880622,  137,    0
121049,19880623,   96,    0
121049,19880624,   73,    0
121049,19880625,   61,    0
121049,19880626,   63,    0
121049,19880627,   82,    0
121049,19880628,  127,    0
121049,19880629,   61,    0
121049,19880630,  130,    0
121049,19880701,  176,    0
121049,19880702,  124,    0
121049,19880703,  170,    0
121049,19880704,  144,    0
121049,19880705,  149,    0
121049,19880706,  146,    0
121049,19880707,  116,    0
121049,19880708,   86,    0
121049,19880709,  101,    0
121049,19880710,  113,    0
121049,19880711,  128,    0
121049,19880712,   87,    0
121049,19880713,  117,    0
121049,19880714,  218,    0
121049,19880715,  148,    0
121049,19880716,  139,    0
121049,19880717,   91,    0
121049,19880718,  114,    0
121049,19880719,   79,    0
121049,19880720,   65,    0
121049,19880721,   52,    0
121049,19880722,  135,    0
121049,19880723,  166,    0
121049,19880724,  131,    0
121049,19880725,  113,    0
121049,19880726,  108,    0
121049,19880727,  116,    0
121049,19880728,   86,    0
121049,19880729,  195,    0
121049,19880730,  111,    0
121049,19880731,   85,    0
121049,19880801,   78,    0
121049,19880802,  104,    0
121049,19880803,  103,    0
121049,19880804,   81,    0
121049,19880805,   73,    0
121049,19880806,   44,    0
121049,19880807,   65,    0
121049,19880808,   91,    0
121049,19880809,  103,    0
121049,19880810,   56,    0
121049,19880811,  112,    0
121049,19880812,  123,    0
121049,19880813,  118,    0
121049,19880814,   77,    0
121049,19880815,  133,    0
121049,19880816,   99,    0
121049,19880817,   52,    0
121049,19880818,   45,    0
121049,19880819,  118,    0
121049,19880820,  156,    0
121049,19880821,  132,    0
121049,19880822,  144,    0
121049,19880823,   99,    0
121049,19880824,   90,    0
121049,19880825,  170,    0
121049,19880826,  138,    0
121049,19880827,   60,    0
121049,19880828,  125,    0
121049,19880829,  114,    0
121049,19880830,  101,    0
121049,19880831,  124,    0
121049,19880901,  183,    0
121049,19880902,  155,    0
121049,19880903,  116,    0
121049,19880904,   90,    0
121049,19880905,  131,    0
121049,19880906,   81,    0
121049,19880907,   98,    0
121049,19880908,  113,    0
121049,19880909,  108,    0
121049,19880910,   67,    0
121049,19880911,  116,    0
121049,19880912,  150,    0
121049,19880913,  128,    0
121049,19880914,  115,    0
121049,19880915,   98,    0
121049,19880916,   80,    0
121049,19880917,   93,    0
121049,19880918,   91,    0
121049,19880919,   52,    0
121049,19880920,   33,    0
121049,19880921,   79,    0
121049,19880922,  113,    0
121049,19880923,  179,    0
121049,19880924,  195,    0
121049,19880925,  140,    0
121049,19880926,  118,    0
121049,19880927,  104,    0
121049,19880928,  142,    0
121049,19880929,  112,    0
121049,19880930,   33,    0
121049,19881001,   70,    0
121049,19881002,   67,    0
121049,19881003,   89,    0
121049,19881004,   82,    0
121049,19881005,  145,    0
121049,19881006,  172,    0
121049,19881007,  194,    0
121049,19881008,  188,    0
121049,19881009,  180,    0
121049,19881010,  134,    0
121049,19881011,  102,    0
121049,19881012,   81,    0
121049,19881013,   90,    0
121049,19881014,   70,    0
121049,19881015,   51,    0
121049,19881016,   88,    0
121049,19881017,   80,    0
121049,19881018,   86,    0
121049,19881019,   98,    0
121049,19881020,   71,    0
121049,19881021,  113,    0
121049,19881022,   66,    0
121049,19881023,  113,    0
121049,19881024,   40,    0
121049,19881025,   55,    0
121049,19881026,  154,    0
121049,19881027,  123,    0
121049,19881028,   74,    0
121049,19881029,  101,    0
121049,19881030,   61,    0
121049,19881031,   94,    0
121049,19881101,   72,    0
121049,19881102,  180,    0
121049,19881103,   70,    0
121049,19881104,  150,    0
121049,19881105,  104,    0
121049,19881106,   42,    0
121049,19881107,   56,    0
121049,19881108,  185,    0
121049,19881109,  116,    0
121049,19881110,   93,    0
121049,19881111,   89,    0
121049,19881112,   60,    0
121049,19881113,  148,    0
121049,19881114,  106,    0
121049,19881115,   89,    0
121049,19881116,   52,    0
121049,19881117,   99,    0
121049,19881118,  168,    0
121049,19881119,  105,    0
121049,19881120,   92,    0
121049,19881121,  124,    0
121049,19881122,   54,    0
121049,19881123,   42,    0
121049,19881124,   70,    0
121049,19881125,   56,    0
121049,19881126,   36,    0
121049,19881127,   46,    0
121049,19881128,  130,    0
121049,19881129,  135,    0
121049,19881130,  113,    0
121049,19881201,   56,    0
121049,19881202,   58,    0
121049,19881203,   78,    0
121049,19881204,  194,    0
121049,19881205,  191,    0
121049,19881206,  148,    0
121049,19881207,  132,    0
121049,19881208,   91,    0
121049,19881209,   92,    0
121049,19881210,  120,    0
121049,19881211,  119,    0
121049,19881212,  185,    0
121049,19881213,  121,    0
121049,19881214,  129,    0
121049,19881215,   81,    0
121049,19881216,   63,    0
121049,19881217,   66,    0
121049,19881218,  132,    0
121049,19881219,  228,    0
121049,19881220,  120,    0
121049,19881221,   80,    0
121049,19881222,  138,    0
121049,19881223,  147,    0
121049,19881224,  200,    0
121049,19881225,   45,    0
121049,19881226,   61,    0
121049,19881227,   90,    0
121049,19881228,   37,    0
121049,19881229,   51,    0
121049,19881230,   68,    0
121049,19881231,   33,    0
121049,19890101,   30,    0
121049,19890102,   78,    0
121049,19890103,  103,    0
121049,19890104,  108,    0
121049,19890105,  125,    0
121049,19890106,   96,    0
121049,19890107,   96,    0
121049,19890108,  109,    0
121049,19890109,   90,    0
121049,19890110,   95,    0
121049,19890111,   80,    0
121049,19890112,  144,    0
121049,19890113,   99,    0
121049,19890114,  125,    0
121049,19890115,  111,    0
121049,19890116,   67,    0
121049,19890117,   58,    0
121049,19890118,   54,    0
121049,19890119,   84,    0
121049,19890120,   65,    0
121049,19890121,  112,    0
121049,19890122,   52,    0
121049,19890123,   70,    0
121049,19890124,   93,    0
121049,19890125,  131,    0
121049,19890126,   99,    0
121049,19890127,   84,    0
121049,19890128,  105,    0
121049,19890129,   55,    0
121049,19890130,   60,    0
121049,19890131,   83,    0
121049,19890201,  115,    0
121049,19890202,   59,    0
121049,19890203,   72,    0
121049,19890204,   85,    0
121049,19890205,  100,    0
121049,19890206,  120,    0
121049,19890207,  100,    0
121049,19890208,   81,    0
121049,19890209,  116,    0
121049,19890210,  129,    0
121049,19890211,   70,    0
121049,19890212,  139,    0
121049,19890213,  135,    0
121049,19890214,  193,    0
121049,19890215,  140,    0
121049,19890216,  155,    0
121049,19890217,  118,    0
121049,19890218,  128,    0
121049,19890219,  108,    0
121049,19890220,  145,    0
121049,19890221,   45,    0
121049,19890222,   84,    0
121049,19890223,   80,    0
121049,19890224,  141,    0
121049,19890225,  192,    0
121049,19890226,  182,    0
121049,19890227,  152,    0
121049,19890228,  173,    0
121049,19890301,  194,    0
121049,19890302,  166,    0
121049,19890303,   82,    0
121049,19890304,   99,    0
121049,19890305,   71,    0
121049,19890306,  100,    0
121049,19890307,   67,    0
121049,19890308,  165,    0
121049,19890309,   74,    0
121049,19890310,   64,    0
121049,19890311,   91,    0
121049,19890312,   98,    0
121049,19890313,  210,    0
121049,19890314,  125,    0
121049,19890315,  178,    0
121049,19890316,  200,    0
121049,19890317,  118,    0
121049,19890318,   57,    0
121049,19890319,   83,    0
121049,19890320,  123,    0
121049,19890321,  183,    0
121049,19890322,  185,    0
121049,19890323,  165,    0
121049,19890324,  180,    0
121049,19890325,  145,    0
121049,19890326,   71,    0
121049,19890327,  153,    0
121049,19890328,  108,    0
121049,19890329,   93,    0
121049,19890330,   90,    0
121049,19890331,   58,    0
121049,19890401,   98,    0
121049,19890402,  111,    0
121049,19890403,  140,    0
121049,19890404,  121,    0
121049,19890405,   75,    0
121049,19890406,  135,    0
121049,19890407,  121,    0
121049,19890408,   92,    0
121049,19890409,  122,    0
121049,19890410,  158,    0
121049,19890411,  154,    0
121049,19890412,   82,    0
121049,19890413,   71,    0
121049,19890414,   92,    0
121049,19890415,   84,    0
121049,19890416,   78,    0
121049,19890417,   91,    0
121049,19890418,  104,    0
121049,19890419,  181,    0
121049,19890420,   70,    0
121049,19890421,   74,    0
121049,19890422,  121,    0
121049,19890423,   67,    0
121049,19890424,  106,    0
121049,19890425,   62,    0
121049,19890426,  122,    0
121049,19890427,   71,    0
121049,19890428,  138,    0
121049,19890429,  130,    0
121049,19890430,   72,    0
121049,19890501,   68,    0
121049,19890502,   62,    0
121049,19890503,   92,    0
121049,19890504,   90,    0
121049,19890505,   80,    0
121049,19890506,  157,    0
121049,19890507,   90,    0
121049,19890508,   56,    0
121049,19890509,   73,    0
121049,19890510,   89,    0
121049,19890511,  112,    0
121049,19890512,  172,    0
121049,19890513,  135,    0
121049,19890514,   72,    0
121049,19890515,   68,    0
121049,19890516,   69,    0
121049,19890517,   85,    0
121049,19890518,   97,    0
121049,19890519,   66,    0
121049,19890520,   82,    0
121049,19890521,  110,    0
121049,19890522,  130,    0
121049,19890523,  152,    0
121049,19890524,  115,    0
121049,19890525,   88,    0
121049,19890526,  106,    0
121049,19890527,  108,    0
121049,19890528,   85,    0
121049,19890529,  106,    0
121049,19890530,  150,    0
121049,19890531,   66,    0
121049,19890601,   80,    0
121049,19890602,   98,    0
121049,19890603,   41,    0
121049,19890604,   75,    0
121049,19890605,  103,    0
121049,19890606,  163,    0
121049,19890607,  115,    0
121049,19890608,   88,    0
121049,19890609,   60,    0
121049,19890610,   92,    0
121049,19890611,   78,    0
121049,19890612,   92,    0
121049,19890613,   78,    0
121049,19890614,   68,    0
121049,19890615,   89,    0
121049,19890616,   96,    0
121049,19890617,  111,    0
121049,19890618,   98,    0
121049,19890619,  130,    0
121049,19890620,   89,    0
121049,19890621,  122,    0
121049,19890622,   90,    0
121049,19890623,   81,    0
121049,19890624,   91,    0
121049,19890625,   66,    0
121049,19890626,   71,    0
121049,19890627,  171,    0
121049,19890628,  129,    0
121049,19890629,  110,    0
121049,19890630,   80,    0
121049,19890701,   98,    0
121049,19890702,  105,    0
121049,19890703,   92,    0
121049,19890704,   92,    0
121049,19890705,   89,    0
121049,19890706,  117,    0
121049,19890707,  119,    0
121049,19890708,  173,    0
121049,19890709,  139,    0
121049,19890710,   80,    0
121049,19890711,   88,    0
121049,19890712,  113,    0
121049,19890713,  141,    0
121049,19890714,  124,    0
121049,19890715,  125,    0
121049,19890716,  124,    0
121049,19890717,   90,    0
121049,19890718,  134,    0
121049,19890719,   91,    0
121049,19890720,   69,    0
121049,19890721,   72,    0
121049,19890722,   82,    0
121049,19890723,   86,    0
121049,19890724,   82,    0
121049,19890725,   97,    0
121049,19890726,  113,    0
121049,19890727,  136,    0
121049,19890728,   78,    0
121049,19890729,   80,    0
121049,19890730,  145,    0
121049,19890731,  135,    0
121049,19890801,  173,    0
121049,19890802,  137,    0
121049,19890803,  102,    0
121049,19890804,   80,    0
121049,19890805,   52,    0
121049,19890806,   97,    0
121049,19890807,   82,    0
121049,19890808,  102,    0
121049,19890809,   77,    0
121049,19890810,  117,    0
121049,19890811,  108,    0
121049,19890812,   92,    0
121049,19890813,   58,    0
121049,19890814,   90,    0
121049,19890815,  132,    0
121049,19890816,  152,    0
121049,19890817,   74,    0
121049,19890818,   91,    0
121049,19890819,   98,    0
121049,19890820,   74,    0
121049,19890821,   75,    0
121049,19890822,  107,    0
121049,19890823,   78,    0
121049,19890824,   96,    0
121049,19890825,  104,    0
121049,19890826,   57,    0
121049,19890827,  142,    0
121049,19890828,  179,    0
121049,19890829,  115,    0
121049,19890830,   66,    0
121049,19890831,   54,    0
121049,19890901,   60,    0
121049,19890902,   70,    0
121049,19890903,   72,    0
121049,19890904,   61,    0
121049,19890905,   51,    0
121049,19890906,   80,    0
121049,19890907,   64,    0
121049,19890908,   91,    0
121049,19890909,  100,    0
121049,19890910,   68,    0
121049,19890911,  107,    0
121049,19890912,   90,    0
121049,19890913,  121,    0
121049,19890914,  145,    0
121049,19890915,  116,    0
121049,19890916,   95,    0
121049,19890917,   89,    0
121049,19890918,   81,    0
121049,19890919,  137,    0
121049,19890920,   71,    0
121049,19890921,   79,    0
121049,19890922,   67,    0
121049,19890923,   89,    0
121049,19890924,   35,    0
121049,19890925,   62,    0
121049,19890926,   40,    0
121049,19890927,   75,    0
121049,19890928,   72,    0
121049,19890929,   59,    0
121049,19890930,   79,    0
121049,19891001,   85,    0
121049,19891002,  100,    0
121049,19891003,  106,    0
121049,19891004,   78,    0
121049,19891005,   92,    0
121049,19891006,  115,    0
121049,19891007,  114,    0
121049,19891008,   98,    0
121049,19891009,   61,    0
121049,19891010,   80,    0
121049,19891011,  109,    0
121049,19891012,   96,    0
121049,19891013,  103,    0
121049,19891014,  129,    0
121049,19891015,   80,    0
121049,19891016,   69,    0
121049,19891017,   58,    0
121049,19891018,   62,    0
121049,19891019,   70,    0
121049,19891020,  131,    0
121049,19891021,  164,    0
121049,19891022,  120,    0
121049,19891023,   69,    0
121049,19891024,  100,    0
121049,19891025,   61,    0
121049,19891026,   56,    0
121049,19891027,  104,    0
121049,19891028,  164,    0
121049,19891029,  143,    0
121049,19891030,  198,    0
121049,19891031,  136,    0
121049,19891101,   51,    0
121049,19891102,  107,    0
121049,19891103,   78,    0
121049,19891104,  120,    0
121049,19891105,   79,    0
121049,19891106,   59,    0
121049,19891107,   53,    0
121049,19891108,  120,    0
121049,19891109,  107,    0
121049,19891110,   85,    0
121049,19891111,   85,    0
121049,19891112,   81,    0
121049,19891113,   60,    0
121049,19891114,   58,    0
121049,19891115,   46,    0
121049,19891116,  111,    0
121049,19891117,  152,    0
121049,19891118,  108,    0
121049,19891119,  113,    0
121049,19891120,   67,    0
121049,19891121,   78,    0
121049,19891122,   92,    0
121049,19891123,   69,    0
121049,19891124,   80,    0
121049,19891125,   67,    0
121049,19891126,  112,    0
121049,19891127,   79,    0
121049,19891128,   92,    0
121049,19891129,   64,    0
121049,19891130,   77,    0
121049,19891201,   75,    0
121049,19891202,   82,    0
121049,19891203,   60,    0
121049,19891204,   40,    0
121049,19891205,   31,    0
121049,19891206,   28,    0
121049,19891207,   54,    0
121049,19891208,   35,    0
121049,19891209,   50,    0
121049,19891210,   48,    0
121049,19891211,   40,    0
121049,19891212,  104,    0
121049,19891213,  219,    0
121049,19891214,  222,    0
121049,19891215,  115,    0
121049,19891216,  188,    0
