EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 13-12-2024
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 SD   : snow depth in 1 cm
23-27 Q_SD : Quality code for SD (0='valid'; 1='suspect'; 9='missing')

This is the series of GERMANY, KOLN-BONN (SOUID: 121043)
See file sources.txt for more info.



 SOUID,    DATE,   SD, Q_SD
121043,19570914,    0,    0
121043,19570915,    0,    0
121043,19570916,    0,    0
121043,19570917,    0,    0
121043,19570918,    0,    0
121043,19570919,    0,    0
121043,19570920,    0,    0
121043,19570921,    0,    0
121043,19570922,    0,    0
121043,19570923,    0,    0
121043,19570924,    0,    0
121043,19570925,    0,    0
121043,19570926,    0,    0
121043,19570927,    0,    0
121043,19570928,    0,    0
121043,19570929,    0,    0
121043,19570930,    0,    0
121043,19571001,    0,    0
121043,19571002,    0,    0
121043,19571003,    0,    0
121043,19571004,    0,    0
121043,19571005,    0,    0
121043,19571006,    0,    0
121043,19571007,    0,    0
121043,19571008,    0,    0
121043,19571009,    0,    0
121043,19571010,    0,    0
121043,19571011,    0,    0
121043,19571012,    0,    0
121043,19571013,    0,    0
121043,19571014,    0,    0
121043,19571015,    0,    0
121043,19571016,    0,    0
121043,19571017,    0,    0
121043,19571018,    0,    0
121043,19571019,    0,    0
121043,19571020,    0,    0
121043,19571021,    0,    0
121043,19571022,    0,    0
121043,19571023,    0,    0
121043,19571024,    0,    0
121043,19571025,    0,    0
121043,19571026,    0,    0
121043,19571027,    0,    0
121043,19571028,    0,    0
121043,19571029,    0,    0
121043,19571030,    0,    0
121043,19571031,    0,    0
121043,19571101,    0,    0
121043,19571102,    0,    0
121043,19571103,    0,    0
121043,19571104,    0,    0
121043,19571105,    0,    0
121043,19571106,    0,    0
121043,19571107,    0,    0
121043,19571108,    0,    0
121043,19571109,    0,    0
121043,19571110,    0,    0
121043,19571111,    0,    0
121043,19571112,    0,    0
121043,19571113,    0,    0
121043,19571114,    0,    0
121043,19571115,    0,    0
121043,19571116,    0,    0
121043,19571117,    0,    0
121043,19571118,    0,    0
121043,19571119,    0,    0
121043,19571120,    0,    0
121043,19571121,    0,    0
121043,19571122,    0,    0
121043,19571123,    0,    0
121043,19571124,    0,    0
121043,19571125,    0,    0
121043,19571126,    0,    0
121043,19571127,    0,    0
121043,19571128,    0,    0
121043,19571129,    0,    0
121043,19571130,    0,    0
121043,19571201,    0,    0
121043,19571202,    0,    0
121043,19571203,    0,    0
121043,19571204,    0,    0
121043,19571205,    0,    0
121043,19571206,    0,    0
121043,19571207,    0,    0
121043,19571208,    0,    0
121043,19571209,    0,    0
121043,19571210,    0,    0
121043,19571211,    0,    0
121043,19571212,    0,    0
121043,19571213,    0,    0
121043,19571214,    0,    0
121043,19571215,    0,    0
121043,19571216,    0,    0
121043,19571217,    0,    0
121043,19571218,    0,    0
121043,19571219,    0,    0
121043,19571220,    0,    0
121043,19571221,    0,    0
121043,19571222,    0,    0
121043,19571223,    0,    0
121043,19571224,    0,    0
121043,19571225,    0,    0
121043,19571226,    0,    0
121043,19571227,    0,    0
121043,19571228,    0,    0
121043,19571229,    0,    0
121043,19571230,    0,    0
121043,19571231,    0,    0
121043,19580101,    0,    0
121043,19580102,    0,    0
121043,19580103,    0,    0
121043,19580104,    0,    0
121043,19580105,    0,    0
121043,19580106,    0,    0
121043,19580107,    0,    0
121043,19580108,    0,    0
121043,19580109,    0,    0
121043,19580110,    0,    0
121043,19580111,    0,    0
121043,19580112,    0,    0
121043,19580113,    0,    0
121043,19580114,    0,    0
121043,19580115,    0,    0
121043,19580116,    0,    0
121043,19580117,    0,    0
121043,19580118,    0,    0
121043,19580119,    0,    0
121043,19580120,    0,    0
121043,19580121,    0,    0
121043,19580122,    0,    0
121043,19580123,    2,    0
121043,19580124,    2,    0
121043,19580125,    3,    0
121043,19580126,    3,    0
121043,19580127,    0,    0
121043,19580128,    0,    0
121043,19580129,    0,    0
121043,19580130,    0,    0
121043,19580131,    0,    0
121043,19580201,    0,    0
121043,19580202,    0,    0
121043,19580203,    0,    0
121043,19580204,    0,    0
121043,19580205,    0,    0
121043,19580206,    0,    0
121043,19580207,    0,    0
121043,19580208,    0,    0
121043,19580209,    0,    0
121043,19580210,    0,    0
121043,19580211,    0,    0
121043,19580212,    0,    0
121043,19580213,    0,    0
121043,19580214,    0,    0
121043,19580215,    0,    0
121043,19580216,    0,    0
121043,19580217,    0,    0
121043,19580218,    0,    0
121043,19580219,    0,    0
121043,19580220,    0,    0
121043,19580221,    0,    0
121043,19580222,    1,    0
121043,19580223,    0,    0
121043,19580224,    0,    0
121043,19580225,    0,    0
121043,19580226,    3,    0
121043,19580227,    4,    0
121043,19580228,    3,    0
121043,19580301,    2,    0
121043,19580302,    0,    0
121043,19580303,    0,    0
121043,19580304,    0,    0
121043,19580305,    0,    0
121043,19580306,    0,    0
121043,19580307,    4,    0
121043,19580308,    8,    0
121043,19580309,    8,    0
121043,19580310,    4,    0
121043,19580311,    2,    0
121043,19580312,    0,    0
121043,19580313,    0,    0
121043,19580314,    1,    0
121043,19580315,    0,    0
121043,19580316,    0,    0
121043,19580317,    0,    0
121043,19580318,    0,    0
121043,19580319,    0,    0
121043,19580320,    0,    0
121043,19580321,    0,    0
121043,19580322,    1,    0
121043,19580323,    0,    0
121043,19580324,    0,    0
121043,19580325,    0,    0
121043,19580326,    0,    0
121043,19580327,    0,    0
121043,19580328,    0,    0
121043,19580329,    0,    0
121043,19580330,    0,    0
121043,19580331,    0,    0
121043,19580401,    0,    0
121043,19580402,    0,    0
121043,19580403,    0,    0
121043,19580404,    0,    0
121043,19580405,    0,    0
121043,19580406,    0,    0
121043,19580407,    0,    0
121043,19580408,    0,    0
121043,19580409,    0,    0
121043,19580410,    0,    0
121043,19580411,    0,    0
121043,19580412,    0,    0
121043,19580413,    0,    0
121043,19580414,    0,    0
121043,19580415,    0,    0
121043,19580416,    0,    0
121043,19580417,    0,    0
121043,19580418,    0,    0
121043,19580419,    0,    0
121043,19580420,    0,    0
121043,19580421,    0,    0
121043,19580422,    0,    0
121043,19580423,    0,    0
121043,19580424,    0,    0
121043,19580425,    0,    0
121043,19580426,    0,    0
121043,19580427,    0,    0
121043,19580428,    0,    0
121043,19580429,    0,    0
121043,19580430,    0,    0
121043,19580501,    0,    0
121043,19580502,    0,    0
121043,19580503,    0,    0
121043,19580504,    0,    0
121043,19580505,    0,    0
121043,19580506,    0,    0
121043,19580507,    0,    0
121043,19580508,    0,    0
121043,19580509,    0,    0
121043,19580510,    0,    0
121043,19580511,    0,    0
121043,19580512,    0,    0
121043,19580513,    0,    0
121043,19580514,    0,    0
121043,19580515,    0,    0
121043,19580516,    0,    0
121043,19580517,    0,    0
121043,19580518,    0,    0
121043,19580519,    0,    0
121043,19580520,    0,    0
121043,19580521,    0,    0
121043,19580522,    0,    0
121043,19580523,    0,    0
121043,19580524,    0,    0
121043,19580525,    0,    0
121043,19580526,    0,    0
121043,19580527,    0,    0
121043,19580528,    0,    0
121043,19580529,    0,    0
121043,19580530,    0,    0
121043,19580531,    0,    0
121043,19580601,    0,    0
121043,19580602,    0,    0
121043,19580603,    0,    0
121043,19580604,    0,    0
121043,19580605,    0,    0
121043,19580606,    0,    0
121043,19580607,    0,    0
121043,19580608,    0,    0
121043,19580609,    0,    0
121043,19580610,    0,    0
121043,19580611,    0,    0
121043,19580612,    0,    0
121043,19580613,    0,    0
121043,19580614,    0,    0
121043,19580615,    0,    0
121043,19580616,    0,    0
121043,19580617,    0,    0
121043,19580618,    0,    0
121043,19580619,    0,    0
121043,19580620,    0,    0
121043,19580621,    0,    0
121043,19580622,    0,    0
121043,19580623,    0,    0
121043,19580624,    0,    0
121043,19580625,    0,    0
121043,19580626,    0,    0
121043,19580627,    0,    0
121043,19580628,    0,    0
121043,19580629,    0,    0
121043,19580630,    0,    0
121043,19580701,    0,    0
121043,19580702,    0,    0
121043,19580703,    0,    0
121043,19580704,    0,    0
121043,19580705,    0,    0
121043,19580706,    0,    0
121043,19580707,    0,    0
121043,19580708,    0,    0
121043,19580709,    0,    0
121043,19580710,    0,    0
121043,19580711,    0,    0
121043,19580712,    0,    0
121043,19580713,    0,    0
121043,19580714,    0,    0
121043,19580715,    0,    0
121043,19580716,    0,    0
121043,19580717,    0,    0
121043,19580718,    0,    0
121043,19580719,    0,    0
121043,19580720,    0,    0
121043,19580721,    0,    0
121043,19580722,    0,    0
121043,19580723,    0,    0
121043,19580724,    0,    0
121043,19580725,    0,    0
121043,19580726,    0,    0
121043,19580727,    0,    0
121043,19580728,    0,    0
121043,19580729,    0,    0
121043,19580730,    0,    0
121043,19580731,    0,    0
121043,19580801,    0,    0
121043,19580802,    0,    0
121043,19580803,    0,    0
121043,19580804,    0,    0
121043,19580805,    0,    0
121043,19580806,    0,    0
121043,19580807,    0,    0
121043,19580808,    0,    0
121043,19580809,    0,    0
121043,19580810,    0,    0
121043,19580811,    0,    0
121043,19580812,    0,    0
121043,19580813,    0,    0
121043,19580814,    0,    0
121043,19580815,    0,    0
121043,19580816,    0,    0
121043,19580817,    0,    0
121043,19580818,    0,    0
121043,19580819,    0,    0
121043,19580820,    0,    0
121043,19580821,    0,    0
121043,19580822,    0,    0
121043,19580823,    0,    0
121043,19580824,    0,    0
121043,19580825,    0,    0
121043,19580826,    0,    0
121043,19580827,    0,    0
121043,19580828,    0,    0
121043,19580829,    0,    0
121043,19580830,    0,    0
121043,19580831,    0,    0
121043,19580901,    0,    0
121043,19580902,    0,    0
121043,19580903,    0,    0
121043,19580904,    0,    0
121043,19580905,    0,    0
121043,19580906,    0,    0
121043,19580907,    0,    0
121043,19580908,    0,    0
121043,19580909,    0,    0
121043,19580910,    0,    0
121043,19580911,    0,    0
121043,19580912,    0,    0
121043,19580913,    0,    0
121043,19580914,    0,    0
121043,19580915,    0,    0
121043,19580916,    0,    0
121043,19580917,    0,    0
121043,19580918,    0,    0
121043,19580919,    0,    0
121043,19580920,    0,    0
121043,19580921,    0,    0
121043,19580922,    0,    0
121043,19580923,    0,    0
121043,19580924,    0,    0
121043,19580925,    0,    0
121043,19580926,    0,    0
121043,19580927,    0,    0
121043,19580928,    0,    0
121043,19580929,    0,    0
121043,19580930,    0,    0
121043,19581001,    0,    0
121043,19581002,    0,    0
121043,19581003,    0,    0
121043,19581004,    0,    0
121043,19581005,    0,    0
121043,19581006,    0,    0
121043,19581007,    0,    0
121043,19581008,    0,    0
121043,19581009,    0,    0
121043,19581010,    0,    0
121043,19581011,    0,    0
121043,19581012,    0,    0
121043,19581013,    0,    0
121043,19581014,    0,    0
121043,19581015,    0,    0
121043,19581016,    0,    0
121043,19581017,    0,    0
121043,19581018,    0,    0
121043,19581019,    0,    0
121043,19581020,    0,    0
121043,19581021,    0,    0
121043,19581022,    0,    0
121043,19581023,    0,    0
121043,19581024,    0,    0
121043,19581025,    0,    0
121043,19581026,    0,    0
121043,19581027,    0,    0
121043,19581028,    0,    0
121043,19581029,    0,    0
121043,19581030,    0,    0
121043,19581031,    0,    0
121043,19581101,    0,    0
121043,19581102,    0,    0
121043,19581103,    0,    0
121043,19581104,    0,    0
121043,19581105,    0,    0
121043,19581106,    0,    0
121043,19581107,    0,    0
121043,19581108,    0,    0
121043,19581109,    0,    0
121043,19581110,    0,    0
121043,19581111,    0,    0
121043,19581112,    0,    0
121043,19581113,    0,    0
121043,19581114,    0,    0
121043,19581115,    0,    0
121043,19581116,    0,    0
121043,19581117,    0,    0
121043,19581118,    0,    0
121043,19581119,    0,    0
121043,19581120,    0,    0
121043,19581121,    0,    0
121043,19581122,    0,    0
121043,19581123,    0,    0
121043,19581124,    0,    0
121043,19581125,    0,    0
121043,19581126,    0,    0
121043,19581127,    0,    0
121043,19581128,    0,    0
121043,19581129,    0,    0
121043,19581130,    0,    0
121043,19581201,    0,    0
121043,19581202,    0,    0
121043,19581203,    0,    0
121043,19581204,    0,    0
121043,19581205,    0,    0
121043,19581206,    0,    0
121043,19581207,    0,    0
121043,19581208,    0,    0
121043,19581209,    2,    0
121043,19581210,    0,    0
121043,19581211,    0,    0
121043,19581212,    0,    0
121043,19581213,    0,    0
121043,19581214,    0,    0
121043,19581215,    0,    0
121043,19581216,    0,    0
121043,19581217,    0,    0
121043,19581218,    0,    0
121043,19581219,    0,    0
121043,19581220,    0,    0
121043,19581221,    0,    0
121043,19581222,    0,    0
121043,19581223,    0,    0
121043,19581224,    0,    0
121043,19581225,    0,    0
121043,19581226,    0,    0
121043,19581227,    0,    0
121043,19581228,    0,    0
121043,19581229,    0,    0
121043,19581230,    0,    0
121043,19581231,    0,    0
121043,19590101,    0,    0
121043,19590102,    0,    0
121043,19590103,    0,    0
121043,19590104,   12,    0
121043,19590105,    6,    0
121043,19590106,    6,    0
121043,19590107,    0,    0
121043,19590108,    0,    0
121043,19590109,    0,    0
121043,19590110,    1,    0
121043,19590111,    5,    0
121043,19590112,    5,    0
121043,19590113,    4,    0
121043,19590114,    7,    0
121043,19590115,    6,    0
121043,19590116,    5,    0
121043,19590117,    5,    0
121043,19590118,    5,    0
121043,19590119,    0,    0
121043,19590120,    0,    0
121043,19590121,    0,    0
121043,19590122,    0,    0
121043,19590123,    0,    0
121043,19590124,    0,    0
121043,19590125,    0,    0
121043,19590126,    0,    0
121043,19590127,    0,    0
121043,19590128,    0,    0
121043,19590129,    0,    0
121043,19590130,    0,    0
121043,19590131,    0,    0
121043,19590201,    0,    0
121043,19590202,    0,    0
121043,19590203,    0,    0
121043,19590204,    0,    0
121043,19590205,    0,    0
121043,19590206,    0,    0
121043,19590207,    0,    0
121043,19590208,    0,    0
121043,19590209,    0,    0
121043,19590210,    0,    0
121043,19590211,    0,    0
121043,19590212,    0,    0
121043,19590213,    0,    0
121043,19590214,    0,    0
121043,19590215,    0,    0
121043,19590216,    0,    0
121043,19590217,    0,    0
121043,19590218,    0,    0
121043,19590219,    0,    0
121043,19590220,    0,    0
121043,19590221,    0,    0
121043,19590222,    0,    0
121043,19590223,    0,    0
121043,19590224,    0,    0
121043,19590225,    0,    0
121043,19590226,    0,    0
121043,19590227,    0,    0
121043,19590228,    0,    0
121043,19590301,    0,    0
121043,19590302,    0,    0
121043,19590303,    0,    0
121043,19590304,    0,    0
121043,19590305,    0,    0
121043,19590306,    0,    0
121043,19590307,    0,    0
121043,19590308,    0,    0
121043,19590309,    0,    0
121043,19590310,    0,    0
121043,19590311,    0,    0
121043,19590312,    0,    0
121043,19590313,    0,    0
121043,19590314,    0,    0
121043,19590315,    0,    0
121043,19590316,    0,    0
121043,19590317,    0,    0
121043,19590318,    0,    0
121043,19590319,    0,    0
121043,19590320,    0,    0
121043,19590321,    0,    0
121043,19590322,    0,    0
121043,19590323,    0,    0
121043,19590324,    0,    0
121043,19590325,    0,    0
121043,19590326,    0,    0
121043,19590327,    0,    0
121043,19590328,    0,    0
121043,19590329,    0,    0
121043,19590330,    0,    0
121043,19590331,    0,    0
121043,19590401,    0,    0
121043,19590402,    0,    0
121043,19590403,    0,    0
121043,19590404,    0,    0
121043,19590405,    0,    0
121043,19590406,    0,    0
121043,19590407,    0,    0
121043,19590408,    0,    0
121043,19590409,    0,    0
121043,19590410,    0,    0
121043,19590411,    0,    0
121043,19590412,    0,    0
121043,19590413,    0,    0
121043,19590414,    0,    0
121043,19590415,    0,    0
121043,19590416,    0,    0
121043,19590417,    0,    0
121043,19590418,    0,    0
121043,19590419,    0,    0
121043,19590420,    0,    0
121043,19590421,    0,    0
121043,19590422,    0,    0
121043,19590423,    0,    0
121043,19590424,    0,    0
121043,19590425,    0,    0
121043,19590426,    0,    0
121043,19590427,    0,    0
121043,19590428,    0,    0
121043,19590429,    0,    0
121043,19590430,    0,    0
121043,19590501,    0,    0
121043,19590502,    0,    0
121043,19590503,    0,    0
121043,19590504,    0,    0
121043,19590505,    0,    0
121043,19590506,    0,    0
121043,19590507,    0,    0
121043,19590508,    0,    0
121043,19590509,    0,    0
121043,19590510,    0,    0
121043,19590511,    0,    0
121043,19590512,    0,    0
121043,19590513,    0,    0
121043,19590514,    0,    0
121043,19590515,    0,    0
121043,19590516,    0,    0
121043,19590517,    0,    0
121043,19590518,    0,    0
121043,19590519,    0,    0
121043,19590520,    0,    0
121043,19590521,    0,    0
121043,19590522,    0,    0
121043,19590523,    0,    0
121043,19590524,    0,    0
121043,19590525,    0,    0
121043,19590526,    0,    0
121043,19590527,    0,    0
121043,19590528,    0,    0
121043,19590529,    0,    0
121043,19590530,    0,    0
121043,19590531,    0,    0
121043,19590601,    0,    0
121043,19590602,    0,    0
121043,19590603,    0,    0
121043,19590604,    0,    0
121043,19590605,    0,    0
121043,19590606,    0,    0
121043,19590607,    0,    0
121043,19590608,    0,    0
121043,19590609,    0,    0
121043,19590610,    0,    0
121043,19590611,    0,    0
121043,19590612,    0,    0
121043,19590613,    0,    0
121043,19590614,    0,    0
121043,19590615,    0,    0
121043,19590616,    0,    0
121043,19590617,    0,    0
121043,19590618,    0,    0
121043,19590619,    0,    0
121043,19590620,    0,    0
121043,19590621,    0,    0
121043,19590622,    0,    0
121043,19590623,    0,    0
121043,19590624,    0,    0
121043,19590625,    0,    0
121043,19590626,    0,    0
121043,19590627,    0,    0
121043,19590628,    0,    0
121043,19590629,    0,    0
121043,19590630,    0,    0
121043,19590701,    0,    0
121043,19590702,    0,    0
121043,19590703,    0,    0
121043,19590704,    0,    0
121043,19590705,    0,    0
121043,19590706,    0,    0
121043,19590707,    0,    0
121043,19590708,    0,    0
121043,19590709,    0,    0
121043,19590710,    0,    0
121043,19590711,    0,    0
121043,19590712,    0,    0
121043,19590713,    0,    0
121043,19590714,    0,    0
121043,19590715,    0,    0
121043,19590716,    0,    0
121043,19590717,    0,    0
121043,19590718,    0,    0
121043,19590719,    0,    0
121043,19590720,    0,    0
121043,19590721,    0,    0
121043,19590722,    0,    0
121043,19590723,    0,    0
121043,19590724,    0,    0
121043,19590725,    0,    0
121043,19590726,    0,    0
121043,19590727,    0,    0
121043,19590728,    0,    0
121043,19590729,    0,    0
121043,19590730,    0,    0
121043,19590731,    0,    0
121043,19590801,    0,    0
121043,19590802,    0,    0
121043,19590803,    0,    0
121043,19590804,    0,    0
121043,19590805,    0,    0
121043,19590806,    0,    0
121043,19590807,    0,    0
121043,19590808,    0,    0
121043,19590809,    0,    0
121043,19590810,    0,    0
121043,19590811,    0,    0
121043,19590812,    0,    0
121043,19590813,    0,    0
121043,19590814,    0,    0
121043,19590815,    0,    0
121043,19590816,    0,    0
121043,19590817,    0,    0
121043,19590818,    0,    0
121043,19590819,    0,    0
121043,19590820,    0,    0
121043,19590821,    0,    0
121043,19590822,    0,    0
121043,19590823,    0,    0
121043,19590824,    0,    0
121043,19590825,    0,    0
121043,19590826,    0,    0
121043,19590827,    0,    0
121043,19590828,    0,    0
121043,19590829,    0,    0
121043,19590830,    0,    0
121043,19590831,    0,    0
121043,19590901,    0,    0
121043,19590902,    0,    0
121043,19590903,    0,    0
121043,19590904,    0,    0
121043,19590905,    0,    0
121043,19590906,    0,    0
121043,19590907,    0,    0
121043,19590908,    0,    0
121043,19590909,    0,    0
121043,19590910,    0,    0
121043,19590911,    0,    0
121043,19590912,    0,    0
121043,19590913,    0,    0
121043,19590914,    0,    0
121043,19590915,    0,    0
121043,19590916,    0,    0
121043,19590917,    0,    0
121043,19590918,    0,    0
121043,19590919,    0,    0
121043,19590920,    0,    0
121043,19590921,    0,    0
121043,19590922,    0,    0
121043,19590923,    0,    0
121043,19590924,    0,    0
121043,19590925,    0,    0
121043,19590926,    0,    0
121043,19590927,    0,    0
121043,19590928,    0,    0
121043,19590929,    0,    0
121043,19590930,    0,    0
121043,19591001,    0,    0
121043,19591002,    0,    0
121043,19591003,    0,    0
121043,19591004,    0,    0
121043,19591005,    0,    0
121043,19591006,    0,    0
121043,19591007,    0,    0
121043,19591008,    0,    0
121043,19591009,    0,    0
121043,19591010,    0,    0
121043,19591011,    0,    0
121043,19591012,    0,    0
121043,19591013,    0,    0
121043,19591014,    0,    0
121043,19591015,    0,    0
121043,19591016,    0,    0
121043,19591017,    0,    0
121043,19591018,    0,    0
121043,19591019,    0,    0
121043,19591020,    0,    0
121043,19591021,    0,    0
121043,19591022,    0,    0
121043,19591023,    0,    0
121043,19591024,    0,    0
121043,19591025,    0,    0
121043,19591026,    0,    0
121043,19591027,    0,    0
121043,19591028,    0,    0
121043,19591029,    0,    0
121043,19591030,    0,    0
121043,19591031,    0,    0
121043,19591101,    0,    0
121043,19591102,    0,    0
121043,19591103,    0,    0
121043,19591104,    0,    0
121043,19591105,    0,    0
121043,19591106,    0,    0
121043,19591107,    0,    0
121043,19591108,    0,    0
121043,19591109,    0,    0
121043,19591110,    0,    0
121043,19591111,    0,    0
121043,19591112,    0,    0
121043,19591113,    0,    0
121043,19591114,    0,    0
121043,19591115,    0,    0
121043,19591116,    0,    0
121043,19591117,    0,    0
121043,19591118,    0,    0
121043,19591119,    0,    0
121043,19591120,    0,    0
121043,19591121,    0,    0
121043,19591122,    0,    0
121043,19591123,    0,    0
121043,19591124,    0,    0
121043,19591125,    0,    0
121043,19591126,    0,    0
121043,19591127,    0,    0
121043,19591128,    0,    0
121043,19591129,    0,    0
121043,19591130,    0,    0
121043,19591201,    0,    0
121043,19591202,    0,    0
121043,19591203,    0,    0
121043,19591204,    0,    0
121043,19591205,    0,    0
121043,19591206,    0,    0
121043,19591207,    0,    0
121043,19591208,    0,    0
121043,19591209,    0,    0
121043,19591210,    0,    0
121043,19591211,    0,    0
121043,19591212,    0,    0
121043,19591213,    0,    0
121043,19591214,    0,    0
121043,19591215,    0,    0
121043,19591216,    0,    0
121043,19591217,    0,    0
121043,19591218,    0,    0
121043,19591219,    0,    0
121043,19591220,    0,    0
121043,19591221,    0,    0
121043,19591222,    0,    0
121043,19591223,    0,    0
121043,19591224,    0,    0
121043,19591225,    0,    0
121043,19591226,    0,    0
121043,19591227,    0,    0
121043,19591228,    0,    0
121043,19591229,    0,    0
121043,19591230,    0,    0
121043,19591231,    0,    0
121043,19600101,    0,    0
121043,19600102,    0,    0
121043,19600103,    0,    0
121043,19600104,    0,    0
121043,19600105,    0,    0
121043,19600106,    0,    0
121043,19600107,    0,    0
121043,19600108,    0,    0
121043,19600109,    0,    0
121043,19600110,    0,    0
121043,19600111,    0,    0
121043,19600112,    4,    0
121043,19600113,    5,    0
121043,19600114,    7,    0
121043,19600115,    7,    0
121043,19600116,    6,    0
121043,19600117,    9,    0
121043,19600118,   11,    0
121043,19600119,    0,    0
121043,19600120,    0,    0
121043,19600121,    0,    0
121043,19600122,    0,    0
121043,19600123,    0,    0
121043,19600124,    0,    0
121043,19600125,    0,    0
121043,19600126,    0,    0
121043,19600127,    0,    0
121043,19600128,    0,    0
121043,19600129,    0,    0
121043,19600130,    0,    0
121043,19600131,    0,    0
121043,19600201,    0,    0
121043,19600202,    0,    0
121043,19600203,    0,    0
121043,19600204,    0,    0
121043,19600205,    0,    0
121043,19600206,    0,    0
121043,19600207,    0,    0
121043,19600208,    0,    0
121043,19600209,    0,    0
121043,19600210,    0,    0
121043,19600211,    0,    0
121043,19600212,    0,    0
121043,19600213,    0,    0
121043,19600214,    0,    0
121043,19600215,    0,    0
121043,19600216,    0,    0
121043,19600217,    0,    0
121043,19600218,    0,    0
121043,19600219,    0,    0
121043,19600220,    0,    0
121043,19600221,    0,    0
121043,19600222,    0,    0
121043,19600223,    0,    0
121043,19600224,    0,    0
121043,19600225,    0,    0
121043,19600226,    0,    0
121043,19600227,    0,    0
121043,19600228,    0,    0
121043,19600229,    0,    0
121043,19600301,    0,    0
121043,19600302,    0,    0
121043,19600303,    0,    0
121043,19600304,    0,    0
121043,19600305,    0,    0
121043,19600306,    0,    0
121043,19600307,    0,    0
121043,19600308,    0,    0
121043,19600309,    0,    0
121043,19600310,    0,    0
121043,19600311,    0,    0
121043,19600312,    0,    0
121043,19600313,    0,    0
121043,19600314,    0,    0
121043,19600315,    0,    0
121043,19600316,    0,    0
121043,19600317,    0,    0
121043,19600318,    0,    0
121043,19600319,    0,    0
121043,19600320,    0,    0
121043,19600321,    0,    0
121043,19600322,    0,    0
121043,19600323,    0,    0
121043,19600324,    0,    0
121043,19600325,    0,    0
121043,19600326,    0,    0
121043,19600327,    0,    0
121043,19600328,    0,    0
121043,19600329,    0,    0
121043,19600330,    0,    0
121043,19600331,    0,    0
121043,19600401,    0,    0
121043,19600402,    0,    0
121043,19600403,    0,    0
121043,19600404,    0,    0
121043,19600405,    0,    0
121043,19600406,    0,    0
121043,19600407,    0,    0
121043,19600408,    0,    0
121043,19600409,    0,    0
121043,19600410,    0,    0
121043,19600411,    0,    0
121043,19600412,    0,    0
121043,19600413,    0,    0
121043,19600414,    0,    0
121043,19600415,    0,    0
121043,19600416,    0,    0
121043,19600417,    0,    0
121043,19600418,    0,    0
121043,19600419,    0,    0
121043,19600420,    0,    0
121043,19600421,    0,    0
121043,19600422,    0,    0
121043,19600423,    0,    0
121043,19600424,    0,    0
121043,19600425,    0,    0
121043,19600426,    0,    0
121043,19600427,    0,    0
121043,19600428,    0,    0
121043,19600429,    0,    0
121043,19600430,    0,    0
121043,19600501,    0,    0
121043,19600502,    0,    0
121043,19600503,    0,    0
121043,19600504,    0,    0
121043,19600505,    0,    0
121043,19600506,    0,    0
121043,19600507,    0,    0
121043,19600508,    0,    0
121043,19600509,    0,    0
121043,19600510,    0,    0
121043,19600511,    0,    0
121043,19600512,    0,    0
121043,19600513,    0,    0
121043,19600514,    0,    0
121043,19600515,    0,    0
121043,19600516,    0,    0
121043,19600517,    0,    0
121043,19600518,    0,    0
121043,19600519,    0,    0
121043,19600520,    0,    0
121043,19600521,    0,    0
121043,19600522,    0,    0
121043,19600523,    0,    0
121043,19600524,    0,    0
121043,19600525,    0,    0
121043,19600526,    0,    0
121043,19600527,    0,    0
121043,19600528,    0,    0
121043,19600529,    0,    0
121043,19600530,    0,    0
121043,19600531,    0,    0
121043,19600601,    0,    0
121043,19600602,    0,    0
121043,19600603,    0,    0
121043,19600604,    0,    0
121043,19600605,    0,    0
121043,19600606,    0,    0
121043,19600607,    0,    0
121043,19600608,    0,    0
121043,19600609,    0,    0
121043,19600610,    0,    0
121043,19600611,    0,    0
121043,19600612,    0,    0
121043,19600613,    0,    0
121043,19600614,    0,    0
121043,19600615,    0,    0
121043,19600616,    0,    0
121043,19600617,    0,    0
121043,19600618,    0,    0
121043,19600619,    0,    0
121043,19600620,    0,    0
121043,19600621,    0,    0
121043,19600622,    0,    0
121043,19600623,    0,    0
121043,19600624,    0,    0
121043,19600625,    0,    0
121043,19600626,    0,    0
121043,19600627,    0,    0
121043,19600628,    0,    0
121043,19600629,    0,    0
121043,19600630,    0,    0
121043,19600701,    0,    0
121043,19600702,    0,    0
121043,19600703,    0,    0
121043,19600704,    0,    0
121043,19600705,    0,    0
121043,19600706,    0,    0
121043,19600707,    0,    0
121043,19600708,    0,    0
121043,19600709,    0,    0
121043,19600710,    0,    0
121043,19600711,    0,    0
121043,19600712,    0,    0
121043,19600713,    0,    0
121043,19600714,    0,    0
121043,19600715,    0,    0
121043,19600716,    0,    0
121043,19600717,    0,    0
121043,19600718,    0,    0
121043,19600719,    0,    0
121043,19600720,    0,    0
121043,19600721,    0,    0
121043,19600722,    0,    0
121043,19600723,    0,    0
121043,19600724,    0,    0
121043,19600725,    0,    0
121043,19600726,    0,    0
