SOUID,DATE,TG,Q_TG
121044,16/12/2016,4.1,0
121044,17/12/2016,4,0
121044,18/12/2016,5.2,0
121044,19/12/2016,4,0
121044,20/12/2016,2,0
121044,21/12/2016,1.5,0
121044,22/12/2016,3.9,0
121044,23/12/2016,3.9,0
121044,24/12/2016,7.2,0
121044,25/12/2016,9.5,0
121044,26/12/2016,7.6,0
121044,27/12/2016,4.7,0
121044,28/12/2016,3.5,0
121044,29/12/2016,1.1,0
121044,30/12/2016,0.1,0
121044,31/12/2016,-2.7,0
121044,01/01/2017,-2.8,0
121044,02/01/2017,0.3,0
121044,03/01/2017,2.3,0
121044,04/01/2017,3.5,0
121044,05/01/2017,-1.4,0
121044,06/01/2017,-5.6,0
121044,07/01/2017,-3.6,0
121044,08/01/2017,0.9,0
121044,09/01/2017,2.3,0
121044,10/01/2017,2,0
121044,11/01/2017,4.4,0
121044,12/01/2017,4.5,0
121044,13/01/2017,1.6,0
121044,14/01/2017,2,0
121044,15/01/2017,1,0
121044,16/01/2017,-0.6,0
121044,17/01/2017,-5.5,0
121044,18/01/2017,-5.5,0
121044,19/01/2017,-4.8,0
121044,20/01/2017,-2.8,0
121044,21/01/2017,-1.5,0
121044,22/01/2017,-3.3,0
121044,23/01/2017,-4.6,0
121044,24/01/2017,-0.6,0
121044,25/01/2017,-1.5,0
121044,26/01/2017,-0.9,0
121044,27/01/2017,1.1,0
121044,28/01/2017,3.4,0
121044,29/01/2017,4.1,0
121044,30/01/2017,5.3,0
121044,31/01/2017,2.4,0
121044,01/02/2017,3.3,0
121044,02/02/2017,6.8,0
121044,03/02/2017,8.2,0
121044,04/02/2017,6.1,0
121044,05/02/2017,5.5,0
121044,06/02/2017,2.5,0
121044,07/02/2017,4.2,0
121044,08/02/2017,3.2,0
121044,09/02/2017,1,0
121044,10/02/2017,0.4,0
121044,11/02/2017,1.5,0
121044,12/02/2017,3.9,0
121044,13/02/2017,4.2,0
121044,14/02/2017,5.2,0
121044,15/02/2017,8.4,0
121044,16/02/2017,7.3,0
121044,17/02/2017,6.3,0
121044,18/02/2017,5.9,0
121044,19/02/2017,4.9,0
121044,20/02/2017,8.6,0
121044,21/02/2017,10,0
121044,22/02/2017,10.2,0
121044,23/02/2017,9.2,0
121044,24/02/2017,4.8,0
121044,25/02/2017,4.3,0
121044,26/02/2017,9.3,0
121044,27/02/2017,10.5,0
121044,28/02/2017,5.6,0
121044,01/03/2017,5.9,0
121044,02/03/2017,7.5,0
121044,03/03/2017,7.6,0
121044,04/03/2017,11.1,0
121044,05/03/2017,7.1,0
121044,06/03/2017,5.5,0
121044,07/03/2017,5.3,0
121044,08/03/2017,5.1,0
121044,09/03/2017,8.9,0
121044,10/03/2017,7.1,0
121044,11/03/2017,8.8,0
121044,12/03/2017,9.3,0
121044,13/03/2017,8.8,0
121044,14/03/2017,10.1,0
121044,15/03/2017,10.5,0
121044,16/03/2017,9.5,0
121044,17/03/2017,8.9,0
121044,18/03/2017,9.3,0
121044,19/03/2017,11.7,0
121044,20/03/2017,11.4,0
121044,21/03/2017,8.7,0
121044,22/03/2017,5.5,0
121044,23/03/2017,10.1,0
121044,24/03/2017,9.2,0
121044,25/03/2017,9.7,0
121044,26/03/2017,9.8,0
121044,27/03/2017,11.4,0
121044,28/03/2017,13.3,0
121044,29/03/2017,13,0
121044,30/03/2017,16.5,0
121044,31/03/2017,17.4,0
121044,01/04/2017,12.7,0
121044,02/04/2017,12,0
121044,03/04/2017,9.6,0
121044,04/04/2017,9.3,0
121044,05/04/2017,8,0
121044,06/04/2017,7.9,0
121044,07/04/2017,9.3,0
121044,08/04/2017,11.6,0
121044,09/04/2017,13,0
121044,10/04/2017,10.7,0
121044,11/04/2017,8.6,0
121044,12/04/2017,10.8,0
121044,13/04/2017,10.1,0
121044,14/04/2017,8.1,0
121044,15/04/2017,8.3,0
121044,16/04/2017,6.6,0
121044,17/04/2017,6,0
121044,18/04/2017,4.8,0
121044,19/04/2017,3.8,0
121044,20/04/2017,4.8,0
121044,21/04/2017,8,0
121044,22/04/2017,8.4,0
121044,23/04/2017,6.3,0
121044,24/04/2017,9.4,0
121044,25/04/2017,7.1,0
121044,26/04/2017,5.4,0
121044,27/04/2017,6.1,0
121044,28/04/2017,7,0
121044,29/04/2017,7.9,0
121044,30/04/2017,12.4,0
121044,01/05/2017,10,0
121044,02/05/2017,8.4,0
121044,03/05/2017,10,0
121044,04/05/2017,10.7,0
121044,05/05/2017,10.3,0
121044,06/05/2017,14.2,0
121044,07/05/2017,14.1,0
121044,08/05/2017,8.8,0
121044,09/05/2017,8.5,0
121044,10/05/2017,10.4,0
121044,11/05/2017,16.3,0
121044,12/05/2017,16.6,0
121044,13/05/2017,17.6,0
121044,14/05/2017,15.6,0
121044,15/05/2017,16.1,0
121044,16/05/2017,20.6,0
121044,17/05/2017,23,0
121044,18/05/2017,18.5,0
121044,19/05/2017,13.1,0
121044,20/05/2017,12.3,0
121044,21/05/2017,14.2,0
121044,22/05/2017,17.2,0
121044,23/05/2017,18.9,0
121044,24/05/2017,16.3,0
121044,25/05/2017,16.9,0
121044,26/05/2017,19.7,0
121044,27/05/2017,23.7,0
121044,28/05/2017,22.5,0
121044,29/05/2017,25.4,0
121044,30/05/2017,22,0
121044,31/05/2017,18.6,0
121044,01/06/2017,19.3,0
121044,02/06/2017,20.4,0
121044,03/06/2017,20.4,0
121044,04/06/2017,16.1,0
121044,05/06/2017,16.8,0
121044,06/06/2017,15.3,0
121044,07/06/2017,13.8,0
121044,08/06/2017,18.2,0
121044,09/06/2017,17,0
121044,10/06/2017,18,0
121044,11/06/2017,22.3,0
121044,12/06/2017,18.1,0
121044,13/06/2017,16.8,0
121044,14/06/2017,18.5,0
121044,15/06/2017,22.4,0
121044,16/06/2017,17.5,0
121044,17/06/2017,16.7,0
121044,18/06/2017,21.9,0
121044,19/06/2017,23.1,0
121044,20/06/2017,24.6,0
121044,21/06/2017,24.7,0
121044,22/06/2017,26.2,0
121044,23/06/2017,22.2,0
121044,24/06/2017,19.6,0
121044,25/06/2017,20.4,0
121044,26/06/2017,19.6,0
121044,27/06/2017,18.7,0
121044,28/06/2017,19.2,0
121044,29/06/2017,18,0
121044,30/06/2017,17.3,0
121044,01/07/2017,15.8,0
121044,02/07/2017,16.4,0
121044,03/07/2017,17.6,0
121044,04/07/2017,19.3,0
121044,05/07/2017,21.3,0
121044,06/07/2017,20.4,0
121044,07/07/2017,24.1,0
121044,08/07/2017,22.3,0
121044,09/07/2017,21.8,0
121044,10/07/2017,19.8,0
121044,11/07/2017,19.9,0
121044,12/07/2017,16.2,0
121044,13/07/2017,14.6,0
121044,14/07/2017,16.1,0
121044,15/07/2017,16.5,0
121044,16/07/2017,18.8,0
121044,17/07/2017,19.1,0
121044,18/07/2017,21.8,0
121044,19/07/2017,22.7,0
121044,20/07/2017,21.8,0
121044,21/07/2017,20.1,0
121044,22/07/2017,22,0
121044,23/07/2017,17.9,0
121044,24/07/2017,15.2,0
121044,25/07/2017,15.2,0
121044,26/07/2017,18.3,0
121044,27/07/2017,18.9,0
121044,28/07/2017,18,0
121044,29/07/2017,22.1,0
121044,30/07/2017,23.5,0
121044,31/07/2017,21.1,0
121044,01/08/2017,19.3,0
121044,02/08/2017,20,0
121044,03/08/2017,21.6,0
121044,04/08/2017,19.9,0
121044,05/08/2017,16.6,0
121044,06/08/2017,16,0
121044,07/08/2017,18.3,0
121044,08/08/2017,17.3,0
121044,09/08/2017,17.9,0
121044,10/08/2017,15.3,0
121044,11/08/2017,15.1,0
121044,12/08/2017,15.4,0
121044,13/08/2017,17.5,0
121044,14/08/2017,19.1,0
121044,15/08/2017,20.2,0
121044,16/08/2017,20,0
121044,17/08/2017,19.3,0
121044,18/08/2017,17.1,0
121044,19/08/2017,14.6,0
121044,20/08/2017,14.6,0
121044,21/08/2017,15.6,0
121044,22/08/2017,16.8,0
121044,23/08/2017,20.2,0
121044,24/08/2017,19,0
121044,25/08/2017,17.8,0
121044,26/08/2017,20.5,0
121044,27/08/2017,19,0
121044,28/08/2017,20.3,0
121044,29/08/2017,23.2,0
121044,30/08/2017,23.2,0
121044,31/08/2017,15.4,0
121044,01/09/2017,14.1,0
121044,02/09/2017,13.2,0
121044,03/09/2017,13.7,0
121044,04/09/2017,15.6,0
121044,05/09/2017,19.3,0
121044,06/09/2017,16.5,0
121044,07/09/2017,15.7,0
121044,08/09/2017,15.4,0
121044,09/09/2017,14.3,0
121044,10/09/2017,13.7,0
121044,11/09/2017,15.2,0
121044,12/09/2017,13.8,0
121044,13/09/2017,15,0
121044,14/09/2017,12.2,0
121044,15/09/2017,11.9,0
121044,16/09/2017,10.3,0
121044,17/09/2017,10.6,0
121044,18/09/2017,10.3,0
121044,19/09/2017,11.3,0
121044,20/09/2017,11.3,0
121044,21/09/2017,12.7,0
121044,22/09/2017,13.5,0
121044,23/09/2017,14.3,0
121044,24/09/2017,12.5,0
121044,25/09/2017,13.2,0
121044,26/09/2017,14.4,0
121044,27/09/2017,14.6,0
121044,28/09/2017,17,0
121044,29/09/2017,19,0
121044,30/09/2017,14.2,0
121044,01/10/2017,12.3,0
121044,02/10/2017,15.2,0
121044,03/10/2017,12.5,0
121044,04/10/2017,11.8,0
121044,05/10/2017,13.1,0
121044,06/10/2017,10.3,0
121044,07/10/2017,10.4,0
121044,08/10/2017,11.4,0
121044,09/10/2017,11.1,0
121044,10/10/2017,13.6,0
121044,11/10/2017,14,0
121044,12/10/2017,14.1,0
121044,13/10/2017,15.2,0
121044,14/10/2017,16.6,0
121044,15/10/2017,16.4,0
121044,16/10/2017,17.3,0
121044,17/10/2017,14.4,0
121044,18/10/2017,14.8,0
121044,19/10/2017,15.1,0
121044,20/10/2017,15,0
121044,21/10/2017,13.2,0
121044,22/10/2017,10.8,0
121044,23/10/2017,11.2,0
121044,24/10/2017,13.8,0
121044,25/10/2017,15.7,0
121044,26/10/2017,14.5,0
121044,27/10/2017,11.3,0
121044,28/10/2017,10.2,0
121044,29/10/2017,10,0
121044,30/10/2017,6,0
121044,31/10/2017,8,0
121044,01/11/2017,10.7,0
121044,02/11/2017,9.8,0
121044,03/11/2017,9.5,0
121044,04/11/2017,10.9,0
121044,05/11/2017,8.4,0
121044,06/11/2017,4.6,0
121044,07/11/2017,2.7,0
121044,08/11/2017,6.4,0
121044,09/11/2017,7,0
121044,10/11/2017,7.5,0
121044,11/11/2017,6,0
121044,12/11/2017,4.6,0
121044,13/11/2017,5.4,0
121044,14/11/2017,5,0
121044,15/11/2017,7.4,0
121044,16/11/2017,6.1,0
121044,17/11/2017,5.8,0
121044,18/11/2017,3.7,0
121044,19/11/2017,5.5,0
121044,20/11/2017,5.2,0
121044,21/11/2017,10.3,0
121044,22/11/2017,10.1,0
121044,23/11/2017,12.2,0
121044,24/11/2017,8.2,0
121044,25/11/2017,4.5,0
121044,26/11/2017,3.9,0
121044,27/11/2017,5.5,0
121044,28/11/2017,4.8,0
121044,29/11/2017,2.5,0
121044,30/11/2017,2,0
121044,01/12/2017,1.6,0
121044,02/12/2017,-0.7,0
121044,03/12/2017,0.4,0
121044,04/12/2017,5.4,0
121044,05/12/2017,6.1,0
121044,06/12/2017,7,0
121044,07/12/2017,4.6,0
121044,08/12/2017,2.9,0
121044,09/12/2017,0.8,0
121044,10/12/2017,2.3,0
121044,11/12/2017,5.4,0
121044,12/12/2017,2.5,0
121044,13/12/2017,3.2,0
121044,14/12/2017,4.1,0
121044,15/12/2017,2.7,0
121044,16/12/2017,2.8,0
121044,17/12/2017,2.5,0
121044,18/12/2017,1.2,0
121044,19/12/2017,3.6,0
121044,20/12/2017,6.2,0
121044,21/12/2017,8,0
121044,22/12/2017,8.8,0
121044,23/12/2017,8.8,0
121044,24/12/2017,9,0
121044,25/12/2017,6.8,0
121044,26/12/2017,5.3,0
121044,27/12/2017,5.5,0
121044,28/12/2017,2.9,0
121044,29/12/2017,1.6,0
121044,30/12/2017,8.3,0
121044,31/12/2017,12.6,0
121044,01/01/2018,6.9,0
121044,02/01/2018,5.8,0
121044,03/01/2018,8.1,0
121044,04/01/2018,8.5,0
121044,05/01/2018,8.1,0
121044,06/01/2018,4.8,0
121044,07/01/2018,5.1,0
121044,08/01/2018,4.5,0
121044,09/01/2018,5.6,0
121044,10/01/2018,7.7,0
121044,11/01/2018,6.9,0
121044,12/01/2018,5.2,0
121044,13/01/2018,5.3,0
121044,14/01/2018,3,0
121044,15/01/2018,4.4,0
121044,16/01/2018,4.5,0
121044,17/01/2018,2.8,0
121044,18/01/2018,5.6,0
121044,19/01/2018,3.5,0
121044,20/01/2018,2.2,0
121044,21/01/2018,2.5,0
121044,22/01/2018,5.3,0
121044,23/01/2018,7.5,0
121044,24/01/2018,11.7,0
121044,25/01/2018,8.2,0
121044,26/01/2018,6.2,0
121044,27/01/2018,4.5,0
121044,28/01/2018,8.1,0
121044,29/01/2018,9.7,0
121044,30/01/2018,4.8,0
121044,31/01/2018,7.4,0
121044,01/02/2018,2.9,0
121044,02/02/2018,3.3,0
121044,03/02/2018,2.6,0
121044,04/02/2018,0.3,0
121044,05/02/2018,0.1,0
121044,06/02/2018,-1.1,0
121044,07/02/2018,-1,0
121044,08/02/2018,-3.4,0
121044,09/02/2018,-1.9,0
121044,10/02/2018,1.6,0
121044,11/02/2018,2.7,0
121044,12/02/2018,1.5,0
121044,13/02/2018,0.9,0
121044,14/02/2018,0.8,0
121044,15/02/2018,2,0
121044,16/02/2018,2.5,0
121044,17/02/2018,1.2,0
121044,18/02/2018,1.3,0
121044,19/02/2018,1.2,0
121044,20/02/2018,0.6,0
121044,21/02/2018,1,0
121044,22/02/2018,-0.3,0
121044,23/02/2018,-1,0
121044,24/02/2018,-0.8,0
121044,25/02/2018,-2.6,0
121044,26/02/2018,-4.7,0
121044,27/02/2018,-5.1,0
121044,28/02/2018,-6.5,0
121044,01/03/2018,-3.8,0
121044,02/03/2018,-2.7,0
121044,03/03/2018,-0.5,0
121044,04/03/2018,5.2,0
121044,05/03/2018,7.7,0
121044,06/03/2018,7.6,0
121044,07/03/2018,5.7,0
121044,08/03/2018,5,0
121044,09/03/2018,5.1,0
121044,10/03/2018,11.3,0
121044,11/03/2018,11.9,0
121044,12/03/2018,10.7,0
121044,13/03/2018,6.4,0
121044,14/03/2018,6.8,0
121044,15/03/2018,7.7,0
121044,16/03/2018,6.8,0
121044,17/03/2018,-1.2,0
121044,18/03/2018,-1.3,0
121044,19/03/2018,-0.1,0
121044,20/03/2018,0.9,0
121044,21/03/2018,-0.2,0
121044,22/03/2018,3.9,0
121044,23/03/2018,6.2,0
121044,24/03/2018,6.3,0
121044,25/03/2018,6.4,0
121044,26/03/2018,7.5,0
121044,27/03/2018,5.4,0
121044,28/03/2018,7.5,0
121044,29/03/2018,6.2,0
121044,30/03/2018,8.6,0
121044,31/03/2018,8,0
121044,01/04/2018,5.6,0
121044,02/04/2018,8.7,0
121044,03/04/2018,12.7,0
121044,04/04/2018,11.2,0
121044,05/04/2018,7.6,0
121044,06/04/2018,8.5,0
121044,07/04/2018,15.8,0
121044,08/04/2018,18.7,0
121044,09/04/2018,14.9,0
121044,10/04/2018,14.6,0
121044,11/04/2018,10.4,0
121044,12/04/2018,12.1,0
121044,13/04/2018,11,0
121044,14/04/2018,13.9,0
121044,15/04/2018,14.1,0
121044,16/04/2018,12.5,0
121044,17/04/2018,14.1,0
121044,18/04/2018,17.5,0
121044,19/04/2018,21.1,0
121044,20/04/2018,20,0
121044,21/04/2018,18.7,0
121044,22/04/2018,19.2,0
121044,23/04/2018,16,0
121044,24/04/2018,12.7,0
121044,25/04/2018,13.6,0
121044,26/04/2018,10.2,0
121044,27/04/2018,12.1,0
121044,28/04/2018,13.7,0
121044,29/04/2018,14.6,0
121044,30/04/2018,11.6,0
121044,01/05/2018,9.1,0
121044,02/05/2018,10.7,0
121044,03/05/2018,11.8,0
121044,04/05/2018,13,0
121044,05/05/2018,15.8,0
121044,06/05/2018,17.8,0
121044,07/05/2018,18.9,0
121044,08/05/2018,19.5,0
121044,09/05/2018,19.9,0
121044,10/05/2018,14.2,0
121044,11/05/2018,14.2,0
121044,12/05/2018,17.9,0
121044,13/05/2018,14.1,0
121044,14/05/2018,18.6,0
121044,15/05/2018,17.7,0
121044,16/05/2018,15.3,0
121044,17/05/2018,12.4,0
121044,18/05/2018,11.5,0
121044,19/05/2018,12.1,0
121044,20/05/2018,15.1,0
121044,21/05/2018,19.2,0
121044,22/05/2018,16.6,0
121044,23/05/2018,17.8,0
121044,24/05/2018,17.9,0
121044,25/05/2018,20.4,0
121044,26/05/2018,22.7,0
121044,27/05/2018,20.9,0
121044,28/05/2018,22.7,0
121044,29/05/2018,21.7,0
121044,30/05/2018,22.2,0
121044,31/05/2018,22.3,0
121044,01/06/2018,17.6,0
121044,02/06/2018,18.6,0
121044,03/06/2018,19.8,0
121044,04/06/2018,20.6,0
121044,05/06/2018,18.5,0
121044,06/06/2018,21.7,0
121044,07/06/2018,21.5,0
121044,08/06/2018,19.8,0
121044,09/06/2018,21.7,0
121044,10/06/2018,20.9,0
121044,11/06/2018,19.3,0
121044,12/06/2018,15.7,0
121044,13/06/2018,13.9,0
121044,14/06/2018,15,0
121044,15/06/2018,18.9,0
121044,16/06/2018,19.2,0
121044,17/06/2018,16.4,0
121044,18/06/2018,18.4,0
121044,19/06/2018,18,0
121044,20/06/2018,22.6,0
121044,21/06/2018,16.5,0
121044,22/06/2018,13,0
121044,23/06/2018,12.7,0
121044,24/06/2018,15.1,0
121044,25/06/2018,16.2,0
121044,26/06/2018,15.9,0
121044,27/06/2018,19,0
121044,28/06/2018,21.3,0
121044,29/06/2018,22.7,0
121044,30/06/2018,22.6,0
121044,01/07/2018,21.5,0
121044,02/07/2018,21.8,0
121044,03/07/2018,21.7,0
121044,04/07/2018,21.9,0
121044,05/07/2018,21.1,0
121044,06/07/2018,19.3,0
121044,07/07/2018,20.6,0
121044,08/07/2018,18.8,0
121044,09/07/2018,19.2,0
121044,10/07/2018,15.5,0
121044,11/07/2018,15.8,0
121044,12/07/2018,19.5,0
121044,13/07/2018,20.6,0
121044,14/07/2018,21,0
121044,15/07/2018,21.3,0
121044,16/07/2018,22.2,0
121044,17/07/2018,20.9,0
121044,18/07/2018,19.6,0
121044,19/07/2018,20.8,0
121044,20/07/2018,21.6,0
121044,21/07/2018,21.1,0
121044,22/07/2018,22.2,0
121044,23/07/2018,22.1,0
121044,24/07/2018,25.1,0
121044,25/07/2018,25.9,0
121044,26/07/2018,27.4,0
121044,27/07/2018,28.5,0
121044,28/07/2018,23,0
121044,29/07/2018,22.8,0
121044,30/07/2018,25.1,0
121044,31/07/2018,24.8,0
121044,01/08/2018,23,0
121044,02/08/2018,24.8,0
121044,03/08/2018,26.9,0
121044,04/08/2018,26.8,0
121044,05/08/2018,23.1,0
121044,06/08/2018,24.6,0
121044,07/08/2018,28.2,0
121044,08/08/2018,23.4,0
121044,09/08/2018,20.6,0
121044,10/08/2018,18.7,0
121044,11/08/2018,17.6,0
121044,12/08/2018,18.7,0
121044,13/08/2018,17.9,0
121044,14/08/2018,19,0
121044,15/08/2018,19.9,0
121044,16/08/2018,20.8,0
121044,17/08/2018,18.4,0
121044,18/08/2018,18.3,0
121044,19/08/2018,20.2,0
121044,20/08/2018,20.7,0
121044,21/08/2018,22.3,0
121044,22/08/2018,22.8,0
121044,23/08/2018,21.9,0
121044,24/08/2018,18,0
121044,25/08/2018,13.3,0
121044,26/08/2018,14.4,0
121044,27/08/2018,17.6,0
121044,28/08/2018,18.3,0
121044,29/08/2018,19.1,0
121044,30/08/2018,15.9,0
121044,31/08/2018,14.3,0
121044,01/09/2018,13.7,0
121044,02/09/2018,16.5,0
121044,03/09/2018,18.5,0
121044,04/09/2018,19.4,0
121044,05/09/2018,20.9,0
121044,06/09/2018,17.9,0
121044,07/09/2018,14.8,0
121044,08/09/2018,14.2,0
121044,09/09/2018,17.8,0
121044,10/09/2018,17.6,0
121044,11/09/2018,19.6,0
121044,12/09/2018,18.3,0
121044,13/09/2018,15,0
121044,14/09/2018,14,0
121044,15/09/2018,14.7,0
121044,16/09/2018,15.8,0
121044,17/09/2018,18.1,0
121044,18/09/2018,23.6,0
121044,19/09/2018,21.4,0
121044,20/09/2018,20.9,0
121044,21/09/2018,16.9,0
121044,22/09/2018,12.4,0
121044,23/09/2018,10.9,0
121044,24/09/2018,9.6,0
121044,25/09/2018,8.7,0
121044,26/09/2018,10.7,0
121044,27/09/2018,13.2,0
121044,28/09/2018,9,0
121044,29/09/2018,7.9,0
121044,30/09/2018,8.8,0
121044,01/10/2018,9,0
121044,02/10/2018,9.7,0
121044,03/10/2018,12.1,0
121044,04/10/2018,10.8,0
121044,05/10/2018,14.7,0
121044,06/10/2018,16.8,0
121044,07/10/2018,11.9,0
121044,08/10/2018,9.3,0
121044,09/10/2018,13.2,0
121044,10/10/2018,15.9,0
121044,11/10/2018,17.6,0
121044,12/10/2018,20.1,0
121044,13/10/2018,20.6,0
121044,14/10/2018,19.9,0
121044,15/10/2018,17.9,0
121044,16/10/2018,15.9,0
121044,17/10/2018,15.1,0
121044,18/10/2018,12.9,0
121044,19/10/2018,10.2,0
121044,20/10/2018,8.5,0
121044,21/10/2018,8.1,0
121044,22/10/2018,7.9,0
121044,23/10/2018,9.1,0
121044,24/10/2018,13.5,0
121044,25/10/2018,12.3,0
121044,26/10/2018,9.8,0
121044,27/10/2018,5.1,0
121044,28/10/2018,4.6,0
121044,29/10/2018,5.8,0
121044,30/10/2018,6.2,0
121044,31/10/2018,7.7,0
121044,01/11/2018,8.4,0
121044,02/11/2018,7.9,0
121044,03/11/2018,3.1,0
121044,04/11/2018,8.1,0
121044,05/11/2018,11.1,0
121044,06/11/2018,12.3,0
121044,07/11/2018,12.7,0
121044,08/11/2018,10.8,0
121044,09/11/2018,11.9,0
121044,10/11/2018,12.7,0
121044,11/11/2018,12.3,0
121044,12/11/2018,12.7,0
121044,13/11/2018,10.6,0
121044,14/11/2018,7.7,0
121044,15/11/2018,6.5,0
121044,16/11/2018,7.2,0
121044,17/11/2018,6.1,0
121044,18/11/2018,2.4,0
121044,19/11/2018,3.4,0
121044,20/11/2018,3.7,0
121044,21/11/2018,2.5,0
121044,22/11/2018,3.7,0
121044,23/11/2018,3.9,0
121044,24/11/2018,4.1,0
121044,25/11/2018,5.3,0
121044,26/11/2018,5.2,0
121044,27/11/2018,3.3,0
121044,28/11/2018,4.3,0
121044,29/11/2018,6.9,0
121044,30/11/2018,8.4,0
121044,01/12/2018,7.6,0
121044,02/12/2018,11.5,0
121044,03/12/2018,12.2,0
121044,04/12/2018,6.1,0
121044,05/12/2018,4.1,0
121044,06/12/2018,10,0
121044,07/12/2018,10.6,0
121044,08/12/2018,8.2,0
121044,09/12/2018,7.9,0
121044,10/12/2018,5,0
121044,11/12/2018,3.8,0
121044,12/12/2018,2.5,0
121044,13/12/2018,1,0
121044,14/12/2018,1.2,0
121044,15/12/2018,0.3,0
121044,16/12/2018,0.1,0
121044,17/12/2018,4.6,0
121044,18/12/2018,4.8,0
121044,19/12/2018,7.5,0
121044,20/12/2018,7.6,0
121044,21/12/2018,10.5,0
121044,22/12/2018,9.9,0
121044,23/12/2018,7.8,0
121044,24/12/2018,3.7,0
121044,25/12/2018,2.5,0
121044,26/12/2018,-0.3,0
121044,27/12/2018,2.2,0
121044,28/12/2018,1.2,0
121044,29/12/2018,4.6,0
121044,30/12/2018,7.5,0
121044,31/12/2018,8.5,0
121044,01/01/2019,6.7,0
121044,02/01/2019,3.2,0
121044,03/01/2019,2,0
121044,04/01/2019,2.7,0
121044,05/01/2019,5.5,0
121044,06/01/2019,5,0
121044,07/01/2019,4.7,0
121044,08/01/2019,6.2,0
121044,09/01/2019,3.1,0
121044,10/01/2019,1.1,0
121044,11/01/2019,3.6,0
121044,12/01/2019,6.1,0
121044,13/01/2019,7.7,0
121044,14/01/2019,4.4,0
121044,15/01/2019,4.8,0
121044,16/01/2019,5.4,0
121044,17/01/2019,4.2,0
121044,18/01/2019,0.5,0
121044,19/01/2019,-0.9,0
121044,20/01/2019,-3.1,0
121044,21/01/2019,-5,0
121044,22/01/2019,-3.4,0
121044,23/01/2019,-2,0
121044,24/01/2019,-3.1,0
121044,25/01/2019,-0.4,0
121044,26/01/2019,5.9,0
121044,27/01/2019,5.7,0
121044,28/01/2019,2.9,0
121044,29/01/2019,2,0
121044,30/01/2019,0.2,0
121044,31/01/2019,-1.1,0
121044,01/02/2019,2.2,0
121044,02/02/2019,1.6,0
121044,03/02/2019,1.8,0
121044,04/02/2019,2,0
121044,05/02/2019,3,0
121044,06/02/2019,4.8,0
121044,07/02/2019,6.6,0
121044,08/02/2019,7.3,0
121044,09/02/2019,8.6,0
121044,10/02/2019,7.6,0
121044,11/02/2019,3.8,0
121044,12/02/2019,2.6,0
121044,13/02/2019,3.1,0
121044,14/02/2019,5.8,0
121044,15/02/2019,9.4,0
121044,16/02/2019,8.9,0
121044,17/02/2019,8.7,0
121044,18/02/2019,8.7,0
121044,19/02/2019,7.7,0
121044,20/02/2019,6.3,0
121044,21/02/2019,8.5,0
121044,22/02/2019,9.6,0
121044,23/02/2019,6.3,0
121044,24/02/2019,7.5,0
121044,25/02/2019,9.3,0
121044,26/02/2019,9.1,0
121044,27/02/2019,10,0
121044,28/02/2019,8.3,0
121044,01/03/2019,7.2,0
121044,02/03/2019,7.7,0
121044,03/03/2019,10.8,0
121044,04/03/2019,9.8,0
121044,05/03/2019,6.2,0
121044,06/03/2019,10.2,0
121044,07/03/2019,10,0
121044,08/03/2019,7.8,0
121044,09/03/2019,9.8,0
121044,10/03/2019,7.9,0
121044,11/03/2019,4.4,0
121044,12/03/2019,6.4,0
121044,13/03/2019,5.9,0
121044,14/03/2019,6.6,0
121044,15/03/2019,9.2,0
121044,16/03/2019,9.3,0
121044,17/03/2019,7.5,0
121044,18/03/2019,4.8,0
121044,19/03/2019,3.9,0
121044,20/03/2019,6.2,0
121044,21/03/2019,9,0
121044,22/03/2019,11.6,0
121044,23/03/2019,8.4,0
121044,24/03/2019,7.8,0
121044,25/03/2019,6.3,0
121044,26/03/2019,6.7,0
121044,27/03/2019,6.9,0
121044,28/03/2019,8.1,0
121044,29/03/2019,10.5,0
121044,30/03/2019,11.9,0
121044,31/03/2019,8.8,0
121044,01/04/2019,9.6,0
121044,02/04/2019,11,0
121044,03/04/2019,7.4,0
121044,04/04/2019,5.5,0
121044,05/04/2019,6.5,0
121044,06/04/2019,11,0
121044,07/04/2019,13.1,0
121044,08/04/2019,11.4,0
121044,09/04/2019,12.2,0
121044,10/04/2019,9.1,0
121044,11/04/2019,6.1,0
121044,12/04/2019,4.1,0
121044,13/04/2019,3.2,0
121044,14/04/2019,5.1,0
121044,15/04/2019,11.1,0
121044,16/04/2019,12.7,0
121044,17/04/2019,13.1,0
121044,18/04/2019,17.1,0
121044,19/04/2019,17.8,0
121044,20/04/2019,18,0
121044,21/04/2019,17,0
121044,22/04/2019,18.1,0
121044,23/04/2019,16.5,0
121044,24/04/2019,17.4,0
121044,25/04/2019,14.3,0
121044,26/04/2019,11.7,0
121044,27/04/2019,9.1,0
121044,28/04/2019,8.6,0
121044,29/04/2019,9.1,0
121044,30/04/2019,12.9,0
121044,01/05/2019,9.8,0
121044,02/05/2019,9.9,0
121044,03/05/2019,9.1,0
121044,04/05/2019,5,0
121044,05/05/2019,5.4,0
121044,06/05/2019,6.6,0
121044,07/05/2019,8.6,0
121044,08/05/2019,9.4,0
121044,09/05/2019,11.2,0
121044,10/05/2019,11.2,0
121044,11/05/2019,10,0
121044,12/05/2019,8.5,0
121044,13/05/2019,9.8,0
121044,14/05/2019,10.6,0
121044,15/05/2019,10.7,0
121044,16/05/2019,10.2,0
