EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 14-12-2024
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TN   : minimum temperature in 0.1 &#176;C
23-27 Q_TN : Quality code for TN (0='valid'; 1='suspect'; 9='missing')

This is the series of GERMANY, KOLN-BONN (SOUID: 121045)
See file sources.txt for more info.



 SOUID,    DATE,   TN, Q_TN
121045,19750411,  -31,    0
121045,19750412,   43,    0
121045,19750413,   45,    0
121045,19750414,   89,    0
121045,19750415,   66,    0
121045,19750416,   64,    0
121045,19750417,   57,    0
121045,19750418,   88,    0
121045,19750419,   93,    0
121045,19750420,   90,    0
121045,19750421,   37,    0
121045,19750422,   50,    0
121045,19750423,   57,    0
121045,19750424,   82,    0
121045,19750425,   45,    0
121045,19750426,   63,    0
121045,19750427,   77,    0
121045,19750428,   38,    0
121045,19750429,   90,    0
121045,19750430,   79,    0
121045,19750501,    8,    0
121045,19750502,   56,    0
121045,19750503,   34,    0
121045,19750504,    7,    0
121045,19750505,   51,    0
121045,19750506,  101,    0
121045,19750507,  105,    0
121045,19750508,   50,    0
121045,19750509,   58,    0
121045,19750510,   73,    0
121045,19750511,   72,    0
121045,19750512,   53,    0
121045,19750513,   25,    0
121045,19750514,   59,    0
121045,19750515,   58,    0
121045,19750516,   87,    0
121045,19750517,  101,    0
121045,19750518,   87,    0
121045,19750519,   82,    0
121045,19750520,   34,    0
121045,19750521,   47,    0
121045,19750522,   24,    0
121045,19750523,    4,    0
121045,19750524,   60,    0
121045,19750525,   30,    0
121045,19750526,  108,    0
121045,19750527,   93,    0
121045,19750528,   92,    0
121045,19750529,   63,    0
121045,19750530,   88,    0
121045,19750531,   53,    0
121045,19750601,   -4,    0
121045,19750602,   16,    0
121045,19750603,   60,    0
121045,19750604,   74,    0
121045,19750605,   13,    0
121045,19750606,  117,    0
121045,19750607,   86,    0
121045,19750608,   46,    0
121045,19750609,   68,    0
121045,19750610,  134,    0
121045,19750611,  101,    0
121045,19750612,  106,    0
121045,19750613,  124,    0
121045,19750614,  145,    0
121045,19750615,  148,    0
121045,19750616,  112,    0
121045,19750617,   77,    0
121045,19750618,   84,    0
121045,19750619,  109,    0
121045,19750620,   90,    0
121045,19750621,  154,    0
121045,19750622,  159,    0
121045,19750623,  150,    0
121045,19750624,  173,    0
121045,19750625,  120,    0
121045,19750626,   73,    0
121045,19750627,   98,    0
121045,19750628,  110,    0
121045,19750629,   94,    0
121045,19750630,  106,    0
121045,19750701,   72,    0
121045,19750702,   82,    0
121045,19750703,  135,    0
121045,19750704,  155,    0
121045,19750705,  142,    0
121045,19750706,  123,    0
121045,19750707,  121,    0
121045,19750708,  172,    0
121045,19750709,  160,    0
121045,19750710,  149,    0
121045,19750711,  135,    0
121045,19750712,  155,    0
121045,19750713,  159,    0
121045,19750714,  150,    0
121045,19750715,  164,    0
121045,19750716,  150,    0
121045,19750717,  126,    0
121045,19750718,  135,    0
121045,19750719,  147,    0
121045,19750720,  141,    0
121045,19750721,  160,    0
121045,19750722,  130,    0
121045,19750723,  155,    0
121045,19750724,  139,    0
121045,19750725,  110,    0
121045,19750726,   95,    0
121045,19750727,  105,    0
121045,19750728,  110,    0
121045,19750729,  101,    0
121045,19750730,  125,    0
121045,19750731,  136,    0
121045,19750801,  168,    0
121045,19750802,  132,    0
121045,19750803,  124,    0
121045,19750804,  155,    0
121045,19750805,  163,    0
121045,19750806,  142,    0
121045,19750807,  156,    0
121045,19750808,  157,    0
121045,19750809,  191,    0
121045,19750810,  182,    0
121045,19750811,  172,    0
121045,19750812,  175,    0
121045,19750813,  116,    0
121045,19750814,  143,    0
121045,19750815,  187,    0
121045,19750816,  128,    0
121045,19750817,  142,    0
121045,19750818,  133,    0
121045,19750819,  107,    0
121045,19750820,  179,    0
121045,19750821,  150,    0
121045,19750822,  152,    0
121045,19750823,  122,    0
121045,19750824,   75,    0
121045,19750825,  132,    0
121045,19750826,   79,    0
121045,19750827,   79,    0
121045,19750828,  101,    0
121045,19750829,  100,    0
121045,19750830,  122,    0
121045,19750831,  146,    0
121045,19750901,  164,    0
121045,19750902,  131,    0
121045,19750903,  151,    0
121045,19750904,  124,    0
121045,19750905,  105,    0
121045,19750906,   86,    0
121045,19750907,   66,    0
121045,19750908,   78,    0
121045,19750909,  106,    0
121045,19750910,  151,    0
121045,19750911,  140,    0
121045,19750912,   92,    0
121045,19750913,   90,    0
121045,19750914,  112,    0
121045,19750915,   72,    0
121045,19750916,   67,    0
121045,19750917,  116,    0
121045,19750918,  156,    0
121045,19750919,  128,    0
121045,19750920,   78,    0
121045,19750921,  105,    0
121045,19750922,   54,    0
121045,19750923,   96,    0
121045,19750924,  135,    0
121045,19750925,  134,    0
121045,19750926,   84,    0
121045,19750927,   74,    0
121045,19750928,  139,    0
121045,19750929,  139,    0
121045,19750930,  144,    0
121045,19751001,   90,    0
121045,19751002,   50,    0
121045,19751003,  112,    0
121045,19751004,   78,    0
121045,19751005,   86,    0
121045,19751006,  119,    0
121045,19751007,   98,    0
121045,19751008,   86,    0
121045,19751009,   51,    0
121045,19751010,   -3,    0
121045,19751011,  -23,    0
121045,19751012,  -18,    0
121045,19751013,   29,    0
121045,19751014,   39,    0
121045,19751015,   53,    0
121045,19751016,   60,    0
121045,19751017,   15,    0
121045,19751018,   89,    0
121045,19751019,   76,    0
121045,19751020,   69,    0
121045,19751021,   51,    0
121045,19751022,   58,    0
121045,19751023,   24,    0
121045,19751024,   28,    0
121045,19751025,   21,    0
121045,19751026,   -7,    0
121045,19751027,   -3,    0
121045,19751028,   30,    0
121045,19751029,    6,    0
121045,19751030,   14,    0
121045,19751031,   39,    0
121045,19751101,   90,    0
121045,19751102,   51,    0
121045,19751103,    8,    0
121045,19751104,   56,    0
121045,19751105,   33,    0
121045,19751106,   56,    0
121045,19751107,   65,    0
121045,19751108,   11,    0
121045,19751109,    4,    0
121045,19751110,   19,    0
121045,19751111,  -12,    0
121045,19751112,    1,    0
121045,19751113,    7,    0
121045,19751114,  -51,    0
121045,19751115,   -9,    0
121045,19751116,   41,    0
121045,19751117,   70,    0
121045,19751118,   41,    0
121045,19751119,   11,    0
121045,19751120,   48,    0
121045,19751121,  -24,    0
121045,19751122,  -34,    0
121045,19751123,  -53,    0
121045,19751124,  -53,    0
121045,19751125,  -48,    0
121045,19751126,   -4,    0
121045,19751127,   32,    0
121045,19751128,   46,    0
121045,19751129,   30,    0
121045,19751130,   17,    0
121045,19751201,    7,    0
121045,19751202,   43,    0
121045,19751203,   13,    0
121045,19751204,  -15,    0
121045,19751205,   24,    0
121045,19751206,   54,    0
121045,19751207,   31,    0
121045,19751208,   51,    0
121045,19751209,  -20,    0
121045,19751210,   11,    0
121045,19751211,   21,    0
121045,19751212,   -6,    0
121045,19751213,  -33,    0
121045,19751214,  -90,    0
121045,19751215, -103,    0
121045,19751216,  -93,    0
121045,19751217,  -54,    0
121045,19751218,  -81,    0
121045,19751219, -110,    0
121045,19751220,  -14,    0
121045,19751221,    7,    0
121045,19751222,   16,    0
121045,19751223,   29,    0
121045,19751224,   27,    0
121045,19751225,   26,    0
121045,19751226,   26,    0
121045,19751227,   48,    0
121045,19751228,   23,    0
121045,19751229,  -13,    0
121045,19751230,  -16,    0
121045,19751231,  -16,    0
121045,19760101,   42,    0
121045,19760102,   47,    0
121045,19760103,   33,    0
121045,19760104,    8,    0
121045,19760105,   -4,    0
121045,19760106,   70,    0
121045,19760107,   60,    0
121045,19760108,   54,    0
121045,19760109,   60,    0
121045,19760110,   45,    0
121045,19760111,   82,    0
121045,19760112,   82,    0
121045,19760113,   73,    0
121045,19760114,   63,    0
121045,19760115,   55,    0
121045,19760116,   55,    0
121045,19760117,   42,    0
121045,19760118,   21,    0
121045,19760119,   33,    0
121045,19760120,   58,    0
121045,19760121,   50,    0
121045,19760122,   50,    0
121045,19760123,   27,    0
121045,19760124,    4,    0
121045,19760125,  -21,    0
121045,19760126,  -90,    0
121045,19760127,  -64,    0
121045,19760128, -137,    0
121045,19760129, -152,    0
121045,19760130, -117,    0
121045,19760131, -118,    0
121045,19760201,  -60,    0
121045,19760202,  -87,    0
121045,19760203,  -18,    0
121045,19760204,  -47,    0
121045,19760205,  -26,    0
121045,19760206,  -18,    0
121045,19760207,  -20,    0
121045,19760208,    1,    0
121045,19760209,   19,    0
121045,19760210,   23,    0
121045,19760211,    0,    0
121045,19760212,   -1,    0
121045,19760213,    4,    0
121045,19760214,  -13,    0
121045,19760215,  -26,    0
121045,19760216,  -62,    0
121045,19760217,  -32,    0
121045,19760218,   -3,    0
121045,19760219,    4,    0
121045,19760220,   36,    0
121045,19760221,   35,    0
121045,19760222,   23,    0
121045,19760223,   -7,    0
121045,19760224,    5,    0
121045,19760225,   30,    0
121045,19760226,   21,    0
121045,19760227,   35,    0
121045,19760228,   15,    0
121045,19760229,   -3,    0
121045,19760301,    1,    0
121045,19760302,  -43,    0
121045,19760303,  -36,    0
121045,19760304,  -11,    0
121045,19760305,  -44,    0
121045,19760306,  -52,    0
121045,19760307,  -69,    0
121045,19760308, -106,    0
121045,19760309,  -87,    0
121045,19760310,  -99,    0
121045,19760311,  -61,    0
121045,19760312,    9,    0
121045,19760313,   21,    0
121045,19760314,  -36,    0
121045,19760315,   -3,    0
121045,19760316,   13,    0
121045,19760317,   14,    0
121045,19760318,   53,    0
121045,19760319,  -13,    0
121045,19760320,  -65,    0
121045,19760321,  -49,    0
121045,19760322,  -50,    0
121045,19760323,  -51,    0
121045,19760324,  -67,    0
121045,19760325,   12,    0
121045,19760326,   42,    0
121045,19760327,  -12,    0
121045,19760328,   59,    0
121045,19760329,   10,    0
121045,19760330,   74,    0
121045,19760331,   53,    0
121045,19760401,   32,    0
121045,19760402,  100,    0
121045,19760403,   27,    0
121045,19760404,   27,    0
121045,19760405,   21,    0
121045,19760406,   21,    0
121045,19760407,  -23,    0
121045,19760408,   20,    0
121045,19760409,  -20,    0
121045,19760410,  -30,    0
121045,19760411,   -9,    0
121045,19760412,    0,    0
121045,19760413,   -1,    0
121045,19760414,   35,    0
121045,19760415,   -7,    0
121045,19760416,   54,    0
121045,19760417,   14,    0
121045,19760418,   28,    0
121045,19760419,   38,    0
121045,19760420,   34,    0
121045,19760421,   16,    0
121045,19760422,  -11,    0
121045,19760423,  -20,    0
121045,19760424,   15,    0
121045,19760425,   44,    0
121045,19760426,   58,    0
121045,19760427,   23,    0
121045,19760428,  -26,    0
121045,19760429,  -51,    0
121045,19760430,  -11,    0
121045,19760501,  -16,    0
121045,19760502,   11,    0
121045,19760503,   67,    0
121045,19760504,   44,    0
121045,19760505,   56,    0
121045,19760506,   69,    0
121045,19760507,   98,    0
121045,19760508,  123,    0
121045,19760509,  104,    0
121045,19760510,  123,    0
121045,19760511,  115,    0
121045,19760512,   65,    0
121045,19760513,   61,    0
121045,19760514,  -12,    0
121045,19760515,   39,    0
121045,19760516,  109,    0
121045,19760517,   51,    0
121045,19760518,  117,    0
121045,19760519,  107,    0
121045,19760520,   84,    0
121045,19760521,   84,    0
121045,19760522,   67,    0
121045,19760523,   50,    0
121045,19760524,   49,    0
121045,19760525,   46,    0
121045,19760526,   91,    0
121045,19760527,   80,    0
121045,19760528,  104,    0
121045,19760529,   60,    0
121045,19760530,   89,    0
121045,19760531,  118,    0
121045,19760601,  103,    0
121045,19760602,  104,    0
121045,19760603,   78,    0
121045,19760604,   76,    0
121045,19760605,   20,    0
121045,19760606,   61,    0
121045,19760607,   75,    0
121045,19760608,  112,    0
121045,19760609,  147,    0
121045,19760610,  137,    0
121045,19760611,  111,    0
121045,19760612,  130,    0
121045,19760613,  117,    0
121045,19760614,   89,    0
121045,19760615,  110,    0
121045,19760616,  122,    0
121045,19760617,   55,    0
121045,19760618,   73,    0
121045,19760619,  133,    0
121045,19760620,  147,    0
121045,19760621,  123,    0
121045,19760622,  107,    0
121045,19760623,  108,    0
121045,19760624,  137,    0
121045,19760625,  144,    0
121045,19760626,  153,    0
121045,19760627,  146,    0
121045,19760628,  156,    0
121045,19760629,  155,    0
121045,19760630,  138,    0
121045,19760701,  142,    0
121045,19760702,  118,    0
121045,19760703,  161,    0
121045,19760704,  162,    0
121045,19760705,  146,    0
121045,19760706,  194,    0
121045,19760707,  134,    0
121045,19760708,  129,    0
121045,19760709,  105,    0
121045,19760710,  152,    0
121045,19760711,  127,    0
121045,19760712,  151,    0
121045,19760713,  152,    0
121045,19760714,  140,    0
121045,19760715,  152,    0
121045,19760716,  180,    0
121045,19760717,  174,    0
121045,19760718,  191,    0
121045,19760719,  170,    0
121045,19760720,  180,    0
121045,19760721,  122,    0
121045,19760722,  126,    0
121045,19760723,   84,    0
121045,19760724,  110,    0
121045,19760725,  100,    0
121045,19760726,   84,    0
121045,19760727,  122,    0
121045,19760728,  114,    0
121045,19760729,   83,    0
121045,19760730,   83,    0
121045,19760731,  112,    0
121045,19760801,   80,    0
121045,19760802,   97,    0
121045,19760803,  122,    0
121045,19760804,  131,    0
121045,19760805,  111,    0
121045,19760806,  104,    0
121045,19760807,  117,    0
121045,19760808,   82,    0
121045,19760809,  102,    0
121045,19760810,  136,    0
121045,19760811,  118,    0
121045,19760812,  106,    0
121045,19760813,  124,    0
121045,19760814,   95,    0
121045,19760815,  103,    0
121045,19760816,   83,    0
121045,19760817,  101,    0
121045,19760818,   90,    0
121045,19760819,   89,    0
121045,19760820,   96,    0
121045,19760821,  122,    0
121045,19760822,  102,    0
121045,19760823,   96,    0
121045,19760824,   89,    0
121045,19760825,  107,    0
121045,19760826,   70,    0
121045,19760827,  142,    0
121045,19760828,   92,    0
121045,19760829,  146,    0
121045,19760830,  159,    0
121045,19760831,  110,    0
121045,19760901,  118,    0
121045,19760902,  110,    0
121045,19760903,   99,    0
121045,19760904,   58,    0
121045,19760905,  115,    0
121045,19760906,   53,    0
121045,19760907,   58,    0
121045,19760908,   67,    0
121045,19760909,  109,    0
121045,19760910,   74,    0
121045,19760911,   77,    0
121045,19760912,  135,    0
121045,19760913,  123,    0
121045,19760914,   74,    0
121045,19760915,   92,    0
121045,19760916,   90,    0
121045,19760917,   90,    0
121045,19760918,   61,    0
121045,19760919,   86,    0
121045,19760920,   71,    0
121045,19760921,   82,    0
121045,19760922,   48,    0
121045,19760923,   66,    0
121045,19760924,  132,    0
121045,19760925,  130,    0
121045,19760926,  153,    0
121045,19760927,  124,    0
121045,19760928,  156,    0
121045,19760929,  123,    0
121045,19760930,  118,    0
121045,19761001,  128,    0
121045,19761002,  130,    0
121045,19761003,  119,    0
121045,19761004,  110,    0
121045,19761005,   64,    0
121045,19761006,   63,    0
121045,19761007,  135,    0
121045,19761008,  123,    0
121045,19761009,  116,    0
121045,19761010,  100,    0
121045,19761011,  130,    0
121045,19761012,  109,    0
121045,19761013,   97,    0
121045,19761014,   91,    0
121045,19761015,   69,    0
121045,19761016,   34,    0
121045,19761017,  -11,    0
121045,19761018,   54,    0
121045,19761019,   70,    0
121045,19761020,  100,    0
121045,19761021,  104,    0
121045,19761022,   94,    0
121045,19761023,   89,    0
121045,19761024,  101,    0
121045,19761025,   50,    0
121045,19761026,   24,    0
121045,19761027,   14,    0
121045,19761028,   49,    0
121045,19761029,   58,    0
121045,19761030,    7,    0
121045,19761031,   57,    1
121045,19761101,   -2,    0
121045,19761102,   74,    0
121045,19761103,   35,    0
121045,19761104,   10,    0
121045,19761105,   -1,    0
121045,19761106,   45,    0
121045,19761107,   50,    0
121045,19761108,   28,    0
121045,19761109,   75,    0
121045,19761110,   79,    0
121045,19761111,   55,    0
121045,19761112,   -5,    0
121045,19761113,   33,    0
121045,19761114,   17,    0
121045,19761115,   56,    0
121045,19761116,   50,    0
121045,19761117,   53,    0
121045,19761118,   64,    0
121045,19761119,   13,    0
121045,19761120,   22,    0
121045,19761121,  -61,    0
121045,19761122,  -32,    0
121045,19761123,   25,    0
121045,19761124,   25,    0
121045,19761125,   60,    0
121045,19761126,   65,    0
121045,19761127,   60,    0
121045,19761128,   22,    0
121045,19761129,   61,    0
121045,19761130,   53,    0
121045,19761201,   27,    0
121045,19761202,   12,    0
121045,19761203,   -3,    0
121045,19761204,  -22,    0
121045,19761205,  -50,    0
121045,19761206,  -44,    0
121045,19761207,   44,    0
121045,19761208,   27,    0
121045,19761209,   27,    0
121045,19761210,  -32,    0
121045,19761211,  -11,    0
121045,19761212,   -7,    0
121045,19761213,  -28,    0
121045,19761214,  -30,    0
121045,19761215,  -44,    0
121045,19761216,  -64,    0
121045,19761217,  -56,    0
121045,19761218,   -5,    0
121045,19761219,   23,    0
121045,19761220,   24,    0
121045,19761221,   11,    0
121045,19761222,   -1,    0
121045,19761223,    2,    0
121045,19761224,  -30,    0
121045,19761225,  -86,    0
121045,19761226,  -97,    0
121045,19761227,  -94,    0
121045,19761228, -101,    0
121045,19761229, -121,    0
121045,19761230, -114,    0
121045,19761231,  -73,    0
121045,19770101,   15,    0
121045,19770102,   12,    0
121045,19770103,  -21,    0
121045,19770104,  -14,    0
121045,19770105,  -38,    0
121045,19770106,  -31,    0
121045,19770107,    1,    0
121045,19770108,   16,    0
121045,19770109,   23,    0
121045,19770110,  -10,    0
121045,19770111,  -25,    0
121045,19770112,  -43,    0
121045,19770113,  -26,    0
121045,19770114,   -1,    0
121045,19770115,   15,    0
121045,19770116,   16,    0
121045,19770117,  -12,    0
121045,19770118,  -44,    0
121045,19770119,  -33,    0
121045,19770120,  -12,    0
121045,19770121,   12,    0
121045,19770122,   35,    0
121045,19770123,   47,    0
121045,19770124,   37,    0
121045,19770125,   32,    0
121045,19770126,   65,    0
121045,19770127,   55,    0
121045,19770128,   52,    0
121045,19770129,    6,    0
121045,19770130,  -54,    0
121045,19770131,  -86,    0
121045,19770201,  -83,    0
121045,19770202,  -46,    0
121045,19770203,  -42,    0
121045,19770204,   29,    0
121045,19770205,   39,    0
121045,19770206,   40,    0
121045,19770207,   64,    0
121045,19770208,   59,    0
121045,19770209,   -1,    0
121045,19770210,   30,    0
121045,19770211,   54,    0
121045,19770212,   43,    0
121045,19770213,   25,    0
121045,19770214,   23,    0
121045,19770215,   20,    0
121045,19770216,    7,    0
121045,19770217,   -8,    0
121045,19770218,   48,    0
121045,19770219,   40,    0
121045,19770220,   35,    0
121045,19770221,   63,    0
121045,19770222,   34,    0
121045,19770223,   46,    0
121045,19770224,   40,    0
121045,19770225,   62,    0
121045,19770226,  -32,    0
121045,19770227,  -47,    0
121045,19770228,  -76,    0
121045,19770301,  -70,    0
121045,19770302,    3,    0
121045,19770303,   35,    0
121045,19770304,   70,    0
121045,19770305,   37,    0
121045,19770306,   31,    0
121045,19770307,   21,    0
121045,19770308,   77,    0
121045,19770309,   28,    0
121045,19770310,   78,    0
121045,19770311,   62,    0
121045,19770312,   26,    0
121045,19770313,   10,    0
121045,19770314,   44,    0
121045,19770315,   44,    0
121045,19770316,   51,    0
121045,19770317,   86,    0
121045,19770318,   61,    0
121045,19770319,   41,    0
121045,19770320,   16,    0
121045,19770321,   60,    0
121045,19770322,   32,    0
121045,19770323,    6,    0
121045,19770324,   57,    0
121045,19770325,   57,    0
121045,19770326,   55,    0
121045,19770327,   76,    0
121045,19770328,   -3,    0
121045,19770329,  -40,    0
121045,19770330,  -61,    0
121045,19770331,  -76,    0
121045,19770401,   30,    0
121045,19770402,   63,    0
121045,19770403,   15,    0
121045,19770404,  -25,    0
121045,19770405,  -17,    0
121045,19770406,   52,    0
121045,19770407,    4,    0
121045,19770408,  -17,    0
121045,19770409,  -40,    0
121045,19770410,  -26,    0
121045,19770411,  -11,    0
121045,19770412,   -3,    0
121045,19770413,   60,    0
121045,19770414,   15,    0
121045,19770415,   30,    0
121045,19770416,    2,    0
121045,19770417,    4,    0
121045,19770418,    4,    0
121045,19770419,  -10,    0
121045,19770420,  -31,    0
121045,19770421,   30,    0
121045,19770422,  100,    0
121045,19770423,   84,    0
121045,19770424,   63,    0
121045,19770425,   19,    0
121045,19770426,  106,    0
121045,19770427,   69,    0
121045,19770428,    6,    0
121045,19770429,   76,    0
121045,19770430,   35,    0
121045,19770501,   69,    0
121045,19770502,   20,    0
121045,19770503,   80,    0
121045,19770504,  106,    0
121045,19770505,   83,    0
121045,19770506,   43,    0
121045,19770507,   38,    0
121045,19770508,   66,    0
121045,19770509,   15,    0
121045,19770510,   84,    0
121045,19770511,   70,    0
121045,19770512,  105,    0
121045,19770513,   84,    0
121045,19770514,   31,    0
121045,19770515,   34,    0
121045,19770516,   56,    0
121045,19770517,   46,    0
121045,19770518,   93,    0
121045,19770519,  119,    0
121045,19770520,   90,    0
121045,19770521,   85,    0
121045,19770522,   43,    0
121045,19770523,   44,    0
121045,19770524,   57,    0
121045,19770525,   74,    0
121045,19770526,  120,    0
121045,19770527,   45,    0
121045,19770528,   57,    0
121045,19770529,   71,    0
121045,19770530,   81,    0
121045,19770531,   26,    0
121045,19770601,   13,    0
121045,19770602,   38,    0
121045,19770603,   56,    0
121045,19770604,   86,    0
121045,19770605,  114,    0
121045,19770606,  104,    0
121045,19770607,  104,    0
121045,19770608,  102,    0
121045,19770609,  111,    0
121045,19770610,  127,    0
121045,19770611,   77,    0
121045,19770612,  100,    0
121045,19770613,  150,    0
121045,19770614,  152,    0
121045,19770615,  147,    0
121045,19770616,  138,    0
121045,19770617,  150,    0
121045,19770618,  156,    0
121045,19770619,  145,    0
121045,19770620,  125,    0
121045,19770621,  116,    0
121045,19770622,  132,    0
121045,19770623,  102,    0
121045,19770624,  114,    0
121045,19770625,  154,    0
121045,19770626,  128,    0
121045,19770627,  119,    0
121045,19770628,   88,    0
121045,19770629,  132,    0
121045,19770630,  102,    0
121045,19770701,  116,    0
121045,19770702,  127,    0
121045,19770703,  118,    0
121045,19770704,  139,    0
121045,19770705,  121,    0
121045,19770706,  137,    0
121045,19770707,  136,    0
121045,19770708,  128,    0
121045,19770709,  158,    0
121045,19770710,  115,    0
121045,19770711,  123,    0
121045,19770712,  119,    0
121045,19770713,  160,    0
121045,19770714,  126,    0
121045,19770715,  116,    0
121045,19770716,   54,    0
121045,19770717,   80,    0
121045,19770718,  135,    0
121045,19770719,  133,    0
121045,19770720,  134,    0
121045,19770721,  109,    0
121045,19770722,  106,    0
121045,19770723,  135,    0
121045,19770724,  126,    0
121045,19770725,  122,    0
121045,19770726,  114,    0
121045,19770727,  119,    0
121045,19770728,   84,    0
121045,19770729,  130,    0
121045,19770730,  106,    0
121045,19770731,  152,    0
121045,19770801,  117,    0
121045,19770802,   82,    0
121045,19770803,   90,    0
121045,19770804,  138,    0
121045,19770805,  119,    0
121045,19770806,  133,    0
121045,19770807,  128,    0
121045,19770808,  143,    0
121045,19770809,  102,    0
121045,19770810,  109,    0
121045,19770811,  106,    0
121045,19770812,   98,    0
121045,19770813,  146,    0
121045,19770814,  124,    0
121045,19770815,  121,    0
121045,19770816,  134,    0
121045,19770817,  154,    0
121045,19770818,  132,    0
121045,19770819,   96,    0
121045,19770820,  109,    0
121045,19770821,  128,    0
121045,19770822,  125,    0
121045,19770823,  129,    0
121045,19770824,  130,    0
121045,19770825,  132,    0
121045,19770826,  139,    0
121045,19770827,  107,    0
121045,19770828,  105,    0
121045,19770829,   88,    0
121045,19770830,  119,    0
121045,19770831,  152,    0
121045,19770901,  123,    0
121045,19770902,  110,    0
121045,19770903,  114,    0
121045,19770904,   89,    0
121045,19770905,   93,    0
121045,19770906,  102,    0
121045,19770907,  161,    0
121045,19770908,  119,    0
121045,19770909,  102,    0
121045,19770910,   64,    0
121045,19770911,  137,    0
121045,19770912,   97,    0
121045,19770913,   40,    0
121045,19770914,   18,    0
121045,19770915,   60,    0
121045,19770916,   70,    0
121045,19770917,   25,    0
121045,19770918,   11,    0
121045,19770919,   25,    0
121045,19770920,    7,    0
121045,19770921,   75,    0
121045,19770922,   84,    0
121045,19770923,   79,    0
121045,19770924,   47,    0
121045,19770925,   77,    0
121045,19770926,   69,    0
121045,19770927,   53,    0
121045,19770928,   88,    0
121045,19770929,  128,    0
121045,19770930,  113,    0
121045,19771001,   74,    0
121045,19771002,   64,    0
121045,19771003,   50,    0
121045,19771004,   30,    0
121045,19771005,  103,    0
121045,19771006,  121,    0
121045,19771007,  135,    0
121045,19771008,  120,    0
121045,19771009,   95,    0
121045,19771010,   93,    0
121045,19771011,   71,    0
121045,19771012,   36,    0
121045,19771013,   58,    0
121045,19771014,   52,    0
121045,19771015,   27,    0
121045,19771016,   57,    0
121045,19771017,   64,    0
121045,19771018,   44,    0
121045,19771019,   64,    0
121045,19771020,   88,    0
121045,19771021,  110,    0
121045,19771022,  134,    0
121045,19771023,  139,    0
121045,19771024,   47,    0
121045,19771025,  100,    0
121045,19771026,   65,    0
121045,19771027,   62,    0
121045,19771028,   95,    0
121045,19771029,   50,    0
121045,19771030,   37,    0
121045,19771031,   64,    0
121045,19771101,   33,    0
121045,19771102,   29,    0
121045,19771103,  104,    0
121045,19771104,   61,    0
121045,19771105,   47,    0
121045,19771106,   99,    0
121045,19771107,   95,    0
121045,19771108,   83,    0
121045,19771109,  104,    0
121045,19771110,  105,    0
121045,19771111,   77,    0
121045,19771112,   46,    0
121045,19771113,   39,    0
121045,19771114,   30,    0
121045,19771115,   25,    0
121045,19771116,   40,    0
121045,19771117,   20,    0
121045,19771118,   27,    0
121045,19771119,   17,    0
121045,19771120,   39,    0
121045,19771121,   25,    0
121045,19771122,   16,    0
121045,19771123,   18,    0
121045,19771124,   47,    0
121045,19771125,   30,    0
121045,19771126,  -20,    0
121045,19771127,  -43,    0
121045,19771128,  -40,    0
121045,19771129,  -38,    0
121045,19771130,  -54,    0
121045,19771201,  -34,    0
121045,19771202,  -40,    0
121045,19771203,  -61,    0
121045,19771204,  -42,    0
121045,19771205,  -60,    0
121045,19771206,  -59,    0
121045,19771207,  -30,    0
121045,19771208,   44,    0
121045,19771209,   37,    0
121045,19771210,   37,    0
121045,19771211,   50,    0
121045,19771212,   59,    0
121045,19771213,   55,    0
121045,19771214,   40,    0
121045,19771215,   58,    0
121045,19771216,   10,    0
121045,19771217,   -8,    0
121045,19771218,  -14,    0
121045,19771219,  -15,    0
121045,19771220,  -25,    0
121045,19771221,  -28,    0
121045,19771222,   13,    0
121045,19771223,   16,    0
121045,19771224,   98,    0
121045,19771225,   64,    0
121045,19771226,   27,    0
121045,19771227,   45,    0
121045,19771228,   22,    0
121045,19771229,   35,    0
121045,19771230,   14,    0
121045,19771231,   25,    0
121045,19780101,   10,    0
121045,19780102,   53,    0
121045,19780103,    9,    0
121045,19780104,    3,    0
121045,19780105,  -66,    0
121045,19780106,  -13,    0
121045,19780107,    0,    0
121045,19780108,  -36,    0
121045,19780109,  -13,    0
121045,19780110,   23,    0
121045,19780111,   36,    0
121045,19780112,   14,    0
121045,19780113,   10,    0
121045,19780114,  -22,    0
121045,19780115,  -29,    0
121045,19780116,   -5,    0
121045,19780117,  -24,    0
121045,19780118,  -28,    0
121045,19780119,  -18,    0
121045,19780120,  -23,    0
121045,19780121,  -30,    0
121045,19780122,  -37,    0
121045,19780123,  -37,    0
121045,19780124,   14,    0
121045,19780125,   36,    0
121045,19780126,   -1,    0
121045,19780127,    4,    0
121045,19780128,   25,    0
121045,19780129,   31,    0
121045,19780130,   22,    0
121045,19780131,  -24,    0
121045,19780201,  -26,    0
121045,19780202,   -3,    0
121045,19780203,  -12,    0
121045,19780204,  -24,    0
121045,19780205,  -35,    0
121045,19780206,   -1,    0
