EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 14-12-2024
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : precipitation amount in 0.1 mm
23-27 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the series of GERMANY, KOLN-BONN (SOUID: 121042)
See file sources.txt for more info.



 SOUID,    DATE,   RR, Q_RR
121042,19731227,    3,    0
121042,19731228,   12,    0
121042,19731229,    0,    0
121042,19731230,    2,    0
121042,19731231,    0,    0
121042,19740101,    0,    0
121042,19740102,    0,    0
121042,19740103,    0,    0
121042,19740104,   56,    0
121042,19740105,   34,    0
121042,19740106,   19,    0
121042,19740107,   76,    0
121042,19740108,    6,    0
121042,19740109,   10,    0
121042,19740110,   23,    0
121042,19740111,   12,    0
121042,19740112,    8,    0
121042,19740113,    2,    0
121042,19740114,   23,    0
121042,19740115,    0,    0
121042,19740116,   43,    0
121042,19740117,   67,    0
121042,19740118,   91,    0
121042,19740119,    4,    0
121042,19740120,    0,    0
121042,19740121,    0,    0
121042,19740122,   38,    0
121042,19740123,   24,    0
121042,19740124,    2,    0
121042,19740125,    0,    0
121042,19740126,    0,    0
121042,19740127,    6,    0
121042,19740128,   83,    0
121042,19740129,   23,    0
121042,19740130,    0,    0
121042,19740131,   19,    0
121042,19740201,    0,    0
121042,19740202,    0,    0
121042,19740203,    0,    0
121042,19740204,    3,    0
121042,19740205,   86,    0
121042,19740206,  121,    0
121042,19740207,   11,    0
121042,19740208,  112,    0
121042,19740209,   23,    0
121042,19740210,    0,    0
121042,19740211,    0,    0
121042,19740212,   14,    0
121042,19740213,    1,    0
121042,19740214,    1,    0
121042,19740215,    5,    0
121042,19740216,    0,    0
121042,19740217,    0,    0
121042,19740218,    0,    0
121042,19740219,    0,    0
121042,19740220,    0,    0
121042,19740221,   18,    0
121042,19740222,   47,    0
121042,19740223,    3,    0
121042,19740224,    0,    0
121042,19740225,    0,    0
121042,19740226,    0,    0
121042,19740227,    0,    0
121042,19740228,    0,    0
121042,19740301,   23,    0
121042,19740302,   63,    0
121042,19740303,    0,    0
121042,19740304,   16,    0
121042,19740305,   42,    0
121042,19740306,    0,    0
121042,19740307,    0,    0
121042,19740308,    2,    0
121042,19740309,    0,    0
121042,19740310,    0,    0
121042,19740311,    8,    0
121042,19740312,   73,    0
121042,19740313,   14,    0
121042,19740314,   37,    0
121042,19740315,   55,    0
121042,19740316,   35,    0
121042,19740317,   76,    0
121042,19740318,   22,    0
121042,19740319,   16,    0
121042,19740320,   51,    0
121042,19740321,    0,    0
121042,19740322,    0,    0
121042,19740323,    0,    0
121042,19740324,    4,    0
121042,19740325,    0,    0
121042,19740326,    0,    0
121042,19740327,    0,    0
121042,19740328,  107,    0
121042,19740329,    5,    0
121042,19740330,    0,    0
121042,19740331,    0,    0
121042,19740401,    0,    0
121042,19740402,    0,    0
121042,19740403,    0,    0
121042,19740404,    0,    0
121042,19740405,    0,    0
121042,19740406,    0,    0
121042,19740407,    0,    0
121042,19740408,    0,    0
121042,19740409,    0,    0
121042,19740410,    0,    0
121042,19740411,    0,    0
121042,19740412,    0,    0
121042,19740413,    0,    0
121042,19740414,    0,    0
121042,19740415,    0,    0
121042,19740416,    0,    0
121042,19740417,    0,    0
121042,19740418,    0,    0
121042,19740419,    0,    0
121042,19740420,    0,    0
121042,19740421,    0,    0
121042,19740422,    0,    0
121042,19740423,   28,    0
121042,19740424,   23,    0
121042,19740425,  198,    0
121042,19740426,    2,    0
121042,19740427,    0,    0
121042,19740428,    0,    0
121042,19740429,   73,    0
121042,19740430,   36,    0
121042,19740501,    1,    0
121042,19740502,    2,    0
121042,19740503,    0,    0
121042,19740504,   31,    0
121042,19740505,   56,    0
121042,19740506,   10,    0
121042,19740507,    0,    0
121042,19740508,    0,    0
121042,19740509,    0,    0
121042,19740510,   13,    0
121042,19740511,    0,    0
121042,19740512,    0,    0
121042,19740513,   53,    0
121042,19740514,   10,    0
121042,19740515,    1,    0
121042,19740516,    0,    0
121042,19740517,    0,    0
121042,19740518,    0,    0
121042,19740519,    0,    0
121042,19740520,    0,    0
121042,19740521,   26,    0
121042,19740522,   16,    0
121042,19740523,   31,    0
121042,19740524,   29,    0
121042,19740525,    0,    0
121042,19740526,    0,    0
121042,19740527,    0,    0
121042,19740528,    0,    0
121042,19740529,    0,    0
121042,19740530,   72,    0
121042,19740531,  265,    0
121042,19740601,    0,    0
121042,19740602,    0,    0
121042,19740603,   20,    0
121042,19740604,    0,    0
121042,19740605,   22,    0
121042,19740606,    9,    0
121042,19740607,    3,    0
121042,19740608,   99,    0
121042,19740609,    4,    0
121042,19740610,   18,    0
121042,19740611,   28,    0
121042,19740612,    4,    0
121042,19740613,    0,    0
121042,19740614,   42,    0
121042,19740615,   55,    0
121042,19740616,    4,    0
121042,19740617,   43,    0
121042,19740618,    1,    0
121042,19740619,    0,    0
121042,19740620,    0,    0
121042,19740621,    0,    0
121042,19740622,    0,    0
121042,19740623,    0,    0
121042,19740624,    0,    0
121042,19740625,    0,    0
121042,19740626,   70,    0
121042,19740627,  101,    0
121042,19740628,    1,    0
121042,19740629,   53,    0
121042,19740630,  123,    0
121042,19740701,   28,    0
121042,19740702,  114,    0
121042,19740703,   62,    0
121042,19740704,    7,    0
121042,19740705,    0,    0
121042,19740706,   56,    0
121042,19740707,    0,    0
121042,19740708,    0,    0
121042,19740709,   53,    0
121042,19740710,   45,    0
121042,19740711,   55,    0
121042,19740712,    0,    0
121042,19740713,   95,    0
121042,19740714,    6,    0
121042,19740715,  110,    0
121042,19740716,   26,    0
121042,19740717,  136,    0
121042,19740718,    0,    0
121042,19740719,   20,    0
121042,19740720,   27,    0
121042,19740721,    0,    0
121042,19740722,    0,    0
121042,19740723,   78,    0
121042,19740724,  127,    0
121042,19740725,   34,    0
121042,19740726,    0,    0
121042,19740727,    0,    0
121042,19740728,    0,    0
121042,19740729,    0,    0
121042,19740730,    0,    0
121042,19740731,    0,    0
121042,19740801,    0,    0
121042,19740802,    0,    0
121042,19740803,  114,    0
121042,19740804,   21,    0
121042,19740805,    4,    0
121042,19740806,    0,    0
121042,19740807,    1,    0
121042,19740808,    0,    0
121042,19740809,   45,    0
121042,19740810,  238,    0
121042,19740811,   99,    0
121042,19740812,   13,    0
121042,19740813,    0,    0
121042,19740814,    0,    0
121042,19740815,    0,    0
121042,19740816,    0,    0
121042,19740817,    0,    0
121042,19740818,    0,    0
121042,19740819,    0,    0
121042,19740820,    0,    0
121042,19740821,    0,    0
121042,19740822,    0,    0
121042,19740823,    0,    0
121042,19740824,    0,    0
121042,19740825,    0,    0
121042,19740826,   30,    0
121042,19740827,    0,    0
121042,19740828,    0,    0
121042,19740829,    0,    0
121042,19740830,    0,    0
121042,19740831,   55,    0
121042,19740901,    4,    0
121042,19740902,   26,    0
121042,19740903,    0,    0
121042,19740904,   47,    0
121042,19740905,    3,    0
121042,19740906,   44,    0
121042,19740907,   17,    0
121042,19740908,    1,    0
121042,19740909,   78,    0
121042,19740910,    0,    0
121042,19740911,    0,    0
121042,19740912,    0,    0
121042,19740913,    0,    0
121042,19740914,    0,    0
121042,19740915,   38,    0
121042,19740916,    0,    0
121042,19740917,   67,    0
121042,19740918,    7,    0
121042,19740919,    0,    0
121042,19740920,    0,    0
121042,19740921,   11,    0
121042,19740922,    1,    0
121042,19740923,   16,    0
121042,19740924,    7,    0
121042,19740925,  108,    0
121042,19740926,   31,    0
121042,19740927,   61,    0
121042,19740928,    0,    0
121042,19740929,   25,    0
121042,19740930,    0,    0
121042,19741001,   80,    0
121042,19741002,    7,    0
121042,19741003,   14,    0
121042,19741004,    7,    0
121042,19741005,   41,    0
121042,19741006,    5,    0
121042,19741007,   31,    0
121042,19741008,   20,    0
121042,19741009,   30,    0
121042,19741010,   11,    0
121042,19741011,    0,    0
121042,19741012,   10,    0
121042,19741013,  115,    0
121042,19741014,   15,    0
121042,19741015,    0,    0
121042,19741016,    1,    0
121042,19741017,    0,    0
121042,19741018,   87,    0
121042,19741019,   56,    0
121042,19741020,   31,    0
121042,19741021,   30,    0
121042,19741022,  176,    0
121042,19741023,    5,    0
121042,19741024,    4,    0
121042,19741025,   49,    0
121042,19741026,   35,    0
121042,19741027,   56,    0
121042,19741028,   59,    0
121042,19741029,    9,    0
121042,19741030,   57,    0
121042,19741031,    5,    0
121042,19741101,    3,    0
121042,19741102,   24,    0
121042,19741103,   50,    0
121042,19741104,    0,    0
121042,19741105,    0,    0
121042,19741106,    0,    0
121042,19741107,    0,    0
121042,19741108,    3,    0
121042,19741109,    6,    0
121042,19741110,   26,    0
121042,19741111,    0,    0
121042,19741112,   10,    0
121042,19741113,    0,    0
121042,19741114,    0,    0
121042,19741115,    1,    0
121042,19741116,   18,    0
121042,19741117,    0,    0
121042,19741118,   18,    0
121042,19741119,    4,    0
121042,19741120,   29,    0
121042,19741121,    4,    0
121042,19741122,  226,    0
121042,19741123,   53,    0
121042,19741124,   56,    0
121042,19741125,   14,    0
121042,19741126,    7,    0
121042,19741127,   42,    0
121042,19741128,  145,    0
121042,19741129,   78,    0
121042,19741130,   76,    0
121042,19741201,   45,    0
121042,19741202,    1,    0
121042,19741203,    5,    0
121042,19741204,   33,    0
121042,19741205,   38,    0
121042,19741206,   49,    0
121042,19741207,  127,    0
121042,19741208,   58,    0
121042,19741209,   16,    0
121042,19741210,   18,    0
121042,19741211,   60,    0
121042,19741212,  142,    0
121042,19741213,    1,    0
121042,19741214,   41,    0
121042,19741215,    1,    0
121042,19741216,   61,    0
121042,19741217,   14,    0
121042,19741218,   90,    0
121042,19741219,   13,    0
121042,19741220,    0,    0
121042,19741221,    0,    0
121042,19741222,    0,    0
121042,19741223,    0,    0
121042,19741224,    4,    0
121042,19741225,  111,    0
121042,19741226,   39,    0
121042,19741227,  145,    0
121042,19741228,    1,    0
121042,19741229,   27,    0
121042,19741230,    6,    0
121042,19741231,   29,    0
121042,19750101,   21,    0
121042,19750102,    0,    0
121042,19750103,    0,    0
121042,19750104,    0,    0
121042,19750105,   31,    0
121042,19750106,    4,    0
121042,19750107,  145,    0
121042,19750108,    0,    0
121042,19750109,    2,    0
121042,19750110,    0,    0
121042,19750111,    0,    0
121042,19750112,    2,    0
121042,19750113,    0,    0
121042,19750114,    0,    0
121042,19750115,    0,    0
121042,19750116,    0,    0
121042,19750117,   35,    0
121042,19750118,    7,    0
121042,19750119,    1,    0
121042,19750120,    1,    0
121042,19750121,    0,    0
121042,19750122,   21,    0
121042,19750123,   42,    0
121042,19750124,    0,    0
121042,19750125,   68,    0
121042,19750126,   34,    0
121042,19750127,   54,    0
121042,19750128,  107,    0
121042,19750129,   64,    0
121042,19750130,   15,    0
121042,19750131,  129,    0
121042,19750201,    2,    0
121042,19750202,    2,    0
121042,19750203,    0,    0
121042,19750204,    0,    0
121042,19750205,    0,    0
121042,19750206,    0,    0
121042,19750207,    0,    0
121042,19750208,    0,    0
121042,19750209,    0,    0
121042,19750210,    0,    0
121042,19750211,    3,    0
121042,19750212,   10,    0
121042,19750213,   14,    0
121042,19750214,    1,    0
121042,19750215,    0,    0
121042,19750216,    0,    0
121042,19750217,   12,    0
121042,19750218,  158,    0
121042,19750219,    6,    0
121042,19750220,    0,    0
121042,19750221,    0,    0
121042,19750222,    0,    0
121042,19750223,    0,    0
121042,19750224,    0,    0
121042,19750225,    0,    0
121042,19750226,    0,    0
121042,19750227,    0,    0
121042,19750228,    0,    0
121042,19750301,    0,    0
121042,19750302,   19,    0
121042,19750303,    5,    0
121042,19750304,   20,    0
121042,19750305,    3,    0
121042,19750306,   24,    0
121042,19750307,  104,    0
121042,19750308,    0,    0
121042,19750309,    1,    0
121042,19750310,   52,    0
121042,19750311,    4,    0
121042,19750312,    2,    0
121042,19750313,    6,    0
121042,19750314,   33,    0
121042,19750315,   26,    0
121042,19750316,   10,    0
121042,19750317,   66,    0
121042,19750318,    0,    0
121042,19750319,   27,    0
121042,19750320,    3,    0
121042,19750321,    0,    0
121042,19750322,    0,    0
121042,19750323,    0,    0
121042,19750324,   47,    0
121042,19750325,    0,    0
121042,19750326,  122,    0
121042,19750327,   65,    0
121042,19750328,   30,    0
121042,19750329,    2,    0
121042,19750330,   55,    0
121042,19750331,    0,    0
121042,19750401,    7,    0
121042,19750402,  157,    0
121042,19750403,   76,    0
121042,19750404,   19,    0
121042,19750405,   28,    0
121042,19750406,   25,    0
121042,19750407,    2,    0
121042,19750408,    1,    0
121042,19750409,    2,    0
121042,19750410,    5,    0
121042,19750411,   21,    0
121042,19750412,   59,    0
121042,19750413,   11,    0
121042,19750414,   35,    0
121042,19750415,   42,    0
121042,19750416,   10,    0
121042,19750417,    3,    0
121042,19750418,    0,    0
121042,19750419,   25,    0
121042,19750420,    0,    0
121042,19750421,    0,    0
121042,19750422,    0,    0
121042,19750423,    0,    0
121042,19750424,    0,    0
121042,19750425,    3,    0
121042,19750426,   21,    0
121042,19750427,    0,    0
121042,19750428,    0,    0
121042,19750429,   39,    0
121042,19750430,    5,    0
121042,19750501,    0,    0
121042,19750502,   58,    0
121042,19750503,    5,    0
121042,19750504,    7,    0
121042,19750505,    3,    0
121042,19750506,   11,    0
121042,19750507,    0,    0
121042,19750508,    0,    0
121042,19750509,    1,    0
121042,19750510,    1,    0
121042,19750511,   27,    0
121042,19750512,    0,    0
121042,19750513,    2,    0
121042,19750514,    4,    0
121042,19750515,    0,    0
121042,19750516,    0,    0
121042,19750517,    0,    0
121042,19750518,    1,    0
121042,19750519,    0,    0
121042,19750520,    0,    0
121042,19750521,    0,    0
121042,19750522,    0,    0
121042,19750523,    0,    0
121042,19750524,    0,    0
121042,19750525,    0,    0
121042,19750526,    0,    0
121042,19750527,    0,    0
121042,19750528,    0,    0
121042,19750529,    0,    0
121042,19750530,    0,    0
121042,19750531,    0,    0
121042,19750601,    0,    0
121042,19750602,   12,    0
121042,19750603,   29,    0
121042,19750604,    1,    0
121042,19750605,    0,    0
121042,19750606,    0,    0
121042,19750607,    0,    0
121042,19750608,    0,    0
121042,19750609,    0,    0
121042,19750610,    2,    0
121042,19750611,    0,    0
121042,19750612,    0,    0
121042,19750613,    0,    0
121042,19750614,    0,    0
121042,19750615,   53,    0
121042,19750616,    4,    0
121042,19750617,   35,    0
121042,19750618,   53,    0
121042,19750619,    0,    0
121042,19750620,    0,    0
121042,19750621,   82,    0
121042,19750622,   73,    0
121042,19750623,    0,    0
121042,19750624,   42,    0
121042,19750625,    0,    0
121042,19750626,    0,    0
121042,19750627,    0,    0
121042,19750628,    0,    0
121042,19750629,   10,    0
121042,19750630,    8,    0
121042,19750701,    0,    0
121042,19750702,    0,    0
121042,19750703,  164,    0
121042,19750704,    8,    0
121042,19750705,    0,    0
121042,19750706,    0,    0
121042,19750707,    0,    0
121042,19750708,   79,    0
121042,19750709,  132,    0
121042,19750710,   25,    0
121042,19750711,   93,    0
121042,19750712,    0,    0
121042,19750713,    0,    0
121042,19750714,    0,    0
121042,19750715,    0,    0
121042,19750716,    0,    0
121042,19750717,   38,    0
121042,19750718,   62,    0
121042,19750719,   92,    0
121042,19750720,   61,    0
121042,19750721,    1,    0
121042,19750722,    3,    0
121042,19750723,    1,    0
121042,19750724,   21,    0
121042,19750725,   28,    0
121042,19750726,    0,    0
121042,19750727,    0,    0
121042,19750728,    0,    0
121042,19750729,    0,    0
121042,19750730,    0,    0
121042,19750731,    0,    0
121042,19750801,    0,    0
121042,19750802,    0,    0
121042,19750803,    0,    0
121042,19750804,    0,    0
121042,19750805,    0,    0
121042,19750806,    0,    0
121042,19750807,    0,    0
121042,19750808,    0,    0
121042,19750809,    0,    0
121042,19750810,   31,    0
121042,19750811,   14,    0
121042,19750812,    0,    0
121042,19750813,    0,    0
121042,19750814,    0,    0
121042,19750815,    0,    0
121042,19750816,   50,    0
121042,19750817,   42,    0
121042,19750818,    0,    0
121042,19750819,   32,    0
121042,19750820,    0,    0
121042,19750821,  183,    0
121042,19750822,   16,    0
121042,19750823,    0,    0
121042,19750824,    2,    0
121042,19750825,    0,    0
121042,19750826,    0,    0
121042,19750827,    0,    0
121042,19750828,    0,    0
121042,19750829,    0,    0
121042,19750830,    0,    0
121042,19750831,    0,    0
121042,19750901,    0,    0
121042,19750902,    1,    0
121042,19750903,  147,    0
121042,19750904,   17,    0
121042,19750905,   28,    0
121042,19750906,    0,    0
121042,19750907,    0,    0
121042,19750908,    0,    0
121042,19750909,    0,    0
121042,19750910,   13,    0
121042,19750911,    7,    0
121042,19750912,   31,    0
121042,19750913,   47,    0
121042,19750914,   20,    0
121042,19750915,    0,    0
121042,19750916,    0,    0
121042,19750917,    5,    0
121042,19750918,   57,    0
121042,19750919,    0,    0
121042,19750920,    0,    0
121042,19750921,    0,    0
121042,19750922,    0,    0
121042,19750923,    0,    0
121042,19750924,    2,    0
121042,19750925,   30,    0
121042,19750926,  107,    0
121042,19750927,    1,    0
121042,19750928,   53,    0
121042,19750929,    0,    0
121042,19750930,  145,    0
121042,19751001,    0,    0
121042,19751002,    9,    0
121042,19751003,    5,    0
121042,19751004,   32,    0
121042,19751005,   18,    0
121042,19751006,    0,    0
121042,19751007,    0,    0
121042,19751008,    0,    0
121042,19751009,   21,    0
121042,19751010,    0,    0
121042,19751011,    0,    0
121042,19751012,   26,    0
121042,19751013,   27,    0
121042,19751014,    0,    0
121042,19751015,    6,    0
121042,19751016,    0,    0
121042,19751017,    1,    0
121042,19751018,    0,    0
121042,19751019,    0,    0
121042,19751020,    0,    0
121042,19751021,    0,    0
121042,19751022,    0,    0
121042,19751023,    0,    0
121042,19751024,    0,    0
121042,19751025,    0,    0
121042,19751026,    0,    0
121042,19751027,    0,    0
121042,19751028,    0,    0
121042,19751029,    0,    0
121042,19751030,    0,    0
121042,19751031,   48,    0
121042,19751101,  103,    0
121042,19751102,    0,    0
121042,19751103,    4,    0
121042,19751104,    0,    0
121042,19751105,    0,    0
121042,19751106,   78,    0
121042,19751107,    4,    0
121042,19751108,    0,    0
121042,19751109,    0,    0
121042,19751110,    0,    0
121042,19751111,    0,    0
121042,19751112,    0,    0
121042,19751113,    0,    0
121042,19751114,    0,    0
121042,19751115,   97,    0
121042,19751116,  112,    0
121042,19751117,    9,    0
121042,19751118,    1,    0
121042,19751119,  169,    0
121042,19751120,    5,    0
121042,19751121,   35,    0
121042,19751122,    0,    0
121042,19751123,    0,    0
121042,19751124,    0,    0
121042,19751125,   66,    0
121042,19751126,  153,    0
121042,19751127,   30,    0
121042,19751128,   80,    0
121042,19751129,   47,    0
121042,19751130,   46,    0
121042,19751201,    0,    0
121042,19751202,   41,    0
121042,19751203,    0,    0
121042,19751204,    0,    0
121042,19751205,  107,    0
121042,19751206,   13,    0
121042,19751207,    3,    0
121042,19751208,    0,    0
121042,19751209,    0,    0
121042,19751210,    0,    0
121042,19751211,    0,    0
121042,19751212,    2,    0
121042,19751213,    5,    0
121042,19751214,    0,    0
121042,19751215,    0,    0
121042,19751216,    0,    0
121042,19751217,    0,    0
121042,19751218,    0,    0
121042,19751219,    0,    0
121042,19751220,    3,    0
121042,19751221,    0,    0
121042,19751222,    0,    0
121042,19751223,    0,    0
121042,19751224,    6,    0
121042,19751225,   41,    0
121042,19751226,    7,    0
121042,19751227,    0,    0
121042,19751228,    0,    0
121042,19751229,    0,    0
121042,19751230,    0,    0
121042,19751231,   83,    0
121042,19760101,   77,    0
121042,19760102,   21,    0
121042,19760103,    5,    0
121042,19760104,   13,    0
121042,19760105,  101,    0
121042,19760106,    3,    0
121042,19760107,   10,    0
121042,19760108,    0,    0
121042,19760109,   25,    0
121042,19760110,   74,    0
121042,19760111,   87,    0
121042,19760112,   11,    0
121042,19760113,   52,    0
121042,19760114,   32,    0
121042,19760115,   96,    0
121042,19760116,   10,    0
121042,19760117,    0,    0
121042,19760118,    5,    0
121042,19760119,   19,    0
121042,19760120,   34,    0
121042,19760121,   24,    0
121042,19760122,   47,    0
121042,19760123,   41,    0
121042,19760124,   19,    0
121042,19760125,   37,    0
121042,19760126,   58,    0
121042,19760127,   26,    0
121042,19760128,    0,    0
121042,19760129,    0,    0
121042,19760130,    0,    0
121042,19760131,    0,    0
121042,19760201,    0,    0
121042,19760202,    0,    0
121042,19760203,    0,    0
121042,19760204,    0,    0
121042,19760205,    0,    0
121042,19760206,    0,    0
121042,19760207,    0,    0
121042,19760208,    1,    0
121042,19760209,   20,    0
121042,19760210,   74,    0
121042,19760211,   21,    0
121042,19760212,  119,    0
121042,19760213,   30,    0
121042,19760214,    0,    0
121042,19760215,    0,    0
121042,19760216,    0,    0
121042,19760217,    0,    0
121042,19760218,    2,    0
121042,19760219,    4,    0
121042,19760220,    1,    0
121042,19760221,    3,    0
121042,19760222,    0,    0
121042,19760223,    0,    0
121042,19760224,   17,    0
121042,19760225,    0,    0
121042,19760226,    0,    0
121042,19760227,    0,    0
121042,19760228,    0,    0
121042,19760229,    8,    0
121042,19760301,    0,    0
121042,19760302,    0,    0
121042,19760303,    0,    0
121042,19760304,    0,    0
121042,19760305,    0,    0
121042,19760306,    0,    0
121042,19760307,    0,    0
121042,19760308,    1,    0
121042,19760309,    1,    0
121042,19760310,    0,    0
121042,19760311,    0,    0
121042,19760312,    5,    0
121042,19760313,    0,    0
121042,19760314,    0,    0
121042,19760315,   15,    0
121042,19760316,    3,    0
121042,19760317,   58,    0
121042,19760318,   12,    0
121042,19760319,    0,    0
121042,19760320,    0,    0
121042,19760321,    0,    0
121042,19760322,    0,    0
121042,19760323,    0,    0
121042,19760324,   33,    0
121042,19760325,   47,    0
121042,19760326,   85,    0
121042,19760327,    2,    0
121042,19760328,    0,    0
121042,19760329,    0,    0
121042,19760330,    1,    0
121042,19760331,    0,    0
121042,19760401,    0,    0
121042,19760402,    4,    0
121042,19760403,    0,    0
121042,19760404,   35,    0
121042,19760405,    0,    0
121042,19760406,    7,    0
121042,19760407,   26,    0
121042,19760408,    1,    0
121042,19760409,    0,    0
121042,19760410,    0,    0
121042,19760411,    0,    0
121042,19760412,    0,    0
121042,19760413,    0,    0
121042,19760414,    0,    0
121042,19760415,    0,    0
121042,19760416,    0,    0
121042,19760417,    0,    0
121042,19760418,    0,    0
121042,19760419,    0,    0
121042,19760420,    0,    0
121042,19760421,    0,    0
121042,19760422,    0,    0
121042,19760423,    0,    0
121042,19760424,   45,    0
121042,19760425,    1,    0
121042,19760426,    0,    0
121042,19760427,    1,    0
121042,19760428,    0,    0
121042,19760429,    0,    0
121042,19760430,    0,    0
121042,19760501,    0,    0
121042,19760502,    7,    0
121042,19760503,   28,    0
121042,19760504,    0,    0
121042,19760505,    0,    0
121042,19760506,    0,    0
121042,19760507,    0,    0
121042,19760508,    0,    0
121042,19760509,    0,    0
121042,19760510,   11,    0
121042,19760511,    1,    0
121042,19760512,   75,    0
121042,19760513,   18,    0
121042,19760514,    0,    0
121042,19760515,    0,    0
121042,19760516,    0,    0
121042,19760517,    0,    0
121042,19760518,    6,    0
121042,19760519,   42,    0
121042,19760520,   76,    0
121042,19760521,   43,    0
121042,19760522,    1,    0
121042,19760523,    0,    0
121042,19760524,    0,    0
121042,19760525,   25,    0
121042,19760526,   63,    0
121042,19760527,   16,    0
121042,19760528,    0,    0
121042,19760529,    5,    0
121042,19760530,   13,    0
121042,19760531,   15,    0
121042,19760601,  215,    0
121042,19760602,    4,    0
121042,19760603,    7,    0
121042,19760604,    0,    0
121042,19760605,    0,    0
121042,19760606,    0,    0
121042,19760607,    0,    0
121042,19760608,    0,    0
121042,19760609,   61,    0
121042,19760610,    0,    0
121042,19760611,    0,    0
121042,19760612,    0,    0
121042,19760613,    0,    0
121042,19760614,    0,    0
121042,19760615,    0,    0
121042,19760616,    0,    0
121042,19760617,    0,    0
121042,19760618,    0,    0
121042,19760619,    3,    0
121042,19760620,   19,    0
121042,19760621,    0,    0
121042,19760622,    0,    0
121042,19760623,    0,    0
121042,19760624,    0,    0
121042,19760625,    0,    0
121042,19760626,    0,    0
121042,19760627,    0,    0
121042,19760628,    0,    0
121042,19760629,    0,    0
121042,19760630,    0,    0
121042,19760701,    0,    0
121042,19760702,    0,    0
121042,19760703,    0,    0
121042,19760704,    0,    0
121042,19760705,    0,    0
121042,19760706,    0,    0
121042,19760707,    0,    0
121042,19760708,    0,    0
121042,19760709,    0,    0
121042,19760710,    0,    0
121042,19760711,    0,    0
121042,19760712,    5,    0
121042,19760713,  210,    0
121042,19760714,    0,    0
121042,19760715,    0,    0
121042,19760716,   13,    0
121042,19760717,   13,    0
121042,19760718,   33,    0
121042,19760719,    0,    0
121042,19760720,  213,    0
121042,19760721,  138,    0
121042,19760722,   53,    0
121042,19760723,    0,    0
121042,19760724,   31,    0
121042,19760725,   77,    0
121042,19760726,    0,    0
121042,19760727,    0,    0
121042,19760728,    0,    0
121042,19760729,    0,    0
121042,19760730,   17,    0
121042,19760731,   73,    0
121042,19760801,    3,    0
121042,19760802,   19,    0
121042,19760803,   56,    0
121042,19760804,    0,    0
121042,19760805,    0,    0
121042,19760806,    0,    0
121042,19760807,    0,    0
121042,19760808,    0,    0
121042,19760809,    0,    0
121042,19760810,    0,    0
121042,19760811,    0,    0
121042,19760812,    0,    0
121042,19760813,    0,    0
121042,19760814,    0,    0
121042,19760815,    0,    0
121042,19760816,    0,    0
121042,19760817,    0,    0
121042,19760818,    0,    0
121042,19760819,    0,    0
121042,19760820,    0,    0
121042,19760821,    0,    0
121042,19760822,    0,    0
121042,19760823,    0,    0
121042,19760824,    0,    0
121042,19760825,    0,    0
121042,19760826,   28,    0
121042,19760827,    3,    0
121042,19760828,    6,    0
121042,19760829,    5,    0
121042,19760830,   74,    0
121042,19760831,    0,    0
121042,19760901,    3,    0
121042,19760902,   49,    0
121042,19760903,   11,    0
121042,19760904,   68,    0
121042,19760905,    0,    0
121042,19760906,    0,    0
121042,19760907,    0,    0
121042,19760908,   11,    0
121042,19760909,   14,    0
121042,19760910,    1,    0
121042,19760911,    0,    0
121042,19760912,    3,    0
121042,19760913,    0,    0
121042,19760914,   15,    0
121042,19760915,    0,    0
121042,19760916,   11,    0
121042,19760917,    7,    0
121042,19760918,    0,    0
121042,19760919,    0,    0
121042,19760920,    0,    0
121042,19760921,    0,    0
121042,19760922,    0,    0
121042,19760923,   37,    0
121042,19760924,    3,    0
121042,19760925,    0,    0
121042,19760926,    0,    0
121042,19760927,   89,    0
121042,19760928,   11,    0
121042,19760929,    2,    0
121042,19760930,   13,    0
121042,19761001,   62,    0
121042,19761002,   15,    0
121042,19761003,    0,    0
121042,19761004,   45,    0
121042,19761005,   14,    0
121042,19761006,   50,    0
121042,19761007,    0,    0
121042,19761008,    0,    0
121042,19761009,    0,    0
121042,19761010,    0,    0
121042,19761011,    0,    0
121042,19761012,   80,    0
121042,19761013,  104,    0
121042,19761014,   21,    0
121042,19761015,    0,    0
121042,19761016,    0,    0
121042,19761017,    0,    0
121042,19761018,   17,    0
121042,19761019,   28,    0
121042,19761020,   19,    0
121042,19761021,   42,    0
121042,19761022,   16,    0
121042,19761023,    0,    0
121042,19761024,    0,    0
121042,19761025,    0,    0
121042,19761026,    0,    0
121042,19761027,    0,    0
121042,19761028,    0,    0
121042,19761029,    0,    0
121042,19761030,    5,    0
121042,19761031,    0,    0
121042,19761101,   56,    0
121042,19761102,   21,    0
121042,19761103,   50,    0
121042,19761104,    0,    0
121042,19761105,    0,    0
121042,19761106,   25,    0
121042,19761107,   33,    0
